"impulse_var","response_var","horizon","irf_value","lower_ci","upper_ci","dataset","model_name"
"rw","prod",3,-0.0520073548689811,-0.44841335099,0.403718702866191,"Canada","VAR2_Canada_cumulative"
"rw","prod",4,-0.176765001508674,-0.747418328814175,0.503285903847527,"Canada","VAR2_Canada_cumulative"
"rw","prod",5,-0.324875655320968,-1.13855656421672,0.601437111532619,"Canada","VAR2_Canada_cumulative"
"rw","prod",6,-0.475947784214946,-1.5427947021248,0.692237251020327,"Canada","VAR2_Canada_cumulative"
"rw","prod",7,-0.614597150522641,-1.88452020579375,0.785813320914657,"Canada","VAR2_Canada_cumulative"
"rw","prod",8,-0.730603254357351,-2.11013692955082,0.938997683806002,"Canada","VAR2_Canada_cumulative"
"rw","prod",9,-0.818297249567384,-2.29395656842021,1.02807461062089,"Canada","VAR2_Canada_cumulative"
"rw","prod",10,-0.87565977130067,-2.44828619670066,1.23248235874554,"Canada","VAR2_Canada_cumulative"
"rw","rw",0,0.765695983509601,0.595409040043692,0.817913145116138,"Canada","VAR2_Canada_cumulative"
"rw","rw",1,1.45152905173425,1.02649180204278,1.59380663169193,"Canada","VAR2_Canada_cumulative"
"rw","rw",2,2.11386556124805,1.44325266154186,2.34723046922532,"Canada","VAR2_Canada_cumulative"
"rw","rw",3,2.75207331714651,1.79363795431384,3.07840009198965,"Canada","VAR2_Canada_cumulative"
"rw","rw",4,3.36238332951552,2.10689402532129,3.73890037556602,"Canada","VAR2_Canada_cumulative"
"rw","rw",5,3.93767392178571,2.39103259600794,4.37761977178446,"Canada","VAR2_Canada_cumulative"
"rw","rw",6,4.46833668514337,2.65990383546237,5.06243884526004,"Canada","VAR2_Canada_cumulative"
"rw","rw",7,4.94531233105712,2.90074433397348,5.60649417633515,"Canada","VAR2_Canada_cumulative"
"rw","rw",8,5.36178408014949,3.12454669846649,6.1385557640134,"Canada","VAR2_Canada_cumulative"
"rw","rw",9,5.71386998738633,3.31695410593336,6.53698736061101,"Canada","VAR2_Canada_cumulative"
"rw","rw",10,6.00066854206981,3.41120244409233,6.87798424137633,"Canada","VAR2_Canada_cumulative"
"rw","U",0,0.013924741502427,-0.024565481659708,0.0575213887812583,"Canada","VAR2_Canada_cumulative"
"rw","U",1,0.0368327276990326,-0.043707983223565,0.123747967975525,"Canada","VAR2_Canada_cumulative"
"rw","U",2,0.11819843783049,-0.0161086148480651,0.248116321425604,"Canada","VAR2_Canada_cumulative"
"rw","U",3,0.250052616121656,0.0569972881713878,0.423177785757444,"Canada","VAR2_Canada_cumulative"
"rw","U",4,0.423472895650351,0.150966754400923,0.66607752194644,"Canada","VAR2_Canada_cumulative"
"rw","U",5,0.625728445587417,0.206814335181882,0.918092954486923,"Canada","VAR2_Canada_cumulative"
"rw","U",6,0.842892402651961,0.297339615399967,1.20706093932426,"Canada","VAR2_Canada_cumulative"
"rw","U",7,1.0621699032979,0.365997832074383,1.56218480439785,"Canada","VAR2_Canada_cumulative"
"rw","U",8,1.27301902901872,0.428772844339086,1.86068532958139,"Canada","VAR2_Canada_cumulative"
"rw","U",9,1.46755532735006,0.457419211265614,2.15320833771826,"Canada","VAR2_Canada_cumulative"
"rw","U",10,1.64050205116671,0.462855331594581,2.41242941937927,"Canada","VAR2_Canada_cumulative"
"U","e",0,0,0,0,"Canada","VAR2_Canada_cumulative"
"U","e",1,0.0541174254482729,-0.0109002757011082,0.112060128457491,"Canada","VAR2_Canada_cumulative"
"U","e",2,0.186819281909864,-0.00624566087589162,0.357539720124771,"Canada","VAR2_Canada_cumulative"
"U","e",3,0.420532872263776,0.066008590987526,0.740186789676496,"Canada","VAR2_Canada_cumulative"
"U","e",4,0.756514410393464,0.208794877861519,1.20986884469857,"Canada","VAR2_Canada_cumulative"
"U","e",5,1.18154023631494,0.332731928420956,1.7557444896669,"Canada","VAR2_Canada_cumulative"
"U","e",6,1.67536972385202,0.479080912879975,2.36459888176775,"Canada","VAR2_Canada_cumulative"
"U","e",7,2.21579367719277,0.643247386102891,3.09310655375164,"Canada","VAR2_Canada_cumulative"
"U","e",8,2.7818076946713,0.805468980105612,3.83888070688526,"Canada","VAR2_Canada_cumulative"
"U","e",9,3.3553369832596,0.952119041024758,4.62526557925139,"Canada","VAR2_Canada_cumulative"
"U","e",10,3.92194524629575,0.988098083457949,5.38766907594629,"Canada","VAR2_Canada_cumulative"
"U","prod",0,0,0,0,"Canada","VAR2_Canada_cumulative"
"U","prod",1,-0.0975027989313375,-0.212052147756813,0.0428839590071007,"Canada","VAR2_Canada_cumulative"
"U","prod",2,-0.0722325436313681,-0.332481827822151,0.252409622544502,"Canada","VAR2_Canada_cumulative"
"U","prod",3,0.0788808444267989,-0.368669475092172,0.643756785470098,"Canada","VAR2_Canada_cumulative"
"U","prod",4,0.322325580753528,-0.374532940034581,1.05040925542435,"Canada","VAR2_Canada_cumulative"
"U","prod",5,0.62365638961703,-0.424334560753514,1.52138312747755,"Canada","VAR2_Canada_cumulative"
"U","prod",6,0.952032464637601,-0.430165069859668,1.99625923215814,"Canada","VAR2_Canada_cumulative"
"U","prod",7,1.28287099609029,-0.443937195066319,2.4899937557181,"Canada","VAR2_Canada_cumulative"
"U","prod",8,1.59838406204984,-0.474692762240486,2.91092464620616,"Canada","VAR2_Canada_cumulative"
"U","prod",9,1.88702546618464,-0.523550577461015,3.35339356133939,"Canada","VAR2_Canada_cumulative"
"U","prod",10,2.14246446585951,-0.58746742990791,3.74502524243999,"Canada","VAR2_Canada_cumulative"
"U","rw",0,0,0,0,"Canada","VAR2_Canada_cumulative"
"U","rw",1,0.00247170089847213,-0.152985542138635,0.189835401117071,"Canada","VAR2_Canada_cumulative"
"U","rw",2,-0.0264523433795731,-0.317403554281086,0.362075519859101,"Canada","VAR2_Canada_cumulative"
"U","rw",3,-0.0851575960803035,-0.557817236676461,0.526197804248561,"Canada","VAR2_Canada_cumulative"
"U","rw",4,-0.171295411155601,-0.861492095053608,0.671328289865371,"Canada","VAR2_Canada_cumulative"
"U","rw",5,-0.271950918166492,-1.18382187690794,0.797874384925436,"Canada","VAR2_Canada_cumulative"
"U","rw",6,-0.36919869509766,-1.46821668203578,0.946291957365638,"Canada","VAR2_Canada_cumulative"
"U","rw",7,-0.444855593709256,-1.70639690190389,1.09701525984271,"Canada","VAR2_Canada_cumulative"
"U","rw",8,-0.483196422139911,-1.8801371618796,1.25565879816256,"Canada","VAR2_Canada_cumulative"
"U","rw",9,-0.472282193161835,-1.99687384332545,1.43204728280834,"Canada","VAR2_Canada_cumulative"
"U","rw",10,-0.404321493505477,-2.12637417386365,1.63717148428897,"Canada","VAR2_Canada_cumulative"
"U","U",0,0.203767045748553,0.157836888473365,0.21761225812931,"Canada","VAR2_Canada_cumulative"
"U","U",1,0.329884888335112,0.212213903182248,0.360618340995141,"Canada","VAR2_Canada_cumulative"
"U","U",2,0.369674645053731,0.184236973171656,0.439051506212045,"Canada","VAR2_Canada_cumulative"
"U","U",3,0.322943961458198,0.0403785239188677,0.449936877940169,"Canada","VAR2_Canada_cumulative"
"U","U",4,0.197048161979231,-0.172477114154204,0.4255190629822,"Canada","VAR2_Canada_cumulative"
"U","U",5,0.00790409708166509,-0.437221723733439,0.375484120245079,"Canada","VAR2_Canada_cumulative"
"U","U",6,-0.225682184257813,-0.744084417893522,0.268830571451972,"Canada","VAR2_Canada_cumulative"
"U","U",7,-0.485379680214341,-1.11181174755748,0.192967880008479,"Canada","VAR2_Canada_cumulative"
"U","U",8,-0.755176184959321,-1.49450458252262,0.121800112710472,"Canada","VAR2_Canada_cumulative"
"U","U",9,-1.02220706471914,-1.85072374847535,0.0441378052209287,"Canada","VAR2_Canada_cumulative"
"U","U",10,-1.27690531766847,-2.13110989683812,-0.0313192125018271,"Canada","VAR2_Canada_cumulative"
"gdp_growth","gdp_growth",0,0.963878626148537,0.626247173571688,1.07520530088528,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",1,0.180033538135108,-0.206116610137528,0.464384377985725,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",2,0.14328275340607,-0.178235807036919,0.43430387296453,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",3,0.0484149971652308,-0.213638869322209,0.263074162812766,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",4,0.00542810567901015,-0.251941103793394,0.225883066648704,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",5,-0.0219760640572119,-0.224560835260029,0.138413547353498,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",6,-0.0318409227482056,-0.183807662074629,0.0899924009112898,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",7,-0.0316552915135137,-0.14012745419832,0.0798747344424814,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",8,-0.0259196368257988,-0.115802822461888,0.0743232492342051,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",9,-0.0183050609795211,-0.0894293794837359,0.0715667122604499,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","gdp_growth",10,-0.0110235038756224,-0.0639858378403516,0.077037298957632,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",0,0.0453437868685684,-0.344907581484813,0.515525444101104,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",1,0.102513352701668,-0.355386303699622,0.621215693716538,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",2,0.129564315896307,-0.278300077711206,0.495420446577748,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",3,0.0781351701564626,-0.192767287055216,0.331824985550944,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",4,0.0412682032074881,-0.174881262536294,0.218779209604343,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",5,0.013109759490425,-0.173776913411128,0.15347814626485,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",6,-0.00386123604308931,-0.167898202655215,0.103861128678565,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",7,-0.0122615629801004,-0.136192402439828,0.0698498690683685,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",8,-0.0145438766172903,-0.138525141882761,0.0485170376544724,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",9,-0.0131913613071578,-0.101315583750004,0.034750205495183,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","inflation",10,-0.0101420389491299,-0.0948049291720016,0.0409978310183553,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",0,-0.00375148332281637,-0.374640893804423,0.348756862408127,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",1,-0.0151037261572757,-0.36939355357613,0.414202307253685,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",2,0.00994517631246045,-0.335156275211042,0.360965853872633,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",3,0.0423008265112829,-0.189223460146431,0.335888028125553,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",4,0.0504749209511288,-0.126388844066434,0.278802611523137,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",5,0.0464297159253322,-0.102425164072374,0.227098159423632,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",6,0.0359420040881701,-0.10023256495807,0.184392495966564,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",7,0.0240509468365111,-0.100454338861376,0.130370308810172,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",8,0.013477524269317,-0.107506949773755,0.0826033056504725,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",9,0.00548083518997512,-0.104493475641203,0.0539040976199978,"macro_panel_USA","VAR2_macro_USA"
"gdp_growth","interest_rate",10,0.000263446969549815,-0.0847449060598297,0.0407949408836408,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",0,0,0,0,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",1,0.0934431404980425,-0.222888859083556,0.365932623539363,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",2,-0.175976441611019,-0.452028469811966,0.145093495270338,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",3,-0.299424642197864,-0.513608755701701,0.000843278921957585,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",4,-0.319829446099651,-0.543945929149609,0.0125439913078196,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",5,-0.272331064886874,-0.492754348407422,0.0463067226490986,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",6,-0.199453499571124,-0.402692559983636,0.053031201476464,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",7,-0.125366975807148,-0.330084330582606,0.0892051094466407,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",8,-0.0638954793850539,-0.242939814832181,0.115303134920613,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",9,-0.0199386766578761,-0.143017542031843,0.137194069584304,"macro_panel_USA","VAR2_macro_USA"
"inflation","gdp_growth",10,0.00693628518206731,-0.115104526408929,0.133551850754285,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",0,1.45305738050087,1.01982985679167,1.58182654455051,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",1,0.56106791385177,-0.0285180104640664,0.878080928725632,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",2,0.193514589052193,-0.355537634867125,0.551879844487015,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",3,-0.00590864669681088,-0.417624927085445,0.244147367505311,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",4,-0.107170960203135,-0.410418180093035,0.174780652534829,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",5,-0.142106028969601,-0.361147527201841,0.141165892596512,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",6,-0.135602741586372,-0.354190417329554,0.13724516213292,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",7,-0.108193503445877,-0.318646498546759,0.102519583052146,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",8,-0.0745240680940859,-0.240325594593403,0.127404310195699,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",9,-0.0434707451079004,-0.171203086905007,0.118608044139604,"macro_panel_USA","VAR2_macro_USA"
"inflation","inflation",10,-0.0192934621579951,-0.112567089407782,0.110777553770879,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",0,0.0198846755064001,-0.277386836708238,0.299829751146655,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",1,0.438623665997366,-0.000855769359885673,0.704125611314962,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",2,0.474928219473723,-0.00112252720778687,0.815761163026744,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",3,0.382499290150242,-0.0596037838354913,0.686464933316628,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",4,0.265875035826608,-0.100668537407942,0.568207441611257,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",5,0.156537339962267,-0.138815507327779,0.391953265374596,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",6,0.0709261930879226,-0.162903662853786,0.256183963526906,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",7,0.0128832492174752,-0.191520728516631,0.21128709854746,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",8,-0.0202247282227311,-0.219862275209758,0.16167716386292,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",9,-0.0342461382484867,-0.194827273453103,0.134942813784445,"macro_panel_USA","VAR2_macro_USA"
"inflation","interest_rate",10,-0.0356471631003185,-0.199110398755988,0.118610336617182,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",0,0,0,0,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",1,-0.44549561092816,-0.704177004468328,-0.094394242204093,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",2,-0.531028532985215,-0.762546210946403,-0.210769779680496,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",3,-0.367774823031187,-0.532661350496308,-0.0226170750990428,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",4,-0.244781956570148,-0.427362647800129,0.056351097591406,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",5,-0.126477240567279,-0.298937432381773,0.132477525230472,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",6,-0.0442248096724868,-0.231340829207991,0.158512331789904,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",7,0.00811835071658121,-0.176852263010008,0.184268518447979,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",8,0.034266080583964,-0.142530591931547,0.22843213927168,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",9,0.0421696875821864,-0.119727189772044,0.216400109590284,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","gdp_growth",10,0.0389044862415581,-0.102295372899796,0.189727618290741,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",0,0,0,0,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",1,-0.34411369441287,-0.686339924683193,0.0622641494913805,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",2,-0.243641644701502,-0.640887961925905,0.0862135478205945,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",3,-0.251536258727027,-0.588451492163385,0.11829635430073,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",4,-0.20192641712791,-0.421426159348211,0.121428381567976,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",5,-0.141991370010369,-0.34328701196871,0.144916014143688,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",6,-0.0847685049403355,-0.254235853997852,0.140785662381928,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",7,-0.0394055337298643,-0.174515210463599,0.171312351239145,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",8,-0.00834935125359416,-0.126846865792016,0.157812351153077,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",9,0.00963078435407687,-0.0934463003314834,0.163849803298299,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","inflation",10,0.0174817268147528,-0.0801775932947714,0.157552593014835,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",0,1.16624217272807,0.746057245438428,1.27038928103885,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",1,0.519279262814819,0.100343966210787,0.729913331900462,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",2,0.318076645506475,-0.0860896385798903,0.545245564999469,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",3,0.14136050282268,-0.209640020043509,0.38900078201408,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",4,0.0342525226322694,-0.259404796443011,0.310088892745655,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",5,-0.0314754931595907,-0.288644115144043,0.245729539087013,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",6,-0.0601079382814557,-0.300630523097669,0.193421641411043,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",7,-0.0649069464765596,-0.27717533852913,0.14514484981624,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",8,-0.0559405075094107,-0.255070934100556,0.137383297788011,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",9,-0.0413098040568104,-0.182958613673703,0.123509454604451,"macro_panel_USA","VAR2_macro_USA"
"interest_rate","interest_rate",10,-0.0262362587628098,-0.101724003305887,0.120408272887965,"macro_panel_USA","VAR2_macro_USA"
