entity,time,y,rho,T
311,4,3.471207427543293,0.3,20
311,5,1.670248964882291,0.3,20
311,6,1.0225084447756394,0.3,20
311,7,3.0092186057312946,0.3,20
311,8,1.8926743111765345,0.3,20
311,9,0.2537380675322005,0.3,20
311,10,2.2185103719037573,0.3,20
311,11,2.026025322819393,0.3,20
311,12,3.7325980439804898,0.3,20
311,13,1.5879061540045785,0.3,20
311,14,1.0509803243159412,0.3,20
311,15,2.8322328979587117,0.3,20
311,16,3.083224215131688,0.3,20
311,17,1.2135849443131774,0.3,20
311,18,0.622839771735407,0.3,20
311,19,1.0397830474949217,0.3,20
311,20,0.9759223867794415,0.3,20
312,1,-0.9081797343372645,0.3,20
312,2,-3.4002115615424375,0.3,20
312,3,-3.2001991643163943,0.3,20
312,4,-2.7406437844124842,0.3,20
312,5,-4.372353261832545,0.3,20
312,6,-3.607586172887663,0.3,20
312,7,0.1567473464621001,0.3,20
312,8,0.8680186684114997,0.3,20
312,9,-1.2696210057350295,0.3,20
312,10,0.04738930551339271,0.3,20
312,11,-0.23532570661202956,0.3,20
312,12,-0.044778621821804365,0.3,20
312,13,-1.2362465301717276,0.3,20
312,14,-1.7893374990217148,0.3,20
312,15,-2.5944211318554773,0.3,20
312,16,-1.375092067980714,0.3,20
312,17,0.9276072776678399,0.3,20
312,18,1.9355632524239978,0.3,20
312,19,1.3890351105462577,0.3,20
312,20,-1.2680630793258048,0.3,20
313,1,0.5310183455422132,0.3,20
313,2,0.25045158383969723,0.3,20
313,3,-1.7474740034688283,0.3,20
313,4,-0.9169136437192689,0.3,20
313,5,-0.09633573605319046,0.3,20
313,6,-2.2383183427555418,0.3,20
313,7,-0.23341476602091527,0.3,20
313,8,-0.43714136519439967,0.3,20
313,9,0.5149703458386305,0.3,20
313,10,2.049846886664353,0.3,20
313,11,2.1400024245548623,0.3,20
313,12,-0.32271648074019105,0.3,20
313,13,-0.26105361152040923,0.3,20
313,14,-1.6551140880817115,0.3,20
313,15,-0.9585221198371341,0.3,20
313,16,0.7047227509516236,0.3,20
313,17,-1.117249712801085,0.3,20
313,18,-1.2114325507424337,0.3,20
313,19,-0.7699973509905446,0.3,20
313,20,-2.160584434191723,0.3,20
314,1,0.7616722449257889,0.3,20
314,2,0.604552189627416,0.3,20
314,3,-0.7144750490640058,0.3,20
314,4,0.22434294051344247,0.3,20
314,5,1.2702525183926323,0.3,20
314,6,0.6557360231719993,0.3,20
314,7,0.25564496597710124,0.3,20
314,8,-0.9313482386941481,0.3,20
314,9,-0.09566015556983298,0.3,20
314,10,0.00658285324868069,0.3,20
314,11,0.21190772152235607,0.3,20
314,12,1.6448038291730025,0.3,20
314,13,0.04257152019103544,0.3,20
314,14,0.6166177032601369,0.3,20
314,15,-0.6708856510745421,0.3,20
314,16,-0.5041836882111193,0.3,20
314,17,0.8193513013088798,0.3,20
314,18,-1.1628521163631715,0.3,20
314,19,0.4556124922328408,0.3,20
314,20,-0.12507129090226216,0.3,20
315,1,-2.950743972110326,0.3,20
315,2,-5.12764375272208,0.3,20
315,3,-4.766827196104934,0.3,20
315,4,-2.71324865388075,0.3,20
315,5,-1.9150925183735736,0.3,20
315,6,-3.7790598227697463,0.3,20
315,7,-3.715509056387455,0.3,20
315,8,-2.045215695199406,0.3,20
315,9,-2.6217624723999706,0.3,20
315,10,-2.8008093289071017,0.3,20
315,11,-2.5534762609798216,0.3,20
315,12,-2.391991481186802,0.3,20
315,13,-2.7908994052601814,0.3,20
315,14,-3.1032041668312327,0.3,20
315,15,-1.7279997800340392,0.3,20
315,16,-2.901323198872077,0.3,20
315,17,-2.365254260365816,0.3,20
315,18,-2.705220101938445,0.3,20
315,19,-3.881688631280537,0.3,20
315,20,-4.0707501658586684,0.3,20
316,1,0.0075958095053899055,0.3,20
316,2,-2.3012200543300176,0.3,20
316,3,0.9890050631944436,0.3,20
316,4,0.1836408394374086,0.3,20
316,5,0.3905109830227073,0.3,20
316,6,0.007603080762873082,0.3,20
316,7,-1.1331923629166039,0.3,20
316,8,-1.210815363075652,0.3,20
316,9,-1.9943124743454976,0.3,20
316,10,-0.5426154191307172,0.3,20
316,11,0.24810419591128452,0.3,20
316,12,-0.5579343541728511,0.3,20
316,13,0.4092785451991676,0.3,20
316,14,-0.8269170789143188,0.3,20
316,15,-1.373592151529421,0.3,20
316,16,-0.4692169995144968,0.3,20
316,17,0.3484176737783392,0.3,20
316,18,-0.08322462103430278,0.3,20
316,19,-0.8724226619923937,0.3,20
316,20,1.4879336973897952,0.3,20
317,1,2.226968922009915,0.3,20
317,2,1.3346093887610857,0.3,20
317,3,1.7625229449998367,0.3,20
317,4,1.9300974216514248,0.3,20
317,5,2.392932420632485,0.3,20
317,6,3.343169826597535,0.3,20
317,7,1.581821524701828,0.3,20
317,8,0.16741076316679426,0.3,20
317,9,0.18705571732397752,0.3,20
317,10,0.46221407160617445,0.3,20
317,11,1.617032829769773,0.3,20
317,12,1.5723359056875548,0.3,20
317,13,1.1024649406356537,0.3,20
317,14,1.8748104184748662,0.3,20
317,15,0.28272276117851547,0.3,20
317,16,2.9863626490938353,0.3,20
317,17,0.8802935175349411,0.3,20
317,18,2.0435167554310287,0.3,20
317,19,1.883618446052796,0.3,20
317,20,0.3998605497654495,0.3,20
318,1,0.25578104796876167,0.3,20
318,2,0.06058737487231114,0.3,20
318,3,-0.6159230800214712,0.3,20
318,4,0.8798092372333788,0.3,20
318,5,0.58623385136865,0.3,20
318,6,0.3462702324433096,0.3,20
318,7,0.9502360729130066,0.3,20
318,8,0.595252048612751,0.3,20
318,9,-0.5489455355713446,0.3,20
318,10,-0.2995717841596729,0.3,20
318,11,-1.1192783955491803,0.3,20
318,12,-1.636629720918111,0.3,20
318,13,-0.9626846319163282,0.3,20
318,14,-0.2845159786040245,0.3,20
318,15,0.38406196572552537,0.3,20
318,16,1.2816649827805395,0.3,20
318,17,0.5966603392072103,0.3,20
318,18,0.998765978476826,0.3,20
318,19,1.323884967616633,0.3,20
318,20,0.29637844639680344,0.3,20
319,1,-2.550802984257947,0.3,20
319,2,-1.3332437922532798,0.3,20
319,3,-1.8957870802914156,0.3,20
319,4,-1.0245782430235004,0.3,20
319,5,-2.3881342629643694,0.3,20
319,6,-0.8521531928187001,0.3,20
319,7,0.40955823355886256,0.3,20
319,8,0.6315169248315157,0.3,20
319,9,-2.199084160297108,0.3,20
319,10,-0.27517894919965313,0.3,20
319,11,-1.3504972877789245,0.3,20
319,12,-2.2394164073574814,0.3,20
319,13,-0.6740038587300486,0.3,20
319,14,-3.72940087858619,0.3,20
319,15,-1.7776391928971222,0.3,20
319,16,-1.2503745613758606,0.3,20
319,17,-1.8490783303387877,0.3,20
319,18,-2.8125391012805405,0.3,20
319,19,-0.4848288560520535,0.3,20
319,20,0.07420864805531535,0.3,20
320,1,0.018828799298073573,0.3,20
320,2,0.262449214548242,0.3,20
320,3,1.8568606555480378,0.3,20
320,4,-0.8128702919064835,0.3,20
320,5,-1.1076887061367828,0.3,20
320,6,0.9113400744556531,0.3,20
320,7,0.853157650150681,0.3,20
320,8,0.3198114947627113,0.3,20
320,9,-2.2495004545688095,0.3,20
320,10,0.2184133073429353,0.3,20
320,11,0.9836054358404642,0.3,20
320,12,1.2837415871298674,0.3,20
320,13,1.8242248433627428,0.3,20
320,14,0.1900906818686119,0.3,20
320,15,1.364557586789594,0.3,20
320,16,1.4959131764057347,0.3,20
320,17,1.6462005553302288,0.3,20
320,18,-0.05540954311387347,0.3,20
320,19,-1.1280342521780173,0.3,20
320,20,-1.1630083681307242,0.3,20
321,1,2.0866540704011576,0.3,20
321,2,2.608708491322382,0.3,20
321,3,2.5387510735543155,0.3,20
321,4,0.7200798422935161,0.3,20
321,5,0.37235532292327916,0.3,20
321,6,0.8619328659388199,0.3,20
321,7,0.43375398354114547,0.3,20
321,8,0.19893047844355244,0.3,20
321,9,2.6045114229866084,0.3,20
321,10,1.0420202200136877,0.3,20
321,11,0.2368889810234759,0.3,20
321,12,0.7538909476925536,0.3,20
321,13,0.9745515028488618,0.3,20
321,14,1.478052069961429,0.3,20
321,15,0.3561877105837582,0.3,20
321,16,0.42579178716280897,0.3,20
321,17,2.06992989981374,0.3,20
321,18,2.1458513093639917,0.3,20
321,19,3.7088812805358313,0.3,20
321,20,1.3836036877368798,0.3,20
322,1,-1.8656451394124198,0.3,20
322,2,-1.186811550066367,0.3,20
322,3,-1.9391343672579944,0.3,20
322,4,0.39651369006030857,0.3,20
322,5,-2.3110476738107817,0.3,20
322,6,-0.8279540045699655,0.3,20
322,7,-1.7075148338048012,0.3,20
322,8,-0.7742099861039254,0.3,20
322,9,-1.2197793847255358,0.3,20
322,10,-2.192078513944298,0.3,20
322,11,-2.218289194340569,0.3,20
322,12,0.5413974577084293,0.3,20
322,13,-0.5634344045591861,0.3,20
322,14,0.5382266725730214,0.3,20
322,15,0.3250089951411319,0.3,20
322,16,0.16518505041884235,0.3,20
322,17,-0.2569720041532769,0.3,20
322,18,0.5905765644473199,0.3,20
322,19,1.494551865540943,0.3,20
322,20,0.8511813813038684,0.3,20
323,1,-0.6401454560300515,0.3,20
323,2,0.8990120694790622,0.3,20
323,3,1.5372045150213367,0.3,20
323,4,1.8155300479873984,0.3,20
323,5,1.6002029772980508,0.3,20
323,6,-0.7104637791822979,0.3,20
323,7,-0.5073491532285976,0.3,20
323,8,-2.065332980755874,0.3,20
323,9,0.15601606290510073,0.3,20
323,10,-1.5983108620624271,0.3,20
323,11,-0.25877624024739593,0.3,20
323,12,0.8128989710469872,0.3,20
323,13,0.561451909546649,0.3,20
323,14,-0.602734683454322,0.3,20
323,15,-0.6900136215227722,0.3,20
323,16,0.17856151343751736,0.3,20
323,17,2.6880386013636355,0.3,20
323,18,1.724257593680502,0.3,20
323,19,1.2118278156617817,0.3,20
323,20,1.4420305966751539,0.3,20
324,1,-0.6337985811269394,0.3,20
324,2,-1.4710452806900802,0.3,20
324,3,-1.5566155949366347,0.3,20
324,4,-1.2825654758139844,0.3,20
324,5,-0.7686892652843728,0.3,20
324,6,-0.9113006339397602,0.3,20
324,7,-0.8590403876611131,0.3,20
324,8,1.801677641495409,0.3,20
324,9,0.8661117396988945,0.3,20
324,10,-0.613246061785091,0.3,20
324,11,-0.4338096008208351,0.3,20
324,12,-2.1262331148642413,0.3,20
324,13,-1.9189696999875159,0.3,20
324,14,-2.002524927825844,0.3,20
324,15,-0.31502025012805746,0.3,20
324,16,-2.0494603515747594,0.3,20
324,17,-1.156320982119417,0.3,20
324,18,0.3238818952755729,0.3,20
324,19,-0.38099725361782394,0.3,20
324,20,-0.9355054661079097,0.3,20
325,1,-1.4385327636896397,0.3,20
325,2,-0.9976506566870258,0.3,20
325,3,-1.448365350575392,0.3,20
325,4,-1.6231869152512184,0.3,20
325,5,-0.8997263384772383,0.3,20
325,6,-0.6045019276475336,0.3,20
325,7,-0.569310060608983,0.3,20
325,8,-1.1723125365583869,0.3,20
325,9,-1.1474042658403043,0.3,20
325,10,-1.3279295257626773,0.3,20
325,11,-0.8344970277941032,0.3,20
325,12,-2.227289466212536,0.3,20
325,13,-1.3240374497905494,0.3,20
325,14,-0.6522168661291817,0.3,20
325,15,-0.2590616849449886,0.3,20
325,16,-1.604939126923802,0.3,20
325,17,-1.636110850853464,0.3,20
325,18,-1.6731599004001976,0.3,20
325,19,-1.253523888906475,0.3,20
325,20,-1.4841593863952003,0.3,20
326,1,-1.409002881352802,0.3,20
326,2,-1.1440921423666452,0.3,20
326,3,-1.9951077683953908,0.3,20
326,4,-1.6372850287787348,0.3,20
326,5,0.12438002525560643,0.3,20
326,6,1.5507575765612462,0.3,20
326,7,1.1124539406973466,0.3,20
326,8,1.0002715903907964,0.3,20
326,9,-0.0936988322648453,0.3,20
326,10,-0.5704716814204419,0.3,20
326,11,-0.42081406380627706,0.3,20
326,12,-1.2399667633168443,0.3,20
326,13,-2.77721678107648,0.3,20
326,14,-2.6603130363597662,0.3,20
326,15,-0.5409378373695453,0.3,20
326,16,1.1376134117259955,0.3,20
326,17,0.139898248672404,0.3,20
326,18,0.9013844906030081,0.3,20
326,19,-1.0049182019189298,0.3,20
326,20,0.2956148285097523,0.3,20
327,1,-2.4164035170150333,0.3,20
327,2,-4.465980553680994,0.3,20
327,3,-4.148093100365427,0.3,20
327,4,-4.523066052840903,0.3,20
327,5,-5.575426258261595,0.3,20
327,6,-4.4531542992700786,0.3,20
327,7,-2.807057053142048,0.3,20
327,8,-1.7617960178997298,0.3,20
327,9,-2.584482595142273,0.3,20
327,10,-2.29011819533134,0.3,20
327,11,-4.947535695000473,0.3,20
327,12,-4.4812107175102325,0.3,20
327,13,-3.6627056015013033,0.3,20
327,14,-3.862930294632039,0.3,20
327,15,-2.739991735168103,0.3,20
327,16,-2.868197761850535,0.3,20
327,17,-2.793523656352583,0.3,20
327,18,-3.6912203997679027,0.3,20
327,19,-4.903646835453627,0.3,20
327,20,-2.740170102047825,0.3,20
328,1,-0.06758677621640075,0.3,20
328,2,0.04867473780288989,0.3,20
328,3,-0.3277890771132118,0.3,20
328,4,1.542573358542302,0.3,20
328,5,0.3634014952518101,0.3,20
328,6,2.0247126869106076,0.3,20
328,7,0.28961048943053225,0.3,20
328,8,-0.2974052719552177,0.3,20
328,9,2.651468179096443,0.3,20
328,10,1.7053702242600963,0.3,20
328,11,1.409969573874689,0.3,20
328,12,1.2721335148679362,0.3,20
328,13,0.8996575328479056,0.3,20
328,14,1.2344481925773643,0.3,20
328,15,1.3215419663685677,0.3,20
328,16,1.3059273594106569,0.3,20
328,17,-0.3956721138866044,0.3,20
328,18,2.3068637791555933,0.3,20
328,19,0.21895074078726617,0.3,20
328,20,0.7524368006859611,0.3,20
329,1,0.6817538615795857,0.3,20
329,2,0.6573661880698798,0.3,20
329,3,1.5457490137417644,0.3,20
329,4,0.23042955323508846,0.3,20
329,5,-1.0065149226180492,0.3,20
329,6,-0.8393404702195812,0.3,20
329,7,-0.8647879041711313,0.3,20
329,8,-1.4591039834178687,0.3,20
329,9,-0.29911088634350735,0.3,20
329,10,-1.9830663495242526,0.3,20
329,11,-1.8064446180106102,0.3,20
329,12,0.730880031792529,0.3,20
329,13,1.2024911463980135,0.3,20
329,14,1.804415456459104,0.3,20
329,15,0.7383420474018403,0.3,20
329,16,0.4019095693606063,0.3,20
329,17,0.4626110990341088,0.3,20
329,18,-0.2911392057013486,0.3,20
329,19,-1.2969710441593096,0.3,20
329,20,0.13442459344521385,0.3,20
330,1,0.4214966894225509,0.3,20
330,2,-1.2654176734391156,0.3,20
330,3,-1.570415378597977,0.3,20
330,4,-0.39792745456099304,0.3,20
330,5,-0.9133397947622937,0.3,20
330,6,0.436670368512862,0.3,20
330,7,0.7609805975925901,0.3,20
330,8,1.5969988333236478,0.3,20
330,9,-1.2020330513204582,0.3,20
330,10,1.416400693124428,0.3,20
330,11,0.7587271912863844,0.3,20
330,12,0.6336505556530189,0.3,20
330,13,-1.4517304122873984,0.3,20
330,14,-1.1610163515097773,0.3,20
330,15,-1.7194907756612723,0.3,20
330,16,-0.9652319252509796,0.3,20
330,17,-0.6750439129611135,0.3,20
330,18,-1.5924920961010094,0.3,20
330,19,0.9656339160461094,0.3,20
330,20,-0.5285982546178672,0.3,20
331,1,0.9375894236247119,0.3,20
331,2,1.1461547492338964,0.3,20
331,3,2.2992108170668986,0.3,20
331,4,3.892699957885022,0.3,20
331,5,1.2550184387448389,0.3,20
331,6,0.3406723503681093,0.3,20
331,7,1.9388139804760285,0.3,20
331,8,0.5560923809563572,0.3,20
331,9,-0.13584778132746556,0.3,20
331,10,-1.7561067379740718,0.3,20
331,11,0.6411830610034273,0.3,20
331,12,2.2516200271637086,0.3,20
331,13,0.32275296270511644,0.3,20
331,14,-0.5565077557615103,0.3,20
331,15,-0.04237088993334426,0.3,20
331,16,0.8908532658337802,0.3,20
331,17,0.7965043062105897,0.3,20
331,18,-0.17297224771646835,0.3,20
331,19,0.2383459328146844,0.3,20
331,20,1.9354784308133293,0.3,20
332,1,1.5258613581150757,0.3,20
332,2,1.1551285013243735,0.3,20
332,3,0.3459129430379507,0.3,20
332,4,0.5924463379055166,0.3,20
332,5,-1.6006699140882286,0.3,20
332,6,0.031834254099752074,0.3,20
332,7,0.386438161182383,0.3,20
332,8,0.10787699832881215,0.3,20
332,9,-0.5295824538710986,0.3,20
332,10,-0.3204276752699945,0.3,20
332,11,-0.2560597943922241,0.3,20
332,12,0.7157292016833754,0.3,20
332,13,0.9549268435472413,0.3,20
332,14,-0.15254726870897783,0.3,20
332,15,1.1846031040266622,0.3,20
332,16,0.4280556358530611,0.3,20
332,17,0.3800616105116766,0.3,20
332,18,1.8881861835066234,0.3,20
332,19,2.039318721120044,0.3,20
332,20,1.6941976987699903,0.3,20
333,1,2.2552870483285057,0.3,20
333,2,2.066783059303904,0.3,20
333,3,-0.23789735403972156,0.3,20
333,4,0.23898376581655867,0.3,20
333,5,1.8262609706966395,0.3,20
333,6,0.9577369159029155,0.3,20
333,7,2.9509796378882474,0.3,20
333,8,1.1839251907178325,0.3,20
333,9,1.2178633806742467,0.3,20
333,10,0.42960500877998387,0.3,20
333,11,-0.15386200557617014,0.3,20
333,12,0.5983348886716986,0.3,20
333,13,2.5455255059058324,0.3,20
333,14,4.17708561477993,0.3,20
333,15,3.1224129751131424,0.3,20
333,16,2.315008797256924,0.3,20
333,17,2.732078012746281,0.3,20
333,18,3.3824707149340414,0.3,20
333,19,1.818477492259021,0.3,20
333,20,1.2087328352472604,0.3,20
334,1,2.1829775593776044,0.3,20
334,2,2.9643340724820852,0.3,20
334,3,1.8079193951656007,0.3,20
334,4,2.998135099324174,0.3,20
334,5,3.8242676691097426,0.3,20
334,6,2.7349551112772224,0.3,20
334,7,3.546012320911811,0.3,20
334,8,-0.3604115219079387,0.3,20
334,9,0.26351977462727505,0.3,20
334,10,2.145137735374402,0.3,20
334,11,3.357572496961114,0.3,20
334,12,1.200943525754042,0.3,20
334,13,1.7958862534033369,0.3,20
334,14,2.3874600801012225,0.3,20
334,15,3.1840811723408966,0.3,20
334,16,1.5404999965647879,0.3,20
334,17,2.042079924358328,0.3,20
334,18,1.252187930480395,0.3,20
334,19,1.814530433436727,0.3,20
334,20,1.5202808620289834,0.3,20
335,1,-0.3109485261311665,0.3,20
335,2,2.2599520940767515,0.3,20
335,3,-0.26388897712724524,0.3,20
335,4,1.3278146399080546,0.3,20
335,5,-0.006687653190068699,0.3,20
335,6,0.3334684961300718,0.3,20
335,7,1.1052854301744135,0.3,20
335,8,0.4298844091365447,0.3,20
335,9,-0.13985439357609808,0.3,20
335,10,-0.9969114822972319,0.3,20
335,11,0.3250276009601646,0.3,20
335,12,1.0592943878778347,0.3,20
335,13,0.41682218593620635,0.3,20
335,14,1.6316288755343247,0.3,20
335,15,0.3896037277615782,0.3,20
335,16,1.1973455335275442,0.3,20
335,17,-0.450562046953604,0.3,20
335,18,-0.48641131596670273,0.3,20
335,19,-0.06965418284292085,0.3,20
335,20,2.0363802520557805,0.3,20
336,1,0.1884780021329775,0.3,20
336,2,-1.948073541245594,0.3,20
336,3,-0.8715957343205365,0.3,20
336,4,-2.92404166650675,0.3,20
336,5,-2.229548696693916,0.3,20
336,6,-1.2959656970308984,0.3,20
336,7,-0.7622908655536705,0.3,20
336,8,-1.0283820684409934,0.3,20
336,9,-1.1990956107232713,0.3,20
336,10,-0.4180568439074518,0.3,20
336,11,-1.778163259493247,0.3,20
336,12,-1.347475771068477,0.3,20
336,13,-1.9067008902071696,0.3,20
336,14,-1.3471380752949131,0.3,20
336,15,0.5535730142953537,0.3,20
336,16,-0.5709150121553798,0.3,20
336,17,-0.8229436287651742,0.3,20
336,18,-3.3653901860325046,0.3,20
336,19,-2.3248318270616664,0.3,20
336,20,-2.0015049893885113,0.3,20
337,1,1.8943862490506191,0.3,20
337,2,0.9017870471896117,0.3,20
337,3,-0.23052805936284793,0.3,20
337,4,1.9032774744343506,0.3,20
337,5,2.1370937403330066,0.3,20
337,6,0.5716190932723476,0.3,20
337,7,-0.8097983485371721,0.3,20
337,8,1.5463427916002992,0.3,20
337,9,2.1692197127605914,0.3,20
337,10,1.0632530232738602,0.3,20
337,11,2.5190279346391655,0.3,20
337,12,2.2733506345620658,0.3,20
337,13,1.445599276392645,0.3,20
337,14,0.31966910844498064,0.3,20
337,15,0.6492248920342658,0.3,20
337,16,-0.3060000947725223,0.3,20
337,17,0.3825773578447724,0.3,20
337,18,-0.40239431908484913,0.3,20
337,19,2.33675008852213,0.3,20
337,20,1.136614902051753,0.3,20
338,1,-0.34689559324125574,0.3,20
338,2,-0.889107695114205,0.3,20
338,3,-1.4934531132919795,0.3,20
338,4,-2.0664248962418386,0.3,20
338,5,-1.4111687421589585,0.3,20
338,6,-1.187297128603041,0.3,20
338,7,-2.005885111335239,0.3,20
338,8,-1.7780185841748841,0.3,20
338,9,-2.153586949645164,0.3,20
338,10,-0.6409663527800391,0.3,20
338,11,-0.864936668048166,0.3,20
338,12,-1.5797482483742389,0.3,20
338,13,-2.155139624107968,0.3,20
338,14,-2.4758967975456794,0.3,20
338,15,-1.0002872663699314,0.3,20
338,16,-1.2524378798376485,0.3,20
338,17,-1.09386216151994,0.3,20
338,18,-1.3235801646748522,0.3,20
338,19,-0.9983467883142706,0.3,20
338,20,-2.3447682615772734,0.3,20
339,1,-1.1307756531859445,0.3,20
339,2,-1.6168800185781915,0.3,20
339,3,-0.9889215571526462,0.3,20
339,4,0.554389934179085,0.3,20
339,5,-0.03671551824568797,0.3,20
339,6,-0.4304029860075586,0.3,20
339,7,-0.9854943422007081,0.3,20
339,8,-1.6789555974660737,0.3,20
339,9,-0.6825226249596898,0.3,20
339,10,-3.3607153884961383,0.3,20
339,11,-2.417240525604687,0.3,20
339,12,0.14640828664097083,0.3,20
339,13,-2.0458694512823636,0.3,20
339,14,-1.8842468734630384,0.3,20
339,15,1.4497793819821476,0.3,20
339,16,-0.6656102862175459,0.3,20
339,17,-1.0471747038115482,0.3,20
339,18,-1.3636525913908495,0.3,20
339,19,0.21322128369924087,0.3,20
339,20,0.24863131921281778,0.3,20
340,1,-0.8948877258520485,0.3,20
340,2,0.5969822336126557,0.3,20
340,3,-1.3820065591633741,0.3,20
340,4,0.5680686416598918,0.3,20
340,5,-1.1374235614706043,0.3,20
340,6,-0.9608898928751908,0.3,20
340,7,1.0345685896130703,0.3,20
340,8,0.5483073114138768,0.3,20
340,9,0.1042672396499349,0.3,20
340,10,-0.46047917181123543,0.3,20
340,11,0.6292180096314921,0.3,20
340,12,1.5343394698506558,0.3,20
340,13,0.7083918846904197,0.3,20
340,14,0.5974604317745418,0.3,20
340,15,-0.6271938866734608,0.3,20
340,16,0.576818662074059,0.3,20
340,17,0.2254776745727598,0.3,20
340,18,-2.328525402209927,0.3,20
340,19,-0.7750709817620369,0.3,20
340,20,-1.1185274828645757,0.3,20
341,1,-0.33020980289859203,0.3,20
341,2,2.292742187204678,0.3,20
341,3,3.1660826334035033,0.3,20
341,4,2.2376503318943017,0.3,20
341,5,2.4386173213583793,0.3,20
341,6,1.020538823994316,0.3,20
341,7,2.7898941082026503,0.3,20
341,8,2.8830220893602743,0.3,20
341,9,2.7046513151143925,0.3,20
341,10,2.6687129926021145,0.3,20
341,11,2.7570924941463257,0.3,20
341,12,1.1131634675523407,0.3,20
341,13,0.6208590139585723,0.3,20
341,14,-0.008381038026265442,0.3,20
341,15,1.8742113662801798,0.3,20
341,16,1.6034226737875041,0.3,20
341,17,0.2405218845838275,0.3,20
341,18,-0.24372949993467263,0.3,20
341,19,2.487905103144391,0.3,20
341,20,1.849931388507197,0.3,20
342,1,1.5883812514111648,0.3,20
342,2,3.4544153430190443,0.3,20
342,3,1.918937756827363,0.3,20
342,4,0.4807000429612631,0.3,20
342,5,1.28815438795306,0.3,20
342,6,0.38666298249303666,0.3,20
342,7,0.16267839228139935,0.3,20
342,8,-0.37805176237480465,0.3,20
342,9,-1.7584069993431306,0.3,20
342,10,-0.9116886979532487,0.3,20
342,11,1.0650047490189272,0.3,20
342,12,1.3987717203428627,0.3,20
342,13,1.8369449276302325,0.3,20
342,14,1.980357283140585,0.3,20
342,15,-0.16782889916119292,0.3,20
342,16,-0.037365700957217585,0.3,20
342,17,-0.6240422476968943,0.3,20
342,18,2.413044173315495,0.3,20
342,19,1.5543883975356247,0.3,20
342,20,1.0739860424075047,0.3,20
343,1,0.951902710245958,0.3,20
343,2,1.0196775672536633,0.3,20
343,3,1.20745355437369,0.3,20
343,4,2.3468673732473846,0.3,20
343,5,1.1382795616054608,0.3,20
343,6,2.2180270119629357,0.3,20
343,7,2.523460040966372,0.3,20
343,8,-0.35249055941375573,0.3,20
343,9,-1.0207885071299665,0.3,20
343,10,0.890033376684547,0.3,20
343,11,1.400564722043551,0.3,20
343,12,-0.263948537609207,0.3,20
343,13,0.7435417387578177,0.3,20
343,14,-0.0939421105202527,0.3,20
343,15,0.4869232685041379,0.3,20
343,16,-0.9120822198186962,0.3,20
343,17,0.5130095375708761,0.3,20
343,18,2.1838216860562625,0.3,20
343,19,1.2595305979309734,0.3,20
343,20,3.556889979582276,0.3,20
344,1,0.1642465242480456,0.3,20
344,2,-0.9872893655299553,0.3,20
344,3,-1.7522492456613827,0.3,20
344,4,0.016587231142423664,0.3,20
344,5,0.08030920401789222,0.3,20
344,6,0.15501616070269666,0.3,20
344,7,-0.7234800528272052,0.3,20
344,8,2.127226567359508,0.3,20
344,9,-0.7785897756686835,0.3,20
344,10,0.16674005811978537,0.3,20
344,11,-0.9452836100584703,0.3,20
344,12,-0.9809364105024605,0.3,20
344,13,0.8061435184997676,0.3,20
344,14,0.016881099021252566,0.3,20
344,15,0.7231343538397772,0.3,20
344,16,-0.19417298014297657,0.3,20
344,17,-0.20613291795834382,0.3,20
344,18,0.19397768187374245,0.3,20
344,19,-1.3022682919237687,0.3,20
344,20,1.45230397976386,0.3,20
345,1,3.566692771182516,0.3,20
345,2,1.4000123008018308,0.3,20
345,3,0.3964046004677332,0.3,20
345,4,-0.08560477729678873,0.3,20
345,5,-1.5830324727682639,0.3,20
345,6,1.4910794358037767,0.3,20
345,7,-1.6022667420632253,0.3,20
345,8,1.6411818313408346,0.3,20
345,9,2.4008031440041497,0.3,20
345,10,1.5393458585530737,0.3,20
345,11,-0.03578397671266442,0.3,20
345,12,-0.3149017274833127,0.3,20
345,13,-0.6090341833198845,0.3,20
345,14,0.2825473260574085,0.3,20
345,15,0.035716512254859833,0.3,20
345,16,1.8060027633516427,0.3,20
345,17,0.14463958436198932,0.3,20
345,18,0.7757720047985729,0.3,20
345,19,1.532454874823887,0.3,20
345,20,1.2872157220197666,0.3,20
346,1,1.8228123892902686,0.3,20
346,2,0.17129037068260755,0.3,20
346,3,0.30165155089440054,0.3,20
346,4,1.2153210022582108,0.3,20
346,5,0.6881270115206265,0.3,20
346,6,0.5647464568299251,0.3,20
346,7,2.699326389943685,0.3,20
346,8,0.7269458312006889,0.3,20
346,9,0.029283310818977615,0.3,20
346,10,0.24812335883561348,0.3,20
346,11,0.27376899635203955,0.3,20
346,12,0.0793380004678641,0.3,20
346,13,1.4209346317697573,0.3,20
346,14,1.5866759142768276,0.3,20
346,15,1.115263240685806,0.3,20
346,16,1.446234527638674,0.3,20
346,17,-1.0172086698919816,0.3,20
346,18,0.2989679803485301,0.3,20
346,19,2.2134154866887927,0.3,20
346,20,0.55388860861021,0.3,20
347,1,-0.1630379274717857,0.3,20
347,2,0.08390003322788853,0.3,20
347,3,-1.96907985782207,0.3,20
347,4,-2.4079293658364387,0.3,20
347,5,-1.3822036385782048,0.3,20
347,6,-1.2523370068205966,0.3,20
347,7,-3.2924716670346177,0.3,20
347,8,-2.0206115233694737,0.3,20
347,9,-2.4777801778771167,0.3,20
