entity,time,y,x1,x2_omitted
58,3,18.86617651215097,-0.2619942454977615,10.973668445465226
58,4,18.10398473145009,-1.2815003910986895,11.263376842249336
58,5,18.32027820840634,-0.5271946020899522,11.616163524428604
58,6,18.73059769215547,-0.655965693063948,11.699415612599452
58,7,19.239091976353507,-0.19309385593156705,10.61833348182024
58,8,17.149077889072313,-1.0045680912383688,11.55758892494042
59,1,-39.178569839931285,0.24380936096622,-24.263552041850094
59,2,-40.83710053643498,-1.3891069255024515,-22.678821961446438
59,3,-40.3772726920053,0.8768619969946334,-24.56542149799599
59,4,-41.86209509780798,-2.1262464532577603,-24.44358963669335
59,5,-39.57025685668092,1.19233326569485,-24.85653758007491
59,6,-40.458375637247,0.38002899537432616,-23.278755381868216
59,7,-41.01153993756202,-1.9061436291210492,-24.40656636240242
59,8,-39.1664920799023,2.0170501513799928,-24.69941365248745
60,1,34.292000584438895,0.6511032660549795,20.5213645893068
60,2,32.99876429426338,-0.30982583497548194,20.62005449872019
60,3,30.793377445557738,-0.8712598210478112,19.431886404910554
60,4,30.928511210570626,0.13372180428598957,19.32345153279798
60,5,29.74598768254052,-1.3642864473952123,18.57555568656206
60,6,29.658727627717933,-0.08793763129252685,17.31935239627448
60,7,28.489678716404416,-1.6467934185638902,18.34676411745873
60,8,28.096798080873043,0.2501794861527658,17.43811464885104
61,1,1.4761937865731303,-0.8650684053286531,1.0979694403199765
61,2,-0.021954450582493568,0.42594797386693883,0.5136298817459601
61,3,0.6850263486605875,0.27982137885513547,0.2852517047300399
61,4,2.4410502521126123,0.6923551235867703,0.8599842741953052
61,5,1.3879300008573918,-0.2039902206115224,1.2596287222817968
61,6,0.18031439864427212,0.33719848901226374,0.2857761751521888
61,7,0.9143439249501739,-0.3462003575597813,0.08721765455470794
61,8,-2.2343669069759353,0.634988593305115,-0.398700276999267
62,1,-26.7922701148039,-1.1930474245199276,-15.03700961698518
62,2,-27.814150810428565,-0.9109210960826468,-16.558909852297116
62,3,-27.208220117514518,0.5277491446187275,-16.341249973429
62,4,-26.81352720192779,-0.43201034991069953,-16.065436473831575
62,5,-25.708289348452517,0.6686896804605127,-15.651774947961895
62,6,-27.20018923517213,-0.39260953081212085,-15.812749583610273
62,7,-29.848862280897134,-1.1589723226672235,-16.020169692866652
62,8,-29.469009172700083,-0.10132192603980526,-17.119097975264978
63,1,15.773370503070375,0.3783088071932553,7.83069191017435
63,2,17.286811427039076,-0.23380740485804233,10.083094550656483
63,3,17.743801896484268,-0.8217159037402034,11.013371714086903
63,4,16.9643049294437,0.6025272987259036,9.805986847611493
63,5,16.18102205602824,-0.4141703848738634,10.112570442317406
63,6,16.905659627848923,1.2840098986948865,9.120402776797976
63,7,16.41056213107522,0.8770829237490768,10.314217897237523
63,8,16.19006562676975,-0.2040666769773713,10.057181383500396
64,1,37.52242291194534,-0.5469521799439688,22.9978433249461
64,2,37.79407734105333,-0.042508115430903576,22.50041364437746
64,3,39.19542233816013,-0.2770996960390162,23.24533852128771
64,4,40.41032509741649,-0.6442986256225672,23.961144331487777
64,5,40.80207525443477,0.07860819669624858,24.76431912157314
64,6,42.49731105084631,0.09364116484526258,25.078199961039374
64,7,41.74140793804911,-0.9969503079687106,26.225999612766543
64,8,44.884059797433615,1.969276959360062,25.26263157764407
65,1,-7.87742731897712,-0.6802737083482538,-4.0406098161761355
65,2,-7.31423229250918,0.6049808421837084,-3.991478668118408
65,3,-8.507894638487837,-0.18609885353482022,-4.070498188789779
65,4,-8.273424199193093,0.4738274750993712,-5.614703814224601
65,5,-6.963572925011958,-0.22952892612189738,-5.204547620447242
65,6,-10.786864296070503,-2.3754456812843983,-3.9501909377654414
65,7,-10.041183518463088,-1.0269956595163525,-5.50129109046342
65,8,-10.212133702969847,-1.4599637780847217,-5.3805418025665155
66,1,22.989413253803882,-0.8097747311151944,15.197082965118394
66,2,24.11457825904168,-0.17268775502134429,13.85333072992107
66,3,23.969037219532623,0.8708219610263349,14.922535186162943
66,4,25.72746635116716,-0.270177654800535,15.16621815097845
66,5,25.814410265903742,0.4585029909759214,14.877448440416496
66,6,24.080012263650985,-1.0865195468258908,14.571723465702583
66,7,24.649736805405276,-0.3426928621607079,14.230900876544958
66,8,25.469241122598515,0.8867346197475943,15.501578040580757
67,1,47.66593468060225,0.3112391368946113,28.12042035802927
67,2,49.95283554239218,0.8376499323554885,29.32945133221173
67,3,50.491824790725104,0.0026832213409233195,29.566607855556228
67,4,49.57053155999803,-0.08238850621250648,30.003572056069995
67,5,49.3053591711636,-0.09494977832581188,29.925689097988585
67,6,48.12790491475917,-1.9076406043752037,29.478739996109866
67,7,50.38186104780349,1.9266937194200486,28.720288994013405
67,8,53.33577708931738,0.4504116307665275,30.29788205933582
68,1,-4.548930363291404,-0.7078515726465961,-2.8936424008320154
68,2,-1.5151454739645949,2.9312208154529,-2.8789942903085377
68,3,0.7446637263339937,2.0043562242613495,-0.9211206021031259
68,4,-0.7529581773807766,-0.2741709188560744,0.5036630414369457
68,5,0.7730054114926261,0.3859886250044738,0.5837410261179861
68,6,-0.26483422563774195,-0.007351939302546086,0.8427386464441016
68,7,-1.6958977587439015,-1.5027614088658354,-0.03483812341786563
68,8,-3.7392063498275716,1.1401081469494982,-1.0528246986024863
69,1,-24.265174068082352,1.4955325215250357,-15.75020371637066
69,2,-25.59168255187587,-1.55009486859895,-15.361562184830348
69,3,-25.52846787290518,-0.5923931669612733,-15.896606248402449
69,4,-26.498062147561317,-1.3939750352043487,-15.446107376477029
69,5,-25.79620971658552,-0.3515309291316702,-15.147278591513565
69,6,-25.756271513777815,1.4187420272785325,-16.065427632850536
69,7,-24.481074281843068,-0.132083261050378,-15.221902079847947
69,8,-24.209157589363553,0.18143816944205857,-14.198065452168093
70,1,8.512520414059122,-0.4521885965400657,4.200590328870796
70,2,7.818526149584187,0.3298427298854991,4.383995964127953
70,3,10.56697786130761,0.25549895339241013,5.0902112770244266
70,4,11.84939878404798,-0.40554530114460546,6.72255010429703
70,5,12.718868969599917,0.48281598586315294,6.9367493024430775
70,6,10.567476557527273,-0.4342723942582174,7.065370727400653
70,7,11.908321680360913,-0.23051704976696563,7.237106329330708
70,8,11.89206871823135,0.536969145475895,5.788577737082769
71,1,56.58634593323265,-1.350850744840676,34.04416753702795
71,2,57.947150783079415,0.2624142831877679,33.444101942321076
71,3,59.008502741585296,-1.0703433952279615,34.97685652305864
71,4,61.60129780338307,1.4873627462391683,35.716836562490506
71,5,62.24157093013093,-0.8729236930847675,37.481568253161456
71,6,61.78750767752008,0.16548942354700474,36.09169236798769
71,7,61.9413619549384,-0.9834268220371694,36.9864427940492
71,8,63.10992728646199,-0.5508409803729114,37.11089810153449
72,1,-26.066646021271236,-1.3301156299916588,-15.579745824147277
72,2,-24.854341292776223,-0.5347243676017445,-16.628598367587294
72,3,-27.690450237539533,-1.0972632502453659,-15.533720171557178
72,4,-27.388666716350162,1.7571111863571625,-17.22443874127544
72,5,-25.646642530045305,1.5030936004249582,-16.57187789008382
72,6,-23.58322597880702,1.1954834958952119,-15.895180361332983
72,7,-22.993447858225817,0.21476465866346078,-14.33256381556817
72,8,-24.098849731073592,-0.476967155451012,-13.4534470028068
73,1,-14.286115282218264,0.36183509442356976,-8.922539960441082
73,2,-14.361708684990226,-0.9607108185011831,-8.750223483721529
73,3,-15.674940709881154,-1.361161398445595,-8.862629435639722
73,4,-16.053515389027588,-0.9272757850336167,-9.340693532632907
73,5,-11.352650364484068,2.6691627776541598,-8.854726278009041
73,6,-12.004936618654888,-0.5128482652487493,-6.519640938891967
73,7,-12.545911314827359,-0.5427987755751825,-7.892535402098559
73,8,-10.326660932788139,1.6535824643583954,-7.156736145947108
74,1,-8.152534348602794,-0.3796510626036741,-4.496331574649589
74,2,-9.377370661216801,0.27403553558922045,-4.294504664499009
74,3,-9.51886064102394,-0.6848964888271313,-5.587161226829844
74,4,-11.34231661705701,-0.12189634945243695,-5.530649230555068
74,5,-14.452092505544607,0.298760214269583,-7.067790083889907
74,6,-15.352125815674032,-0.21266045297921501,-8.468058503932292
74,7,-14.04884746173445,0.7127654143550373,-9.1305100848303
74,8,-13.306206979506095,0.27760812024866327,-7.1919950278290745
75,1,9.012144563596209,-0.08272923521313646,6.892163679953738
75,2,8.984767099352858,-1.5454825215491421,6.03396414453944
75,3,10.193398924102084,0.211790387171749,5.369532687108962
75,4,10.323034457617533,0.24968912998996498,6.353796557629857
75,5,11.036422689455435,0.29240995597525793,6.886723342664933
75,6,7.9787227021235,-1.4480887257064945,6.339978472422748
75,7,7.595357385373402,-1.0396862971518663,4.8626386755619535
75,8,6.344108951588563,-0.8189619406397947,4.238235017233035
76,1,24.28495161564293,-1.2527286636747543,16.015111281490594
76,2,22.075697378203714,-1.3689315904508779,14.389115308354906
76,3,23.861702488904257,1.2763250694072126,12.877856202927086
76,4,23.25523499447578,0.17261939469236537,14.245660197399367
76,5,22.32520699957199,-0.3486453379006053,13.770705003441073
76,6,22.010104324814925,-0.2531260857896348,13.096869789162247
76,7,23.533289262101444,0.15242566441396652,13.175903807792936
76,8,23.02961942061597,0.3660284046070983,14.072090570747475
77,1,7.793548089122322,-0.6487293788525793,5.232797567299603
77,2,3.453553438123097,-1.2732204357841361,3.7800958235416324
77,3,4.5917407187094135,0.6011659209802586,1.3846201916116012
77,4,2.03523508006969,-0.8810533494128933,2.986541489845525
77,5,0.8632449281680048,0.264063754067035,0.890794511326444
77,6,4.457794090368985,2.0253098599458106,-0.2885712536073328
77,7,4.853277464542569,0.18069967405988477,3.2761076894435357
77,8,7.068533955870891,0.3109835319761765,2.7865972149984977
78,1,-32.804316023834986,0.2091672236463109,-19.435684170733516
78,2,-33.32601312471831,0.014163187694994719,-20.35755692100423
78,3,-31.925126407775178,1.6832559742321822,-19.623865844354686
78,4,-33.628890213601146,-1.519607005295301,-19.74974269158714
78,5,-37.55275157593973,-2.6856609666355236,-19.896120578317575
78,6,-38.004316896220274,-0.31499977974670207,-22.292987142841742
78,7,-40.93693262512697,-2.6028659031328036,-22.361508551050925
78,8,-40.339857790611106,0.7061641691836505,-24.406021791812737
79,1,8.184107814075437,-0.7787403961333572,4.746259819794796
79,2,7.246677013594973,-1.0646273227187812,5.181479834653224
79,3,7.099542932069608,0.17451937416490323,3.635548420165204
79,4,6.095329091322868,-0.014824971812595912,4.863789192443081
79,5,5.664101433155337,0.00653032540919285,3.537827160945741
79,6,4.400962891651361,-1.6509655953787454,4.2215189621803155
79,7,5.075053904270695,0.003724453677435242,2.992001170838369
79,8,3.5387637006057506,0.11420433936390083,2.0687509584593777
80,1,8.20659351182223,1.1766206548762308,4.222051706250117
80,2,8.984509930120504,1.4391337370538546,4.1161771945248535
80,3,9.848937666760825,-0.3223345960597191,5.555962576586842
80,4,7.889608097151675,-0.8584753735661022,5.789824646631739
80,5,8.472032277390316,-1.4760730800812525,4.356820262063998
80,6,6.957948691693904,-1.161888956695856,5.0305188345589835
80,7,5.390417054206529,-0.36992207953166745,3.3612107863755023
80,8,5.520227280790856,-0.24096396627033975,3.451940351247778
81,1,-9.19814279186703,-0.6680954255975408,-4.5696905416483995
81,2,-8.770232773830656,-0.840535100401497,-6.046965201764578
81,3,-9.1425247755963,-0.8953380766490395,-5.270834982210082
81,4,-7.524745880850982,0.47659194199920313,-5.355287513762532
81,5,-6.048537418221656,1.9710058164356181,-4.508559468386596
81,6,-6.586648781764162,0.7359467777669935,-3.3893898161727347
81,7,-5.688460051501066,0.29385601575235504,-3.5951711056380664
81,8,-5.944825649376379,0.1527204737349689,-3.1519572279248416
82,1,-18.893856618056752,-0.2384876107083044,-10.390415109046641
82,2,-20.272700293903426,-0.5797635158209444,-11.50304005746423
82,3,-21.643215314349504,-0.8269975483821419,-12.708810078748764
82,4,-19.54439084134472,-0.20749653534797302,-13.320883444324815
82,5,-18.971818989641516,0.4279851612059721,-10.940074953714392
82,6,-18.547597840544668,0.5268243141390259,-10.749990368481313
82,7,-17.780606428003736,0.5068850149212186,-10.355620725603439
82,8,-16.885297143110005,0.1908212033245287,-10.69689860108472
83,1,-20.5559198461601,-0.24027622492786124,-12.65271367796035
83,2,-19.89030751612027,0.24103741946532412,-12.658327786909188
83,3,-22.004498336159635,-1.8954718608052832,-11.56947224847683
83,4,-21.38105225981717,-0.536904970407312,-13.239231443383368
83,5,-20.20129676325182,-0.46081263929954464,-12.070699049766674
83,6,-17.28325108062674,0.2960294250719766,-12.07962318494243
83,7,-16.872707613372743,0.6134115463242981,-10.540436544621128
83,8,-16.609948182536638,-0.4362562608020002,-9.23308868802922
84,1,-74.97065203429165,0.9207165481948488,-44.644948358793485
84,2,-75.66130293195815,0.21806899978808347,-45.0701375182159
84,3,-75.11236692449873,-0.37935935787613023,-44.16542550710235
84,4,-76.91809344871069,-0.3422084989400067,-44.97380440602485
84,5,-80.16238139915147,-1.6250571992912164,-45.929570760955336
84,6,-77.9680863266557,0.33106732563082575,-47.509854941537114
84,7,-80.3967832852565,-1.1081563866358095,-47.3238100669918
84,8,-81.47889505805395,1.1947412560546953,-48.22272276733186
85,1,37.14909820044,0.2873352348376572,22.12502105511676
85,2,34.120021758219245,-2.5038606773701426,21.96776457287939
85,3,35.73273789351227,0.2952533490662274,20.148005032463583
85,4,36.489028736435735,-0.7169894813312356,20.9376532903227
85,5,38.02113215864512,-0.21808497657324724,21.76965592154924
85,6,37.94738069603497,-0.4453396282421933,22.770463584685782
85,7,38.925441431626965,1.1344525606974194,22.557875253700235
85,8,39.741115673593654,-1.1306328122688527,22.913249423345967
86,1,11.150143400605945,-1.272577110325914,6.371948753484471
86,2,12.916246117009965,1.4892832113345245,6.9380261976429525
86,3,11.047371615871478,-0.31688144667730805,7.385891477277884
86,4,9.060511135988344,-1.5936352671312568,6.9263614310640635
86,5,11.03148283566995,-1.4788219317858384,6.136618651863412
86,6,9.167387491518733,-1.2917336296907778,5.505672830108718
86,7,11.253260660463514,1.0788360112930777,7.009428920408169
86,8,12.002694245655444,-0.08316145192824649,7.482812782948498
87,1,-10.918792906473406,-0.45604549434271296,-5.288594465307634
87,2,-8.889664785951854,2.1976697154161156,-6.5811594937600155
87,3,-8.443039141763249,0.4491836696844175,-4.791292422196005
87,4,-9.517415059629585,-0.5851960191144536,-5.086253700226647
87,5,-8.49391845549724,1.3163262804295814,-6.2069564328687905
87,6,-8.975823855698238,-1.2878972881688011,-4.748133245559462
87,7,-7.678410720808883,-0.08345115640981408,-4.58777053480522
87,8,-9.913997340764976,-0.9141766284819961,-4.375613990049103
88,1,-15.079843388399743,-2.124903917246154,-7.566081312762972
88,2,-12.869764159870797,1.2133141497104283,-9.580300931338487
88,3,-13.514067195819628,-1.2300915059376587,-8.231526989515352
88,4,-11.866807173743865,-0.12081376523562914,-7.276143174800487
88,5,-11.532104161022088,0.73922265246883,-7.331588670891524
88,6,-11.704551713813744,0.06144328321173536,-7.254421035362474
88,7,-11.985573513508944,1.115164733065498,-8.193807568737911
88,8,-10.944383322331184,-0.680859540096669,-7.248224255133672
89,1,0.8292969361565701,0.8139324421829146,0.5465740789194995
89,2,0.7890317779941945,-0.2568927625896165,0.7998780763952357
89,3,1.4042430215341761,0.55140595409757,1.0821567598758004
89,4,0.32481712917248967,-0.1065573272006119,0.5882085082473472
89,5,-0.12617089681218896,0.4025899121166519,0.5398779723118197
89,6,2.1847346408264436,1.528555292195196,1.2424249184157017
89,7,2.3989768686456214,-0.44773284876736613,1.5813077098006314
89,8,1.7002690154543436,-0.017170595832336825,2.0051114541466823
90,1,30.830954103056012,-0.27939974994761946,19.62621929676907
90,2,30.94992484652244,-0.5943871189880797,18.843209298343773
90,3,31.194886594311413,0.39250706285338477,19.377348252038935
90,4,29.402082878950196,-1.354624948558414,17.96409978207364
90,5,30.93010931530116,0.5587358032659996,18.880859937515837
90,6,30.149158071669756,0.422868556090874,18.745635498610667
90,7,30.08183220911951,-0.02249000740375748,18.307717645947864
90,8,33.2153763508573,0.44313477030605986,18.423894235351213
91,1,9.246404470609038,-2.313933962993438,7.147021097031977
91,2,9.884555817415174,-0.34433449116585285,5.4782711816192045
91,3,9.11585685394319,0.07503355562043262,6.482281218727751
91,4,9.67024877180133,0.41336134963292365,5.5929802421511825
91,5,7.65234004162039,-1.0331968971328938,5.312139275643747
91,6,6.775613232330416,-0.004766918822719399,4.715513863503851
91,7,8.019838136408804,1.8808189423593296,4.002464736295851
91,8,7.477346699832751,-0.5836223749191792,4.430605229519169
92,1,15.171230835156914,-0.23500701364877166,9.628188023962956
92,2,17.00281436812616,2.2555021514719393,8.729636816320236
92,3,17.24093237502308,-0.6082796071211302,9.593451587369511
92,4,17.69155644026013,1.1516611780980273,10.46489230460192
92,5,18.380817507356415,0.3469840286347887,10.173494065032964
92,6,19.519091345084476,0.8822046148874771,11.269519764818106
92,7,19.12645193273969,0.7668185117086588,11.476992025543652
92,8,21.387585415275794,1.520509408365072,11.116952893765639
93,1,0.5585198336122702,-0.42746269741271764,0.45064626699168575
93,2,0.9058693659946266,0.8438513275638994,1.5925549945875437
93,3,2.24242194958724,1.0623925561298215,0.6146434781914936
93,4,1.7668229410177054,-1.237831507133738,0.6065516230675537
93,5,-1.2819446632621707,-2.025084405461602,0.6925500706963976
93,6,-2.214317889756681,-0.7862387867025034,-0.3478672402384873
93,7,-1.4780506990765025,0.8266686881904036,-1.614714836817144
93,8,-1.2387567054427393,-0.6508747539940385,-0.23220975810252587
94,1,-18.800033427971695,0.9242964371875549,-12.754670581945815
94,2,-19.656672131148795,-0.9183913075214782,-10.948972743674203
94,3,-19.314301470028663,-0.20962859942254441,-12.04402010116946
94,4,-17.766576511106614,0.07706311266163289,-10.396444617429118
94,5,-18.88284062834091,-0.4685833672719741,-10.778988354873531
94,6,-22.12482080024496,-0.8558972247026368,-12.037598141806939
94,7,-21.205453432931165,1.512294466867611,-13.786280081251318
94,8,-22.04383268036947,-1.6221719507885626,-13.029340001547363
95,1,4.718596734803868,2.2410873364396466,1.7270643045072382
95,2,5.340209217864875,1.3587297098656324,3.5197141179448366
95,3,4.350554424109372,-0.33054290445884194,3.126402494491643
95,4,3.7120272868472495,-0.043123063661967435,2.132234274976859
95,5,3.1383578580435683,-0.9298666237964233,3.0097803895573856
95,6,4.034952634780793,1.8377347254931822,1.3107507686030995
95,7,2.4610756475941358,-0.9130791790871313,3.313762707549273
95,8,3.036799186942616,-0.4273639068548548,1.6541104904785846
96,1,47.97642787524362,-1.0600603839901812,28.736316306249687
96,2,49.03650095203103,0.44985914805827226,28.226095416009223
96,3,48.08748611464877,-0.8763714209857272,29.370171101947896
96,4,47.67703493034593,1.4117471971860813,28.32102377974437
96,5,48.59511589524234,0.16428164973827986,28.95732173305453
96,6,48.36801913678781,0.9337202575722819,29.179704356469088
96,7,48.86567087605252,0.31216219509468063,28.80260843801209
96,8,51.625426390825396,1.309423080088729,30.024839454664523
97,1,1.405796467395476,0.8048387227381406,-0.6883070960553619
97,2,3.9336271859232568,3.0649019679586864,0.7018401544231568
97,3,1.5096470191739895,-2.0827798361848893,3.1379236079779926
97,4,1.4303427789058942,0.7824541323595479,1.2303060649966078
97,5,2.4891982656669307,-0.009872432119417827,0.41059551761426577
97,6,2.8664840912874157,-1.2226325769366824,1.7815487741690608
97,7,2.9031124658118355,-0.318091689776892,1.995686705068334
97,8,0.6179121688487914,-2.0072109253392356,2.0693438319322124
98,1,-1.239875150394905,0.9184248220270209,-1.2709813016702078
98,2,-1.2602102657011718,0.03886940299978275,-0.40783265579725664
98,3,-0.2838365499401032,0.722284235796287,-0.33134304981601453
98,4,0.7052276969015393,-0.004071229127029461,0.8157479874631746
98,5,0.9941031241818417,-0.8481456725029138,0.21079685336698956
98,6,0.49007240341764347,-0.21845162626010808,0.31688286767583373
98,7,-2.4139656687145825,-0.7962987036366552,0.21305289653600362
98,8,-2.5507617845907538,0.12494596825012282,-1.4399157126664777
99,1,-21.373525526427862,-0.7763365362158391,-12.478069799854493
99,2,-21.71609466744635,-0.24178631409434342,-11.87672217088651
99,3,-22.272058051031415,-0.5728302973611138,-12.814180071091574
99,4,-21.985466342979574,-0.231947779899489,-12.949323167146979
99,5,-20.749517864286737,-0.22272347871558154,-12.758979893254597
99,6,-22.598035382780154,0.1724960349720806,-12.593775703380658
99,7,-22.14326275812676,0.11390987134804731,-13.475427670715614
99,8,-21.74762612556037,0.03892414049950865,-13.38749717807038
100,1,-29.65119654343701,-0.599200695719828,-17.374817728009408
100,2,-30.230178154430313,-1.1849036372966983,-18.001619277620982
100,3,-28.267899995120285,1.3334078372596339,-17.29071323207362
100,4,-29.12520207679713,1.1871554954828178,-16.692300175806267
100,5,-27.843499719374726,0.26226800638005493,-17.533655717065535
100,6,-29.011378301393425,-0.5161963989434443,-16.31768217207338
100,7,-31.295647074591816,-1.8812400137644958,-16.94095676923303
100,8,-31.842894687209085,-0.6612897140450446,-18.777548473657763
101,1,-22.006306596525512,0.44463583007375124,-14.056049773356857
101,2,-21.67401069337144,0.6722310993108433,-13.75271734863609
101,3,-20.908714146890638,0.9420344978948338,-13.011796949412096
101,4,-20.897754878216215,0.6701399155570854,-12.995240125950524
101,5,-22.02556190736218,-0.1577601248363995,-12.440393491793342
101,6,-20.416620947646866,1.901399620324066,-13.79462832124021
101,7,-21.78678334448185,0.052545309421847375,-11.400726108164493
101,8,-20.30424499485443,1.009134326205413,-13.02469479251434
102,1,18.372487644457564,0.12228004335293019,10.27692283729515
102,2,20.429918166669665,0.6245104669512783,10.962172329330201
102,3,14.178480537406509,-3.195888599350576,11.801471720233755
102,4,14.488934695314049,0.33651887550524745,8.753378188979038
102,5,15.741609482785762,-0.14841136241664038,9.004554290756108
102,6,15.268314386165883,0.3697314364063134,9.932438770575805
102,7,16.6039460403905,-0.0813355816672009,10.376438909731498
102,8,17.129588477263102,0.8849758119579665,9.31505017746328
103,1,-4.449141841870484,0.6382223724724978,-1.3213400270772817
103,2,-5.396665193690218,0.14792218929040216,-3.8467190481946165
103,3,-6.472533378727306,-0.2927942564744758,-3.245776249029649
103,4,-6.885138650861533,0.38032664474841366,-3.8137994413083756
103,5,-6.517475083516794,-0.10093952300400887,-3.4928956700901805
103,6,-9.991228160854925,-2.1108647547071864,-4.617570178016435
103,7,-10.202818999751686,0.34143020149377357,-6.0980077851475105
103,8,-12.459266803141286,-0.3946181672342254,-6.712483909097735
104,1,-4.71236464913062,0.7843085296856684,-3.2583324638780793
104,2,-5.430539325756232,-0.2995309645059877,-2.39957131655712
104,3,-3.6213494918637257,1.4494216942578442,-3.34798890870994
104,4,-4.570614815198459,-1.1243742656213878,-3.0242708236374662
104,5,-3.5657422855409657,0.8367958643571753,-3.2941384024524094
104,6,-3.66886080629284,0.8258348284330037,-2.4985404344486115
104,7,0.27393911299394613,-0.416274710765275,-1.4207524476397861
104,8,-1.143515666496188,-0.46440078284425174,0.3295484435607877
105,1,57.099033888265616,-0.010537965166727753,33.347022950844654
105,2,59.00566927463184,0.992328967750417,33.48093396062057
105,3,61.618680609756936,1.3689201512232643,35.18986332938477
105,4,61.59179942132791,-0.17990958052902573,36.34940482923236
105,5,63.19486148431441,0.7367419225439138,36.90495638383439
105,6,65.38598229980333,1.6384245298932116,37.5382398398798
105,7,66.12587690050617,-0.8676512465918328,39.49950500990595
105,8,66.44969205503187,1.1111202936941398,38.233017069104946
106,1,-62.23627616542064,-1.8275608151432527,-36.258110442993505
106,2,-61.47292372859996,-0.24939784210249807,-37.28831438305919
106,3,-61.66806019573127,0.6832542961903176,-36.62345288067309
106,4,-64.42574497869667,-0.4667861312565989,-37.62508522487752
106,5,-65.45837145534742,-0.9305027407946097,-38.32963037579771
106,6,-67.32525496212799,0.5773280197762818,-40.096728159968244
106,7,-65.66354761249833,0.2632827251582251,-40.91830097791641
106,8,-67.7207495005302,0.4979736952536435,-39.37735108996905
107,1,-8.288889352711712,1.271393561276384,-5.713276784961254
107,2,-9.330732581577827,0.50175380645629,-5.25749479999587
107,3,-10.168303435634499,-2.1515774995105414,-5.060548782343329
107,4,-9.741103950165003,0.284714979347324,-6.806016947571959
107,5,-10.872710855506279,-1.4609949224177108,-5.599221469227336
107,6,-9.320551783841788,1.774763127822016,-6.628027549703239
107,7,-8.965030778441017,-0.6972843130338058,-5.292761396127945
107,8,-11.372137243359557,-1.3239014140707834,-6.095711600125983
108,1,-2.9879625042178146,-1.4406815736808511,-1.0042486378121074
108,2,-1.794934242104277,1.4103392473581986,-1.279736727402236
108,3,-1.475502347107391,-0.5153721278790118,-0.523808046189758
108,4,-2.197434676979833,-0.23499296565328479,-0.8401590052466321
108,5,-5.181161051490125,-0.6187936549092514,-1.528843317674669
108,6,-4.959376953041017,-0.3672639893067295,-2.4192468940890146
108,7,-4.575241573219809,0.653132914926917,-2.774151903324604
108,8,-5.297192990103622,0.39159336275993356,-3.2705164526813006
109,1,84.80795363706793,-3.4455923583205883,51.7288434555719
109,2,85.93491516722983,-0.2046811329809005,50.53215573899059
109,3,88.11957101282749,1.7499940480143101,50.57788748153719
109,4,88.86137585717951,0.9973888901703343,52.484014281428045
109,5,88.09501840959753,-0.5888307763253402,52.67386871521708
109,6,88.86268858529483,-0.6924452667488876,52.88768452010376
109,7,90.26551558507957,-1.6274699135997621,53.01366664625369
109,8,92.59985561579005,1.7216512452535895,53.96536163519481
110,1,-0.3784155579341142,-0.21162565660611798,-0.7610361300332109
110,2,0.04834989798860567,0.09321816646951825,-0.34682962922261834
110,3,-0.6553279043278243,-0.11941223255505387,-0.9145861427309813
110,4,-1.4517222209762086,0.04477241162110365,-0.3944433436626297
110,5,-1.9892831055588394,-0.4474380024998855,-1.2507490381786281
110,6,-2.073021603016436,-0.3980888079197231,-1.3059426161294023
110,7,-1.7484432587231158,-0.05019117604389088,-1.5999729739867632
110,8,-1.2867015102240036,-0.22534904838563585,-0.5157623508268208
111,1,-1.0120786208615593,2.337618383772289,-2.075074991629391
111,2,0.19783819454481777,0.6783705237286505,-1.3604540833066558
111,3,-0.3622932653523246,-0.778340596724477,0.04982549671441877
111,4,0.18608667051193106,-0.6046485762435944,0.17884307482335493
111,5,1.445594767192728,0.721515012393903,-0.056684575581024105
111,6,0.6515623904715582,-0.21286016097169447,0.47134498365926486
111,7,0.8121260942264752,-0.3641401408255525,0.8923725023766935
111,8,0.22979321872204395,0.23617152525548196,1.2781615950144127
112,1,-22.78427872023474,0.8324441974335433,-13.353662598353855
112,2,-20.088303143379147,0.2592790692755292,-13.77693298889
112,3,-23.453805696190557,-3.0577191582374104,-11.631364371605612
112,4,-22.41761407091339,1.3148375090726658,-14.28640593563036
112,5,-22.070614368182582,-0.9995466534086922,-12.950951856298303
112,6,-21.547726077447972,0.6486174277300684,-12.299618938763158
112,7,-22.20199766817177,0.14708168583781323,-12.801639215643599
112,8,-23.576647265787315,-0.7026486445760589,-13.129065828527052
113,1,41.042030132984436,-0.9084978171274409,24.850200297120743
113,2,43.52244520925258,0.7784349550495676,24.488028427068624
113,3,45.562029066626195,1.487422819995696,25.434220308890488
113,4,45.14569858547817,0.6796930505047768,27.0743044512806
113,5,44.9784094187164,-0.14446378477465469,27.542518572388953
113,6,48.61417045528658,1.3500561087046954,27.888821860782826
113,7,47.79467451247759,-1.3292765959317825,28.63596850900091
113,8,47.59116041811679,-0.13935159915908654,29.06282606829631
114,1,-28.545929488689104,0.8779107930312341,-18.427576099144023
114,2,-31.253089367699754,-0.7971259127809739,-16.882079268458224
114,3,-31.118926468139907,1.132702247310298,-18.833788380021115
114,4,-31.712681672254305,0.5181634016507225,-19.451026899232172
114,5,-34.31908285854141,-1.3961759609448228,-19.88289254306289
114,6,-34.299194153090724,-0.07838368921983171,-20.486916956262995
114,7,-35.161661657763275,0.27088209588350554,-20.84563381486588
114,8,-36.013210175262984,-1.5929253995382984,-20.656096211456386
