property_id,year,price,sqft,bedrooms,age,distance_cbd,latitude,longitude
82,2019,589583.56,3105.0,4,24,5.02,40.651071,-74.011187
83,2015,533738.34,2673.0,1,9,0.47,40.702416,-74.004068
83,2016,530285.28,2673.0,1,10,0.47,40.702416,-74.004068
83,2017,517031.46,2673.0,1,11,0.47,40.702416,-74.004068
83,2018,511526.04,2673.0,1,12,0.47,40.702416,-74.004068
83,2019,500073.79,2673.0,1,13,0.47,40.702416,-74.004068
84,2015,321051.52,1422.0,4,29,1.93,40.707511,-73.982178
84,2016,366220.59,1422.0,4,30,1.93,40.707511,-73.982178
84,2017,374349.18,1422.0,4,31,1.93,40.707511,-73.982178
84,2018,359866.39,1422.0,4,32,1.93,40.707511,-73.982178
84,2019,368508.03,1422.0,4,33,1.93,40.707511,-73.982178
85,2015,636952.42,3445.0,2,20,0.21,40.698249,-74.001125
85,2016,641182.47,3445.0,2,21,0.21,40.698249,-74.001125
85,2017,680393.2,3445.0,2,22,0.21,40.698249,-74.001125
85,2018,660248.49,3445.0,2,23,0.21,40.698249,-74.001125
85,2019,667404.73,3445.0,2,24,0.21,40.698249,-74.001125
86,2015,595937.81,3344.0,2,42,5.66,40.756285,-73.994112
86,2016,580358.83,3344.0,2,43,5.66,40.756285,-73.994112
86,2017,542208.42,3344.0,2,44,5.66,40.756285,-73.994112
86,2018,567937.96,3344.0,2,45,5.66,40.756285,-73.994112
86,2019,587300.27,3344.0,2,46,5.66,40.756285,-73.994112
87,2015,426796.3,2115.0,2,22,3.59,40.70528,-73.964509
87,2016,433217.84,2115.0,2,23,3.59,40.70528,-73.964509
87,2017,439891.24,2115.0,2,24,3.59,40.70528,-73.964509
87,2018,473609.87,2115.0,2,25,3.59,40.70528,-73.964509
87,2019,451388.51,2115.0,2,26,3.59,40.70528,-73.964509
88,2015,303315.82,1350.0,3,38,5.18,40.723703,-73.953934
88,2016,323786.28,1350.0,3,39,5.18,40.723703,-73.953934
88,2017,309937.77,1350.0,3,40,5.18,40.723703,-73.953934
88,2018,284156.84,1350.0,3,41,5.18,40.723703,-73.953934
88,2019,305640.25,1350.0,3,42,5.18,40.723703,-73.953934
89,2015,788033.66,4220.0,4,3,5.87,40.65554,-73.961656
89,2016,780912.66,4220.0,4,4,5.87,40.65554,-73.961656
89,2017,770172.72,4220.0,4,5,5.87,40.65554,-73.961656
89,2018,777755.36,4220.0,4,6,5.87,40.65554,-73.961656
89,2019,803415.58,4220.0,4,7,5.87,40.65554,-73.961656
90,2015,732183.52,4742.0,1,40,13.8,40.789621,-73.895039
90,2016,740021.41,4742.0,1,41,13.8,40.789621,-73.895039
90,2017,684115.54,4742.0,1,42,13.8,40.789621,-73.895039
90,2018,754500.69,4742.0,1,43,13.8,40.789621,-73.895039
90,2019,734502.58,4742.0,1,44,13.8,40.789621,-73.895039
91,2015,584223.94,2949.0,3,19,2.09,40.715776,-73.986358
91,2016,562087.43,2949.0,3,20,2.09,40.715776,-73.986358
91,2017,573178.11,2949.0,3,21,2.09,40.715776,-73.986358
91,2018,598557.6,2949.0,3,22,2.09,40.715776,-73.986358
91,2019,578931.49,2949.0,3,23,2.09,40.715776,-73.986358
92,2015,774527.93,4834.0,3,36,12.93,40.79277,-74.090082
92,2016,776641.03,4834.0,3,37,12.93,40.79277,-74.090082
92,2017,778374.13,4834.0,3,38,12.93,40.79277,-74.090082
92,2018,759902.21,4834.0,3,39,12.93,40.79277,-74.090082
92,2019,757845.95,4834.0,3,40,12.93,40.79277,-74.090082
93,2015,534941.92,2661.0,1,3,1.49,40.692006,-74.012594
93,2016,515036.13,2661.0,1,4,1.49,40.692006,-74.012594
93,2017,504195.23,2661.0,1,5,1.49,40.692006,-74.012594
93,2018,551830.73,2661.0,1,6,1.49,40.692006,-74.012594
93,2019,553235.71,2661.0,1,7,1.49,40.692006,-74.012594
94,2015,362778.09,1838.0,3,37,8.5,40.620086,-74.028885
94,2016,368125.85,1838.0,3,38,8.5,40.620086,-74.028885
94,2017,349275.2,1838.0,3,39,8.5,40.620086,-74.028885
94,2018,315251.05,1838.0,3,40,8.5,40.620086,-74.028885
94,2019,371002.83,1838.0,3,41,8.5,40.620086,-74.028885
95,2015,515681.68,3001.0,2,48,3.77,40.70193,-73.962335
95,2016,559532.28,3001.0,2,49,3.77,40.70193,-73.962335
95,2017,543969.52,3001.0,2,50,3.77,40.70193,-73.962335
95,2018,513052.25,3001.0,2,51,3.77,40.70193,-73.962335
95,2019,572896.02,3001.0,2,52,3.77,40.70193,-73.962335
96,2015,754069.61,4068.0,2,13,0.49,40.703902,-74.002941
96,2016,761429.53,4068.0,2,14,0.49,40.703902,-74.002941
96,2017,764031.97,4068.0,2,15,0.49,40.703902,-74.002941
96,2018,755823.69,4068.0,2,16,0.49,40.703902,-74.002941
96,2019,751952.03,4068.0,2,17,0.49,40.703902,-74.002941
97,2015,552197.64,3168.0,3,5,11.53,40.622699,-74.085601
97,2016,533384.95,3168.0,3,6,11.53,40.622699,-74.085601
97,2017,576800.22,3168.0,3,7,11.53,40.622699,-74.085601
97,2018,596236.23,3168.0,3,8,11.53,40.622699,-74.085601
97,2019,573956.23,3168.0,3,9,11.53,40.622699,-74.085601
98,2015,484124.26,2302.0,2,4,2.07,40.687915,-73.983191
98,2016,496273.16,2302.0,2,5,2.07,40.687915,-73.983191
98,2017,508739.46,2302.0,2,6,2.07,40.687915,-73.983191
98,2018,484359.64,2302.0,2,7,2.07,40.687915,-73.983191
98,2019,487558.95,2302.0,2,8,2.07,40.687915,-73.983191
99,2015,449420.29,2224.0,4,24,6.47,40.751663,-74.038988
99,2016,456338.89,2224.0,4,25,6.47,40.751663,-74.038988
99,2017,456358.5,2224.0,4,26,6.47,40.751663,-74.038988
99,2018,445055.02,2224.0,4,27,6.47,40.751663,-74.038988
99,2019,448355.25,2224.0,4,28,6.47,40.751663,-74.038988
100,2015,431430.24,2425.0,3,41,10.91,40.720351,-74.107141
100,2016,416478.89,2425.0,3,42,10.91,40.720351,-74.107141
100,2017,442454.66,2425.0,3,43,10.91,40.720351,-74.107141
100,2018,433833.96,2425.0,3,44,10.91,40.720351,-74.107141
100,2019,429248.8,2425.0,3,45,10.91,40.720351,-74.107141
101,2015,471724.26,2760.0,2,49,5.14,40.744353,-73.974092
101,2016,448247.24,2760.0,2,50,5.14,40.744353,-73.974092
101,2017,465061.07,2760.0,2,51,5.14,40.744353,-73.974092
101,2018,492718.14,2760.0,2,52,5.14,40.744353,-73.974092
101,2019,491801.39,2760.0,2,53,5.14,40.744353,-73.974092
102,2015,639692.96,3391.0,2,13,0.88,40.707084,-74.005246
102,2016,655643.26,3391.0,2,14,0.88,40.707084,-74.005246
102,2017,616762.17,3391.0,2,15,0.88,40.707084,-74.005246
102,2018,649901.82,3391.0,2,16,0.88,40.707084,-74.005246
102,2019,619177.21,3391.0,2,17,0.88,40.707084,-74.005246
103,2015,545144.5,3117.0,2,40,4.66,40.746547,-73.997307
103,2016,531394.97,3117.0,2,41,4.66,40.746547,-73.997307
103,2017,546663.74,3117.0,2,42,4.66,40.746547,-73.997307
103,2018,561530.0,3117.0,2,43,4.66,40.746547,-73.997307
103,2019,592702.46,3117.0,2,44,4.66,40.746547,-73.997307
104,2015,633479.16,3783.0,2,33,0.53,40.697233,-74.004579
104,2016,679509.16,3783.0,2,34,0.53,40.697233,-74.004579
104,2017,666671.78,3783.0,2,35,0.53,40.697233,-74.004579
104,2018,660108.0,3783.0,2,36,0.53,40.697233,-74.004579
104,2019,686553.32,3783.0,2,37,0.53,40.697233,-74.004579
105,2015,523740.16,2237.0,3,21,0.03,40.700135,-73.999785
105,2016,504429.8,2237.0,3,22,0.03,40.700135,-73.999785
105,2017,473845.4,2237.0,3,23,0.03,40.700135,-73.999785
105,2018,483763.34,2237.0,3,24,0.03,40.700135,-73.999785
105,2019,475791.58,2237.0,3,25,0.03,40.700135,-73.999785
106,2015,304847.7,1256.0,2,3,3.98,40.685796,-74.037163
106,2016,310031.77,1256.0,2,4,3.98,40.685796,-74.037163
106,2017,342161.94,1256.0,2,5,3.98,40.685796,-74.037163
106,2018,318312.65,1256.0,2,6,3.98,40.685796,-74.037163
106,2019,309082.18,1256.0,2,7,3.98,40.685796,-74.037163
107,2015,459990.74,2368.0,3,1,5.28,40.708495,-73.947916
107,2016,492033.69,2368.0,3,2,5.28,40.708495,-73.947916
107,2017,480627.39,2368.0,3,3,5.28,40.708495,-73.947916
107,2018,499194.2,2368.0,3,4,5.28,40.708495,-73.947916
107,2019,517431.14,2368.0,3,5,5.28,40.708495,-73.947916
108,2015,360757.08,1850.0,3,49,6.23,40.704984,-73.937929
108,2016,360322.4,1850.0,3,50,6.23,40.704984,-73.937929
108,2017,347411.32,1850.0,3,51,6.23,40.704984,-73.937929
108,2018,356592.01,1850.0,3,52,6.23,40.704984,-73.937929
108,2019,359169.31,1850.0,3,53,6.23,40.704984,-73.937929
109,2015,471705.33,2398.0,2,7,1.97,40.699566,-74.019677
109,2016,479347.98,2398.0,2,8,1.97,40.699566,-74.019677
109,2017,516004.75,2398.0,2,9,1.97,40.699566,-74.019677
109,2018,493924.23,2398.0,2,10,1.97,40.699566,-74.019677
109,2019,511900.77,2398.0,2,11,1.97,40.699566,-74.019677
110,2015,564803.03,3138.0,2,2,5.24,40.730615,-74.042574
110,2016,599508.15,3138.0,2,3,5.24,40.730615,-74.042574
110,2017,580381.92,3138.0,2,4,5.24,40.730615,-74.042574
110,2018,588549.32,3138.0,2,5,5.24,40.730615,-74.042574
110,2019,564617.49,3138.0,2,6,5.24,40.730615,-74.042574
111,2015,426116.9,2255.0,3,47,5.36,40.65127,-74.022301
111,2016,422333.08,2255.0,3,48,5.36,40.65127,-74.022301
111,2017,405149.86,2255.0,3,49,5.36,40.65127,-74.022301
111,2018,415880.27,2255.0,3,50,5.36,40.65127,-74.022301
111,2019,436947.98,2255.0,3,51,5.36,40.65127,-74.022301
112,2015,569699.59,2823.0,4,44,0.49,40.696685,-73.996367
112,2016,545626.96,2823.0,4,45,0.49,40.696685,-73.996367
112,2017,577530.97,2823.0,4,46,0.49,40.696685,-73.996367
112,2018,567404.64,2823.0,4,47,0.49,40.696685,-73.996367
112,2019,593140.31,2823.0,4,48,0.49,40.696685,-73.996367
113,2015,829266.89,4021.0,4,4,1.54,40.700582,-73.984603
113,2016,789151.07,4021.0,4,5,1.54,40.700582,-73.984603
113,2017,776857.31,4021.0,4,6,1.54,40.700582,-73.984603
113,2018,789468.02,4021.0,4,7,1.54,40.700582,-73.984603
113,2019,777449.64,4021.0,4,8,1.54,40.700582,-73.984603
114,2015,326657.61,1633.0,3,11,18.06,40.558619,-73.887602
114,2016,287007.99,1633.0,3,12,18.06,40.558619,-73.887602
114,2017,298988.54,1633.0,3,13,18.06,40.558619,-73.887602
114,2018,328079.14,1633.0,3,14,18.06,40.558619,-73.887602
114,2019,324479.59,1633.0,3,15,18.06,40.558619,-73.887602
115,2015,389924.5,2414.0,2,46,11.13,40.62439,-74.081679
115,2016,408208.17,2414.0,2,47,11.13,40.62439,-74.081679
115,2017,377072.44,2414.0,2,48,11.13,40.62439,-74.081679
115,2018,442411.23,2414.0,2,49,11.13,40.62439,-74.081679
115,2019,373353.64,2414.0,2,50,11.13,40.62439,-74.081679
116,2015,606648.33,3506.0,2,32,7.92,40.62082,-74.001312
116,2016,603723.74,3506.0,2,33,7.92,40.62082,-74.001312
116,2017,582563.73,3506.0,2,34,7.92,40.62082,-74.001312
116,2018,624441.23,3506.0,2,35,7.92,40.62082,-74.001312
116,2019,580398.32,3506.0,2,36,7.92,40.62082,-74.001312
117,2015,469922.65,2275.0,2,2,4.3,40.65704,-73.997979
117,2016,463964.95,2275.0,2,3,4.3,40.65704,-73.997979
117,2017,502305.94,2275.0,2,4,4.3,40.65704,-73.997979
117,2018,445703.43,2275.0,2,5,4.3,40.65704,-73.997979
117,2019,454433.34,2275.0,2,6,4.3,40.65704,-73.997979
118,2015,605446.67,3171.0,3,34,1.09,40.69813,-74.010698
118,2016,621040.18,3171.0,3,35,1.09,40.69813,-74.010698
118,2017,612868.59,3171.0,3,36,1.09,40.69813,-74.010698
118,2018,576909.92,3171.0,3,37,1.09,40.69813,-74.010698
118,2019,581845.3,3171.0,3,38,1.09,40.69813,-74.010698
119,2015,418227.08,2138.0,2,13,1.65,40.716287,-73.997492
119,2016,439094.19,2138.0,2,14,1.65,40.716287,-73.997492
119,2017,448409.23,2138.0,2,15,1.65,40.716287,-73.997492
119,2018,442807.41,2138.0,2,16,1.65,40.716287,-73.997492
119,2019,451850.26,2138.0,2,17,1.65,40.716287,-73.997492
120,2015,642175.7,3201.0,4,13,5.18,40.722924,-73.953495
120,2016,607771.91,3201.0,4,14,5.18,40.722924,-73.953495
120,2017,650290.32,3201.0,4,15,5.18,40.722924,-73.953495
120,2018,620034.11,3201.0,4,16,5.18,40.722924,-73.953495
120,2019,649192.72,3201.0,4,17,5.18,40.722924,-73.953495
121,2015,525373.44,3008.0,2,32,14.11,40.835185,-74.040264
121,2016,452905.77,3008.0,2,33,14.11,40.835185,-74.040264
121,2017,486774.42,3008.0,2,34,14.11,40.835185,-74.040264
121,2018,462754.93,3008.0,2,35,14.11,40.835185,-74.040264
121,2019,512745.33,3008.0,2,36,14.11,40.835185,-74.040264
122,2015,671983.74,3834.0,4,7,12.32,40.615591,-73.910293
122,2016,684120.72,3834.0,4,8,12.32,40.615591,-73.910293
122,2017,709240.43,3834.0,4,9,12.32,40.615591,-73.910293
122,2018,706718.65,3834.0,4,10,12.32,40.615591,-73.910293
122,2019,742871.38,3834.0,4,11,12.32,40.615591,-73.910293
123,2015,448162.82,2191.0,2,45,0.08,40.700701,-74.000339
123,2016,435662.43,2191.0,2,46,0.08,40.700701,-74.000339
123,2017,459588.96,2191.0,2,47,0.08,40.700701,-74.000339
123,2018,419987.03,2191.0,2,48,0.08,40.700701,-74.000339
123,2019,445579.65,2191.0,2,49,0.08,40.700701,-74.000339
124,2015,675202.69,3734.0,3,44,2.79,40.727336,-74.005813
124,2016,656822.55,3734.0,3,45,2.79,40.727336,-74.005813
124,2017,674091.77,3734.0,3,46,2.79,40.727336,-74.005813
124,2018,669937.03,3734.0,3,47,2.79,40.727336,-74.005813
124,2019,691241.84,3734.0,3,48,2.79,40.727336,-74.005813
125,2015,340410.1,2286.0,1,20,16.57,40.799905,-74.132178
125,2016,384542.43,2286.0,1,21,16.57,40.799905,-74.132178
125,2017,397188.05,2286.0,1,22,16.57,40.799905,-74.132178
125,2018,344090.75,2286.0,1,23,16.57,40.799905,-74.132178
125,2019,382314.71,2286.0,1,24,16.57,40.799905,-74.132178
126,2015,394617.26,1856.0,2,21,1.74,40.686912,-73.988476
126,2016,378094.05,1856.0,2,22,1.74,40.686912,-73.988476
126,2017,379486.4,1856.0,2,23,1.74,40.686912,-73.988476
126,2018,407350.87,1856.0,2,24,1.74,40.686912,-73.988476
126,2019,402169.2,1856.0,2,25,1.74,40.686912,-73.988476
127,2015,348830.01,2099.0,1,11,9.52,40.661124,-73.91306
127,2016,397936.56,2099.0,1,12,9.52,40.661124,-73.91306
127,2017,388016.26,2099.0,1,13,9.52,40.661124,-73.91306
127,2018,382374.67,2099.0,1,14,9.52,40.661124,-73.91306
127,2019,356500.1,2099.0,1,15,9.52,40.661124,-73.91306
128,2015,280639.06,1585.0,2,47,0.93,40.691299,-74.003244
128,2016,316615.34,1585.0,2,48,0.93,40.691299,-74.003244
128,2017,323203.78,1585.0,2,49,0.93,40.691299,-74.003244
128,2018,334675.99,1585.0,2,50,0.93,40.691299,-74.003244
128,2019,341190.23,1585.0,2,51,0.93,40.691299,-74.003244
129,2015,595016.11,3880.0,2,42,13.76,40.65424,-74.129731
129,2016,596951.16,3880.0,2,43,13.76,40.65424,-74.129731
129,2017,627730.98,3880.0,2,44,13.76,40.65424,-74.129731
129,2018,615482.15,3880.0,2,45,13.76,40.65424,-74.129731
129,2019,641729.94,3880.0,2,46,13.76,40.65424,-74.129731
130,2015,540598.77,2827.0,3,45,4.22,40.73458,-73.975802
130,2016,508581.41,2827.0,3,46,4.22,40.73458,-73.975802
130,2017,494565.26,2827.0,3,47,4.22,40.73458,-73.975802
130,2018,490959.46,2827.0,3,48,4.22,40.73458,-73.975802
130,2019,497617.71,2827.0,3,49,4.22,40.73458,-73.975802
131,2015,518786.77,2901.0,2,44,4.77,40.747633,-74.002981
131,2016,524369.53,2901.0,2,45,4.77,40.747633,-74.002981
131,2017,521095.58,2901.0,2,46,4.77,40.747633,-74.002981
131,2018,507345.07,2901.0,2,47,4.77,40.747633,-74.002981
131,2019,528678.74,2901.0,2,48,4.77,40.747633,-74.002981
132,2015,669394.56,3869.0,1,46,0.75,40.692504,-74.000867
132,2016,689975.49,3869.0,1,47,0.75,40.692504,-74.000867
132,2017,651818.77,3869.0,1,48,0.75,40.692504,-74.000867
132,2018,674058.7,3869.0,1,49,0.75,40.692504,-74.000867
132,2019,662732.23,3869.0,1,50,0.75,40.692504,-74.000867
133,2015,728746.05,4076.0,3,9,10.49,40.693917,-74.104754
133,2016,684788.53,4076.0,3,10,10.49,40.693917,-74.104754
133,2017,709830.18,4076.0,3,11,10.49,40.693917,-74.104754
133,2018,720909.47,4076.0,3,12,10.49,40.693917,-74.104754
133,2019,692657.02,4076.0,3,13,10.49,40.693917,-74.104754
134,2015,607191.51,2842.0,4,1,5.97,40.682439,-74.057063
134,2016,574794.12,2842.0,4,2,5.97,40.682439,-74.057063
134,2017,573386.38,2842.0,4,3,5.97,40.682439,-74.057063
134,2018,577160.67,2842.0,4,4,5.97,40.682439,-74.057063
134,2019,544372.62,2842.0,4,5,5.97,40.682439,-74.057063
135,2015,449257.86,2157.0,3,30,2.23,40.693975,-73.978556
135,2016,476117.07,2157.0,3,31,2.23,40.693975,-73.978556
135,2017,448674.27,2157.0,3,32,2.23,40.693975,-73.978556
135,2018,450301.87,2157.0,3,33,2.23,40.693975,-73.978556
135,2019,442998.08,2157.0,3,34,2.23,40.693975,-73.978556
136,2015,434953.4,2364.0,2,37,8.29,40.730561,-74.077028
136,2016,409965.89,2364.0,2,38,8.29,40.730561,-74.077028
136,2017,446039.73,2364.0,2,39,8.29,40.730561,-74.077028
136,2018,430115.35,2364.0,2,40,8.29,40.730561,-74.077028
136,2019,431606.0,2364.0,2,41,8.29,40.730561,-74.077028
137,2015,247142.99,1385.0,2,35,10.09,40.786274,-74.052318
137,2016,274543.49,1385.0,2,36,10.09,40.786274,-74.052318
137,2017,217262.29,1385.0,2,37,10.09,40.786274,-74.052318
137,2018,241941.54,1385.0,2,38,10.09,40.786274,-74.052318
137,2019,270442.79,1385.0,2,39,10.09,40.786274,-74.052318
138,2015,489881.67,2273.0,4,18,3.58,40.664197,-74.000341
138,2016,490285.01,2273.0,4,19,3.58,40.664197,-74.000341
138,2017,488156.56,2273.0,4,20,3.58,40.664197,-74.000341
138,2018,465312.78,2273.0,4,21,3.58,40.664197,-74.000341
138,2019,520110.65,2273.0,4,22,3.58,40.664197,-74.000341
139,2015,472900.67,2493.0,3,4,8.0,40.652935,-74.064749
139,2016,513618.21,2493.0,3,5,8.0,40.652935,-74.064749
139,2017,493489.19,2493.0,3,6,8.0,40.652935,-74.064749
139,2018,523741.18,2493.0,3,7,8.0,40.652935,-74.064749
139,2019,536440.19,2493.0,3,8,8.0,40.652935,-74.064749
140,2015,450296.41,2660.0,1,45,6.05,40.717176,-74.058039
140,2016,442165.41,2660.0,1,46,6.05,40.717176,-74.058039
140,2017,438622.44,2660.0,1,47,6.05,40.717176,-74.058039
140,2018,443029.44,2660.0,1,48,6.05,40.717176,-74.058039
140,2019,482456.49,2660.0,1,49,6.05,40.717176,-74.058039
141,2015,570068.19,3225.0,4,36,11.04,40.642041,-73.906077
141,2016,525502.04,3225.0,4,37,11.04,40.642041,-73.906077
141,2017,555654.4,3225.0,4,38,11.04,40.642041,-73.906077
141,2018,582536.97,3225.0,4,39,11.04,40.642041,-73.906077
141,2019,587652.44,3225.0,4,40,11.04,40.642041,-73.906077
142,2015,491145.01,2834.0,1,31,2.35,40.719559,-73.98689
142,2016,519282.55,2834.0,1,32,2.35,40.719559,-73.98689
142,2017,470014.17,2834.0,1,33,2.35,40.719559,-73.98689
142,2018,516642.09,2834.0,1,34,2.35,40.719559,-73.98689
142,2019,491648.41,2834.0,1,35,2.35,40.719559,-73.98689
143,2015,772918.52,4589.0,2,41,4.32,40.742075,-73.990333
143,2016,780766.0,4589.0,2,42,4.32,40.742075,-73.990333
143,2017,788974.8,4589.0,2,43,4.32,40.742075,-73.990333
143,2018,774792.08,4589.0,2,44,4.32,40.742075,-73.990333
143,2019,750018.37,4589.0,2,45,4.32,40.742075,-73.990333
144,2015,405581.71,1760.0,2,0,3.13,40.669788,-74.008295
144,2016,371201.66,1760.0,2,1,3.13,40.669788,-74.008295
144,2017,399531.46,1760.0,2,2,3.13,40.669788,-74.008295
144,2018,438410.87,1760.0,2,3,3.13,40.669788,-74.008295
144,2019,380819.71,1760.0,2,4,3.13,40.669788,-74.008295
145,2015,464383.64,2373.0,3,23,1.69,40.685794,-74.00912
145,2016,500908.62,2373.0,3,24,1.69,40.685794,-74.00912
145,2017,483758.43,2373.0,3,25,1.69,40.685794,-74.00912
145,2018,493128.37,2373.0,3,26,1.69,40.685794,-74.00912
145,2019,550412.38,2373.0,3,27,1.69,40.685794,-74.00912
146,2015,390998.69,1538.0,4,33,0.15,40.701506,-73.99964
146,2016,423063.3,1538.0,4,34,0.15,40.701506,-73.99964
146,2017,382535.71,1538.0,4,35,0.15,40.701506,-73.99964
146,2018,397556.1,1538.0,4,36,0.15,40.701506,-73.99964
146,2019,380922.14,1538.0,4,37,0.15,40.701506,-73.99964
147,2015,664389.57,3603.0,4,16,8.65,40.644804,-73.933442
147,2016,679088.2,3603.0,4,17,8.65,40.644804,-73.933442
147,2017,672448.25,3603.0,4,18,8.65,40.644804,-73.933442
147,2018,663354.0,3603.0,4,19,8.65,40.644804,-73.933442
147,2019,634068.61,3603.0,4,20,8.65,40.644804,-73.933442
148,2015,546271.83,2559.0,2,23,0.68,40.693272,-74.000946
148,2016,483478.45,2559.0,2,24,0.68,40.693272,-74.000946
148,2017,504278.32,2559.0,2,25,0.68,40.693272,-74.000946
148,2018,524385.58,2559.0,2,26,0.68,40.693272,-74.000946
148,2019,523903.56,2559.0,2,27,0.68,40.693272,-74.000946
149,2015,510426.93,2943.0,2,46,7.35,40.71566,-73.928206
149,2016,533971.35,2943.0,2,47,7.35,40.71566,-73.928206
149,2017,529539.08,2943.0,2,48,7.35,40.71566,-73.928206
149,2018,504316.56,2943.0,2,49,7.35,40.71566,-73.928206
149,2019,507978.75,2943.0,2,50,7.35,40.71566,-73.928206
150,2015,691460.86,3772.0,3,30,4.88,40.741916,-73.975087
150,2016,691534.37,3772.0,3,31,4.88,40.741916,-73.975087
150,2017,679421.69,3772.0,3,32,4.88,40.741916,-73.975087
150,2018,701615.26,3772.0,3,33,4.88,40.741916,-73.975087
150,2019,710821.3,3772.0,3,34,4.88,40.741916,-73.975087
151,2015,761013.36,4193.0,2,34,0.27,40.697398,-74.000519
151,2016,754212.57,4193.0,2,35,0.27,40.697398,-74.000519
151,2017,760542.78,4193.0,2,36,0.27,40.697398,-74.000519
151,2018,758547.13,4193.0,2,37,0.27,40.697398,-74.000519
151,2019,737672.11,4193.0,2,38,0.27,40.697398,-74.000519
152,2015,606619.26,3079.0,3,8,3.89,40.674726,-74.029565
152,2016,605922.32,3079.0,3,9,3.89,40.674726,-74.029565
152,2017,583678.11,3079.0,3,10,3.89,40.674726,-74.029565
152,2018,605438.24,3079.0,3,11,3.89,40.674726,-74.029565
152,2019,587075.25,3079.0,3,12,3.89,40.674726,-74.029565
153,2015,471883.5,2610.0,2,37,6.47,40.764004,-74.009786
153,2016,427360.3,2610.0,2,38,6.47,40.764004,-74.009786
153,2017,488502.13,2610.0,2,39,6.47,40.764004,-74.009786
153,2018,506358.46,2610.0,2,40,6.47,40.764004,-74.009786
153,2019,456709.6,2610.0,2,41,6.47,40.764004,-74.009786
154,2015,502679.04,2974.0,2,37,3.63,40.68393,-73.967434
154,2016,521575.74,2974.0,2,38,3.63,40.68393,-73.967434
154,2017,523537.39,2974.0,2,39,3.63,40.68393,-73.967434
154,2018,522304.87,2974.0,2,40,3.63,40.68393,-73.967434
154,2019,559970.61,2974.0,2,41,3.63,40.68393,-73.967434
155,2015,442561.1,2454.0,2,0,7.93,40.689652,-73.921396
155,2016,479262.88,2454.0,2,1,7.93,40.689652,-73.921396
155,2017,505822.43,2454.0,2,2,7.93,40.689652,-73.921396
155,2018,468808.81,2454.0,2,3,7.93,40.689652,-73.921396
155,2019,492619.69,2454.0,2,4,7.93,40.689652,-73.921396
156,2015,371469.01,1934.0,2,35,2.89,40.725458,-73.986324
156,2016,390229.14,1934.0,2,36,2.89,40.725458,-73.986324
156,2017,366430.22,1934.0,2,37,2.89,40.725458,-73.986324
156,2018,406363.64,1934.0,2,38,2.89,40.725458,-73.986324
156,2019,409865.62,1934.0,2,39,2.89,40.725458,-73.986324
157,2015,656436.67,3223.0,3,3,0.13,40.701249,-74.000299
157,2016,640409.08,3223.0,3,4,0.13,40.701249,-74.000299
157,2017,652166.86,3223.0,3,5,0.13,40.701249,-74.000299
157,2018,619479.53,3223.0,3,6,0.13,40.701249,-74.000299
157,2019,643244.97,3223.0,3,7,0.13,40.701249,-74.000299
158,2015,383014.5,2269.0,1,11,9.04,40.669903,-74.085231
158,2016,398145.6,2269.0,1,12,9.04,40.669903,-74.085231
158,2017,415715.98,2269.0,1,13,9.04,40.669903,-74.085231
158,2018,394379.97,2269.0,1,14,9.04,40.669903,-74.085231
158,2019,422848.3,2269.0,1,15,9.04,40.669903,-74.085231
159,2015,821025.76,4625.0,3,7,2.63,40.712187,-73.976702
159,2016,862706.52,4625.0,3,8,2.63,40.712187,-73.976702
159,2017,836825.26,4625.0,3,9,2.63,40.712187,-73.976702
159,2018,828916.68,4625.0,3,10,2.63,40.712187,-73.976702
159,2019,861319.34,4625.0,3,11,2.63,40.712187,-73.976702
160,2015,477364.33,2205.0,3,14,0.85,40.699987,-73.991494
160,2016,494436.42,2205.0,3,15,0.85,40.699987,-73.991494
160,2017,495767.13,2205.0,3,16,0.85,40.699987,-73.991494
160,2018,482491.43,2205.0,3,17,0.85,40.699987,-73.991494
160,2019,473178.15,2205.0,3,18,0.85,40.699987,-73.991494
161,2015,570436.75,2980.0,3,26,3.98,40.691211,-74.038858
161,2016,581276.12,2980.0,3,27,3.98,40.691211,-74.038858
161,2017,557007.34,2980.0,3,28,3.98,40.691211,-74.038858
161,2018,555307.48,2980.0,3,29,3.98,40.691211,-74.038858
161,2019,566387.25,2980.0,3,30,3.98,40.691211,-74.038858
162,2015,497046.74,2831.0,1,3,5.4,40.689909,-73.946982
162,2016,541324.18,2831.0,1,4,5.4,40.689909,-73.946982
162,2017,526310.54,2831.0,1,5,5.4,40.689909,-73.946982
162,2018,518733.52,2831.0,1,6,5.4,40.689909,-73.946982
162,2019,517943.17,2831.0,1,7,5.4,40.689909,-73.946982
163,2015,484756.92,2770.0,4,27,15.49,40.688231,-74.154457
163,2016,510451.96,2770.0,4,28,15.49,40.688231,-74.154457
163,2017,496070.11,2770.0,4,29,15.49,40.688231,-74.154457
163,2018,475813.58,2770.0,4,30,15.49,40.688231,-74.154457
163,2019,489040.63,2770.0,4,31,15.49,40.688231,-74.154457
164,2015,576592.73,2965.0,2,1,4.04,40.669143,-74.026094
164,2016,543371.93,2965.0,2,2,4.04,40.669143,-74.026094
164,2017,589020.83,2965.0,2,3,4.04,40.669143,-74.026094
164,2018,568906.0,2965.0,2,4,4.04,40.669143,-74.026094
