country,quarter,gdp_growth,inflation,interest_rate,unemployment
FRA,2018-Q2,4.409622584008872,2.5238242614057125,3.033352996822619,8.402045314431104
FRA,2018-Q3,3.1448725287191768,2.215482021639304,2.5640680582654554,6.780700401422038
FRA,2018-Q4,3.3853324322455105,3.3200760383728767,2.8990038855629385,6.292417798770154
FRA,2019-Q1,2.6891825895647443,2.9641585432380215,1.8018091250014345,3.7961750317215803
FRA,2019-Q2,1.8583919276425733,0.49929147128174667,2.0203467590354487,6.378895323661999
FRA,2019-Q3,1.6692857037566595,2.741272960354614,2.9715243513284806,7.861916618224579
FRA,2019-Q4,2.844162991040844,0.6025522095648077,4.0720769801526355,7.280616664601966
JPN,2000-Q1,3.807032238603937,1.280626335533564,1.642245648404591,9.026692444879508
JPN,2000-Q2,5.493271363758558,5.60940845664021,2.28337520477176,8.257163118897296
JPN,2000-Q3,4.282047108955885,5.055405730408796,2.3877685092048537,10.753832464440064
JPN,2000-Q4,3.4090433420403006,4.144847015110581,3.282012725909529,10.015603823014319
JPN,2001-Q1,3.6714152957443775,2.318097405420753,2.3063588173015153,7.678872210982176
JPN,2001-Q2,3.4335009663367737,3.0834434755576625,2.5068687991967877,10.89749607591317
JPN,2001-Q3,2.7631281637559417,3.2535279438582276,1.2275407482308416,9.259582627198004
JPN,2001-Q4,3.545588247167479,3.5771921870785275,1.3057824624814378,9.123328811081217
JPN,2002-Q1,1.1359716352893545,2.0763853138096957,2.4745929450762083,10.507659565663376
JPN,2002-Q2,2.468999279359353,1.8279721448776889,2.0377556187584354,9.138088870682083
JPN,2002-Q3,3.310434685017553,2.3136837529269827,2.2457777199723408,8.519165468611655
JPN,2002-Q4,0.12262331101331014,3.1153614351847203,1.5697513816286945,8.698091625235687
JPN,2003-Q1,2.435533150407739,1.7313767065611354,2.7057868959555806,10.509365546822728
JPN,2003-Q2,3.178155041061999,0.08260901714045388,3.163964234825559,9.955898205307696
JPN,2003-Q3,2.1170088912488567,1.0428360418153995,0.28776279812392613,10.242568229759845
JPN,2003-Q4,1.3155334538401726,-0.48711559509827596,0.0,11.736875413728498
JPN,2004-Q1,1.6996903044620657,2.2341453041191253,0.0,8.48290555119185
JPN,2004-Q2,1.240562668656978,3.2104721286792994,0.0,9.157581492264542
JPN,2004-Q3,2.4768952225066965,2.9145748593206697,1.8816520572898938,11.726069611556166
JPN,2004-Q4,2.04049726905335,0.5991941673726839,1.2929546957171802,10.685369121355755
JPN,2005-Q1,1.2145086935912883,-0.2265696433079034,1.2671544862960742,10.283311522559504
JPN,2005-Q2,2.108510048881334,-0.3579148963683524,0.5352059424925868,8.82744507876904
JPN,2005-Q3,3.6260008591865054,1.9566899986688153,0.0,7.926360958902501
JPN,2005-Q4,1.593779607089346,0.9197445662488387,0.0,7.342306840016716
JPN,2006-Q1,1.3479581192125727,-0.16287325604467617,0.14744796955771727,9.537604168614928
JPN,2006-Q2,1.4057334777726926,0.7346487256649384,0.0,9.764784322240445
JPN,2006-Q3,4.436140121675456,2.9005555018803464,0.0,10.523341666762393
JPN,2006-Q4,4.704679994264493,1.1481959265763944,0.749597617379036,11.171465420414808
JPN,2007-Q1,2.1672131532056667,0.34321768519669527,1.725386919715282,10.256455141840128
JPN,2007-Q2,3.0561067555805526,1.4251249580944805,1.652516843684867,7.884055085611681
JPN,2007-Q3,4.029873958043546,3.125921001079501,1.2915470000193616,8.562704104537174
JPN,2007-Q4,1.3156132643720448,2.959309143421829,2.1466508272004425,9.382688352007223
JPN,2008-Q1,3.353905485263887,1.8960211061319443,2.5337163929107978,8.02765586850602
JPN,2008-Q2,-0.9052588220894884,1.5627345733131242,1.9966861333566557,8.52427146170386
JPN,2008-Q3,1.1890556939919774,2.422339188496454,0.6635181163271477,7.8830135780296935
JPN,2008-Q4,4.292533517005128,3.7781002471797063,0.0,9.80483649541302
JPN,2009-Q1,2.706685986159036,2.837336733405609,0.6929366588988468,9.150609698915869
JPN,2009-Q2,1.7186437428132466,1.184764887669632,0.0,8.556176777987153
JPN,2009-Q3,2.3219111605194653,0.5313657668608648,0.82034692807833,11.519627060969409
JPN,2009-Q4,1.8232754791027648,1.4013243422875952,1.1287765878665577,10.966052698743267
JPN,2010-Q1,2.427521675161291,2.4180176640127256,1.3877992535011643,8.373139616516733
JPN,2010-Q2,3.5897546379952643,3.128274815577277,0.38133396843061707,9.07932583791063
JPN,2010-Q3,3.849462644911676,2.111401497018626,1.7162039426460263,12.227402028305988
JPN,2010-Q4,2.0340348075215333,0.10980608290571303,1.3321797756094684,11.195025447756906
JPN,2011-Q1,2.1092369529098707,2.740285246197733,0.0,11.171151529257365
JPN,2011-Q2,1.814062801201629,4.074601771419692,2.439008671436228,9.2822966928859
JPN,2011-Q3,1.5533855626342339,3.5527203684301227,1.3915032235506533,9.814471617123216
JPN,2011-Q4,2.2501105865592255,0.014526589772857701,0.9600141879149056,8.81431356069001
JPN,2012-Q1,1.8934394822315161,2.669123973497072,0.0,10.789496358954167
JPN,2012-Q2,2.146603158704671,1.6392228660237063,0.9915858564000852,10.562651899249968
JPN,2012-Q3,3.1574911385978774,2.8647247405550402,0.5630790730505457,8.899777087492335
JPN,2012-Q4,1.517694590244914,1.0169956694506272,3.576331176115395,11.333596596901998
JPN,2013-Q1,0.3770167712838184,-0.4423595298822047,2.2428305815884118,11.400573523129507
JPN,2013-Q2,2.411423645386197,0.45042519137224085,0.9998625359468398,10.713525159033036
JPN,2013-Q3,2.6558578516248295,-1.5412067609520943,0.22856429291743052,8.61489380829898
JPN,2013-Q4,2.912505951021985,4.027607431891115,0.7996518542440012,8.9288298836232
JPN,2014-Q1,3.871028156175124,3.3097561737560155,1.4143512447059012,9.862764846114207
JPN,2014-Q2,5.547104498572423,1.2432053309797015,1.5102768306359358,7.347074358230566
JPN,2014-Q3,4.287677252319558,0.5751413058891406,0.48162788117845035,7.788506499188037
JPN,2014-Q4,4.443934889922413,2.5351714108183687,0.0,8.549530397730909
JPN,2015-Q1,2.5279814664909335,0.4677230432950441,0.0,8.725905403845411
JPN,2015-Q2,5.660596209700641,1.9902909823527546,0.0,7.7577892880759975
JPN,2015-Q3,5.114070378898542,4.601212489886971,0.0,5.64543937338011
JPN,2015-Q4,5.989606256469337,3.652104593480046,0.0,8.168481903100776
JPN,2016-Q1,0.7239519648447965,2.293608206714426,0.4885346433062796,10.732837721024282
JPN,2016-Q2,0.7591881082054457,1.7858678599409465,0.0,10.945470764412885
JPN,2016-Q3,0.9780092062805965,0.9973199314767031,0.0,11.474096898851192
JPN,2016-Q4,3.2437688142720704,1.119041312302198,0.0,8.070688492476148
JPN,2017-Q1,2.5595297871884215,1.3639070836003575,2.8738498238838246,7.634212644187689
JPN,2017-Q2,4.245822563244833,2.919626020420442,1.9942944501005182,11.013307176166789
JPN,2017-Q3,3.5688801699888946,2.751931098196807,1.3609231824825474,11.154131923563915
JPN,2017-Q4,4.2697808353153,1.5030365052525343,0.0,9.084390492621404
JPN,2018-Q1,2.325437644763738,1.4912924157072966,1.424201260660605,8.759965046284673
JPN,2018-Q2,2.434170917846708,1.6302354130248822,1.8252541082371478,6.356066425902526
JPN,2018-Q3,1.7495379777710593,1.8089534254851551,2.3848930613669954,8.339186628497403
JPN,2018-Q4,-0.09009989564103638,2.1883968741224065,0.8695030136099318,8.486826955322655
JPN,2019-Q1,0.9208925410778345,1.4215082069089542,0.17515569381584262,7.029650953969314
JPN,2019-Q2,3.193628717477493,3.1300701989587942,1.1825915632189046,7.434364497650694
JPN,2019-Q3,2.563038562897809,2.2310695281470245,1.6255480993294054,9.896213149856857
JPN,2019-Q4,1.6544956139730838,1.8825669346029494,1.6030772999904093,11.907715305026567
CAN,2000-Q1,2.5668783468911025,5.904572992363223,5.244730796365577,10.016550700653351
CAN,2000-Q2,3.4931170586898497,4.174047047729257,3.2096611127312196,9.148933752194528
CAN,2000-Q3,4.9177303772743075,3.589031703172067,3.1049048002643866,9.293973378398501
CAN,2000-Q4,5.921230670300795,5.796071963446305,5.565697782783845,9.112079873755189
CAN,2001-Q1,3.983494894075625,2.97334817972612,6.429648691419509,7.8855304881927815
CAN,2001-Q2,2.982238130800743,1.869565894835487,4.370278305323743,8.5046177913833
CAN,2001-Q3,1.8806541154853214,1.7967515388906818,3.010391270658287,11.538684641405919
CAN,2001-Q4,1.0353206331227962,2.515048751453218,4.0135302598930815,11.077480818664183
CAN,2002-Q1,1.0206239516690112,2.2873830758279974,4.6756988988716595,11.965943417381407
CAN,2002-Q2,1.1440854798284175,3.0655206303593205,2.82880421125241,12.870692726393024
CAN,2002-Q3,2.621545981686489,2.6172876784616377,2.059098681792724,10.60349981369427
CAN,2002-Q4,3.4825610971487695,4.42911465746479,1.8623407924899937,11.404422905229032
CAN,2003-Q1,0.6453903994195658,2.88995936128262,2.5275571542940005,10.417118650503278
CAN,2003-Q2,0.819833923996758,1.8762325892084935,2.93211276757583,11.408122263309998
CAN,2003-Q3,-0.7653528526187832,-0.5431519371373579,1.931571081955469,12.956565038996509
CAN,2003-Q4,-1.8730765516700003,0.0015874491603486973,1.0904919074387458,15.328672370547036
CAN,2004-Q1,0.7034348208690788,1.5282153245421626,1.447634096436527,10.694122822827936
CAN,2004-Q2,3.092879379539999,2.4861923725819866,2.315554508560851,16.535428842790644
CAN,2004-Q3,0.42510465840224576,4.6940307546584865,2.3879053467946014,13.77430779969212
CAN,2004-Q4,1.8439078892456144,3.1621469354602345,2.375952034984187,12.874553034921114
CAN,2005-Q1,0.6108123633638791,3.7894813046215052,2.3333372862769965,10.813500796540815
CAN,2005-Q2,1.4309661294354767,4.727848093348245,2.3656100821568398,12.182139107021765
CAN,2005-Q3,1.4101027064787612,4.636277118069836,3.737134182636011,14.504684171056182
CAN,2005-Q4,1.876242630266785,4.547645343460025,3.9482969728795942,14.25263041101358
CAN,2006-Q1,1.3656589429829302,4.576448093733959,3.7736593343588147,12.394612313732312
CAN,2006-Q2,2.1803807787270495,4.038580900775205,3.703183506626236,12.04224797736819
CAN,2006-Q3,4.337259499868745,4.926654412739187,4.607409196937152,10.312396034104648
CAN,2006-Q4,2.042491993524395,5.247450626407789,5.331386514798662,12.764880169333024
CAN,2007-Q1,1.3653593630363823,3.7694450023344994,3.2080563141263907,11.387308361659976
CAN,2007-Q2,3.3732726368299883,2.870010964154586,3.8830627893831235,10.837298401769202
CAN,2007-Q3,3.251529536599401,1.7086101459334277,3.4872582597959236,6.552254499434221
CAN,2007-Q4,2.636415681400808,0.4648359490242462,4.084084145780733,10.615183428715405
CAN,2008-Q1,3.1012992594055664,3.70189380326895,2.366160416912823,13.20420242833698
CAN,2008-Q2,0.3696007379138533,3.205246415247151,3.933258041282796,9.634902192003423
CAN,2008-Q3,0.8108567314137594,2.201487594231576,2.3952269082500535,9.970841852781138
CAN,2008-Q4,3.556123024212994,2.499014765111392,2.739906183082685,9.917442791422422
CAN,2009-Q1,0.761652615809826,3.027049937339647,0.7246294745565653,11.14483965981358
CAN,2009-Q2,0.49874783847773485,5.246546786803874,2.852466247314255,12.140267611175993
CAN,2009-Q3,3.4600593232502144,2.990524291326236,3.381135139979867,11.540527081569234
CAN,2009-Q4,3.229863799664277,4.695567594568853,3.794423877940285,11.34808546808033
CAN,2010-Q1,0.7660601265635818,2.410642674772844,3.075672642310553,11.680790464255992
CAN,2010-Q2,0.6038326246576384,5.546543927438704,4.493416683008634,12.881541359031198
CAN,2010-Q3,1.906071467565185,3.7425546896054387,2.7254665468442463,11.986596938656259
CAN,2010-Q4,2.730745398695552,1.8541988516459116,2.9255991947783135,11.076969437425197
CAN,2011-Q1,0.35111203901601984,1.3396108107790408,2.12115730037396,14.26297290733957
CAN,2011-Q2,2.6008088217226635,0.7376598342967471,2.555037288203907,9.942050455096151
CAN,2011-Q3,3.9978770272636557,1.7271130745979408,2.200221915078988,12.191473606562152
CAN,2011-Q4,1.6127688342375932,0.7740799974738215,1.5589521737852947,12.8877116880194
CAN,2012-Q1,0.5449182114384219,-1.5035699347737475,1.162620674833618,12.90328463652762
CAN,2012-Q2,3.533702749504173,0.751930157874655,1.0341304602586576,13.067518303629807
CAN,2012-Q3,0.8300855751440976,1.5185297730333325,1.8081646673750633,12.632124560452507
CAN,2012-Q4,1.487470252191079,2.3719697728998024,0.0,11.091888449147945
CAN,2013-Q1,3.073186751477435,1.6251973828622652,1.1390669571687582,11.702231912322274
CAN,2013-Q2,2.530931236661055,2.7130347692990893,0.8515752233585774,10.96923718238891
CAN,2013-Q3,3.5310356462745918,3.221306419425711,1.203928271157936,11.145490865861019
CAN,2013-Q4,3.980739497799176,0.7980474494840721,2.9282778508069587,10.10074405580497
CAN,2014-Q1,3.646089816897165,3.7728614971179857,1.2703301911749711,9.465471120146997
CAN,2014-Q2,2.787083092366798,2.4445445632914877,3.713517612926413,9.342818109409045
CAN,2014-Q3,1.963971211466901,3.0417232073188227,1.8572176382466528,10.255169421424226
CAN,2014-Q4,2.8935883737436576,2.691664045524229,2.1307535570190663,10.133209899326706
CAN,2015-Q1,0.953432509372065,3.171278285380017,4.123575155986602,11.330860140686163
CAN,2015-Q2,2.245683045276073,3.9314498697505615,2.096655479219973,13.732539963546646
CAN,2015-Q3,2.832034390429976,5.441756316548918,1.8885273691309368,14.272230136457294
CAN,2015-Q4,3.7554741701374192,4.830700735190249,2.7996361199639015,11.216719365857914
CAN,2016-Q1,4.5267666687773875,4.181653730665181,0.9171042716514026,8.921943139543094
CAN,2016-Q2,3.2493629676392826,3.9975268921624165,1.9229174417659314,11.88114616974248
CAN,2016-Q3,0.5598182489558878,3.4410176746331085,0.5879234999177771,12.872297508163896
CAN,2016-Q4,1.999191288237342,3.647690211796766,0.9085319292800529,13.719413660514105
CAN,2017-Q1,3.8688579434161583,4.141252675321671,1.8205963788184105,12.28715448493371
CAN,2017-Q2,2.3086661297901356,4.5494746001999395,4.0777102951434525,12.848428830355855
CAN,2017-Q3,1.5542160459310987,4.029812566057448,2.1568479898062476,12.619834724517862
CAN,2017-Q4,2.889278602993614,1.209776170765771,1.1469389223083315,11.04547240616156
CAN,2018-Q1,2.51699257211149,0.8611730772435451,2.019753370023934,11.400248746726772
CAN,2018-Q2,2.447413614744008,1.269035854168372,3.079644642663874,13.461228661514571
CAN,2018-Q3,1.9839603535710286,1.568292828867202,3.0571401459707475,11.343700756498219
CAN,2018-Q4,2.2450655126408483,3.35431002312277,0.8243929271551198,13.136611287204678
CAN,2019-Q1,2.7748132018415883,2.7049527613222693,1.6934699090590595,11.554225782549345
CAN,2019-Q2,0.6814037173465137,4.573955991654214,2.3411211068772553,12.41554936899173
CAN,2019-Q3,3.1825839210727898,2.4793205822276168,2.9965450057263654,11.037352256686823
CAN,2019-Q4,3.8772355432753365,0.4058355395632325,2.40119139660709,9.733557396220665
AUS,2000-Q1,2.7943022766092653,3.5944790063693164,1.9791046222504458,6.271706081385374
AUS,2000-Q2,3.1274189989366485,3.41794232872723,1.608440846061369,5.42141499436449
AUS,2000-Q3,2.8879233961356956,0.6320404951143339,2.1756879088634373,4.0101820643332164
AUS,2000-Q4,1.1982633356013188,-0.3978573691949159,0.0,3.5916901669454084
AUS,2001-Q1,1.4285367493292678,3.409104887810622,0.0,5.954984655485392
AUS,2001-Q2,2.883458888750687,3.2509630420924926,0.7447884635116834,4.268299718785928
AUS,2001-Q3,4.600666468801787,5.4885806378032616,0.0,3.3269301472109705
AUS,2001-Q4,3.29610199977116,3.189487404200827,1.7231262794390187,3.525623783853962
AUS,2002-Q1,5.493598282626516,4.835118788948442,2.288058084342469,5.5272819374777615
AUS,2002-Q2,4.990661582713161,3.609925532243406,1.7562277813250904,4.595407781361837
AUS,2002-Q3,4.570099999683611,3.7738085496089955,0.5058187331062294,3.349747176140993
AUS,2002-Q4,3.4435544139106744,3.4374393248078325,3.2983353282143257,2.5933485241329954
AUS,2003-Q1,3.283874406613899,5.1344300789116515,5.361231721056399,3.84132918290846
AUS,2003-Q2,2.893225815669468,4.844894683686201,4.780512563658826,4.65368564483507
AUS,2003-Q3,2.756157173374624,0.8741474985811579,4.546534619586671,5.210709889577306
AUS,2003-Q4,1.9299927968818238,4.374551410681128,2.72208355351207,5.087999841982704
AUS,2004-Q1,4.584814388016679,2.805026134868673,2.162337735950062,4.722697026824776
AUS,2004-Q2,4.32124544931692,3.411983743186587,0.8783449402192136,3.868692260364737
AUS,2004-Q3,2.634877320812813,3.164420363133768,1.910462680568804,5.474974550632014
AUS,2004-Q4,0.3742053482503729,4.119497781283441,2.4225142822242605,8.155552037614878
AUS,2005-Q1,2.1123197295090117,4.688442268356511,3.137410789561269,8.688055528149794
AUS,2005-Q2,2.7959251707257127,3.6948867824421665,5.356355223307662,7.7107688030779995
AUS,2005-Q3,2.799592431221356,1.8367844274943994,2.827865071734334,6.383115139364079
AUS,2005-Q4,2.655868661686335,1.6625921753255763,2.427755647513777,7.927597435370902
AUS,2006-Q1,3.3318598411184945,0.9864038521539833,1.8486844322378595,4.938197146301119
AUS,2006-Q2,2.3625928966639145,1.4696615087965306,1.0748268833679755,3.6662653466786415
AUS,2006-Q3,2.409453818974368,1.467087286546706,0.0,7.966911683674326
AUS,2006-Q4,4.341281416771109,1.8440646789200685,0.0,4.397286511721067
AUS,2007-Q1,5.6686373005497455,5.070681583963793,0.707283555430238,5.714003544449873
AUS,2007-Q2,4.158029079739966,2.6895227399906556,1.1795548151383368,4.981398068143943
AUS,2007-Q3,2.711558531603985,2.6332330156425487,1.4178576843965889,5.109229309941821
AUS,2007-Q4,2.717933187518093,1.4965046289542656,0.8425132301090222,3.654660130765005
AUS,2008-Q1,3.940355979448534,-0.2313590222399391,2.0260652261710588,6.5016958784549885
AUS,2008-Q2,-1.0742505315932434,-1.5007250110388042,1.1628505731786904,5.541256903063795
AUS,2008-Q3,0.04629811320195043,0.19838493000935198,2.2392395596524812,7.61997062309676
AUS,2008-Q4,0.41774884950048663,-0.374402127018032,1.161933388281777,6.65095969532665
AUS,2009-Q1,2.3740136681838107,0.8835663653325606,1.5609015199787124,8.8079435530527
AUS,2009-Q2,3.4178521891285314,2.1174124293760426,1.224069497179664,5.725706597135231
AUS,2009-Q3,4.25734544091075,2.0020162548620215,1.364882249363206,5.154192037466515
AUS,2009-Q4,2.4793615396877007,0.8837316517187208,1.6181632137187152,5.257180576397094
AUS,2010-Q1,3.0640292632074444,1.4924870876818024,2.5979210225820406,4.194181497068302
AUS,2010-Q2,4.674427949792042,0.43420569790648167,2.1956011483839553,5.193697140809741
AUS,2010-Q3,2.1990860837058595,2.4311451926528647,2.9674977091916137,2.3969530893986826
AUS,2010-Q4,2.8610532691641355,-0.29032032851718226,0.9874933869555544,6.9027411814545845
AUS,2011-Q1,1.9228734435956012,0.1291822512962162,0.7207884840301004,8.924924798733475
AUS,2011-Q2,0.08503802026073792,0.24635797667496484,2.3418254975839954,9.770547315091292
AUS,2011-Q3,1.428779237802547,0.18421870683476138,3.6595227316842927,9.369311017606176
AUS,2011-Q4,2.7518865879139973,0.8422900087323075,2.155139876764803,6.344455634766302
AUS,2012-Q1,2.9089963861591466,3.887237950429914,2.6952007193910013,4.268536001675079
AUS,2012-Q2,4.201428477263866,3.8545233883288756,2.9369854167348484,6.790917445817779
AUS,2012-Q3,1.587177755980947,3.17609136403464,1.795094919708462,3.881058254254941
AUS,2012-Q4,2.5495747199578593,6.056863904584161,0.16742532035038415,5.358037198459179
AUS,2013-Q1,3.3764976330054512,4.382666333254733,1.2012057351646872,3.6056142217795064
AUS,2013-Q2,3.0838209142919375,2.632212972433222,0.0,6.536104483777645
AUS,2013-Q3,4.018611747709512,2.9914164728533885,0.8216182901855582,6.926131498713838
AUS,2013-Q4,3.328582324581477,4.130622123342633,1.0841144829125493,7.4537082882080075
AUS,2014-Q1,3.184194159631482,3.6984469115885803,0.27714969988340044,6.264673253549526
AUS,2014-Q2,1.7864022934592916,2.3628882756790155,0.2395284852413917,4.52033726969095
AUS,2014-Q3,4.921420234625262,4.521091225599924,3.0088886904857652,3.1641760780352293
AUS,2014-Q4,3.2820924836600516,2.0909664872762104,1.6042976510853695,3.257459454245261
AUS,2015-Q1,4.251601543751816,2.273468928660064,2.5745411684631243,5.304844740979027
AUS,2015-Q2,5.816505826024632,1.2052534328289821,3.1104213884331258,5.949763268167529
AUS,2015-Q3,2.3078414202485433,3.485019138472947,2.5762420035992855,5.1676092622553735
AUS,2015-Q4,1.3055732067818462,2.1361857924975034,4.09533420436776,5.865790401840302
AUS,2016-Q1,2.800272426170662,1.6557574679263327,1.8214896686422088,7.160695371136661
AUS,2016-Q2,0.8945284640278126,1.7350541270297084,1.5977340375697193,6.6209684154385675
AUS,2016-Q3,1.6789614890892341,2.8031700436265634,2.241978091707092,7.332961608741425
AUS,2016-Q4,0.9139589469897353,2.3422152991566985,3.06972524897094,7.832352820675971
AUS,2017-Q1,0.10594387119511572,2.846767303520741,0.30307747085884307,7.120638499475737
AUS,2017-Q2,4.05015341011462,1.8253326936734593,0.11605956623641356,6.8792832746702635
AUS,2017-Q3,1.2317695169223044,1.5766160615204305,1.384950338368541,5.338518391486329
AUS,2017-Q4,1.7443591042236335,3.174211653312514,1.8954577701622934,6.337992503914728
AUS,2018-Q1,1.7565896245639687,3.370335458586267,1.7048268963211375,6.771907298706458
AUS,2018-Q2,1.5828440997075046,2.7566306282452278,0.7212748354917877,6.242623729348809
AUS,2018-Q3,1.2160631316439932,1.3288921819964787,1.36598569492898,6.557638286516415
AUS,2018-Q4,2.988202664315808,1.766878048301066,1.73060314848808,6.63270588280083
AUS,2019-Q1,3.165195952711827,1.5084965247462931,1.641448485340732,6.1479867985824015
AUS,2019-Q2,2.6983333271611234,-0.1760480450611066,1.4598429636313355,8.631432548510976
AUS,2019-Q3,2.0997118115154803,0.7371709402707949,1.5579715770895448,6.921995938309133
AUS,2019-Q4,3.784096516644693,0.6170962757804737,1.9964242094430675,6.4258596924887845
ITA,2000-Q1,0.8067064531684778,1.0276067025980413,2.2736880882305868,11.981671072063394
ITA,2000-Q2,2.8951708064601585,2.2066432330406713,1.2091667063926577,10.043418058264932
ITA,2000-Q3,3.0962132797497386,2.8433882924644305,0.48996248583104696,8.217733309617534
ITA,2000-Q4,2.8365264505372347,3.5766843555150016,0.0,8.759954084989225
ITA,2001-Q1,3.079098864068933,4.324546291962493,2.5529226828568023,9.934444458731997
ITA,2001-Q2,1.6189925347208467,1.2467979142331265,2.9537884547343767,11.039082781414907
ITA,2001-Q3,3.6611694563044956,3.021529649378694,3.660162078977274,10.19870473721819
ITA,2001-Q4,1.9843543122186,2.849968769922353,5.5878997328163,8.281127889980217
ITA,2002-Q1,3.683263231842174,2.6284532371110187,6.349039184008785,6.716448796378117
ITA,2002-Q2,2.9885470051621184,2.0561685071786755,3.992914357302573,8.406023959417933
ITA,2002-Q3,3.582841468890245,1.6206125700377325,2.37058616891204,8.50841961712236
ITA,2002-Q4,2.720477116244379,3.0257568725610575,3.886318498399393,8.863489140517311
ITA,2003-Q1,4.527775664905586,3.4851212970709002,3.7547560971490874,6.367155788053036
ITA,2003-Q2,2.6762203754838465,2.952935636345061,5.011461840205978,8.729748682213804
ITA,2003-Q3,0.6243570154888674,3.0092469958494714,5.422857060960608,11.703196436358283
ITA,2003-Q4,2.2732946040048896,3.8026174895291427,5.131762981741812,10.840461980243617
ITA,2004-Q1,3.4198925377825855,1.8572300436263276,4.497911736072781,8.379436189993019
ITA,2004-Q2,2.9076505168574407,4.0158862704006175,3.7398330387561662,5.5397333874870185
ITA,2004-Q3,1.847234432102988,4.561075595494122,4.8137419707604305,8.938412510628748
ITA,2004-Q4,1.4239265412557414,2.0720245625067113,5.324547715863655,8.370426237431454
ITA,2005-Q1,4.195864156476961,3.3408140141438043,4.2287130018892345,7.809434066365309
ITA,2005-Q2,2.6802201964552235,2.9864412876714503,5.432448260050725,8.810395099357116
ITA,2005-Q3,1.111173044122327,5.1750279315302095,5.235761938950995,10.592165475551983
ITA,2005-Q4,0.6641970556922713,4.26632341724433,5.662441604255742,7.781069650879839
ITA,2006-Q1,3.6345248621417108,5.218877555741918,5.125209727531636,7.235234785665424
ITA,2006-Q2,2.8607172142487998,4.320798591293131,5.621432496163778,8.644115848137393
ITA,2006-Q3,2.6711024911389667,5.471857266234371,6.087655246790475,7.552665095484453
ITA,2006-Q4,3.574098999768661,6.368870007822226,9.187899040304984,6.866398906158814
ITA,2007-Q1,2.098937668344157,2.2340238607041067,8.267552636027029,7.495169997189668
ITA,2007-Q2,3.7051869690685653,1.8182180505248238,4.7888040828416125,7.618244600122788
ITA,2007-Q3,0.0943000834295713,3.1526645735202763,2.3977371532099037,9.37168781858675
ITA,2007-Q4,-1.1167154851719814,2.1406561892108167,4.811990886642569,11.239953420016457
ITA,2008-Q1,-0.476029766702039,2.0145654391599543,4.470064968281961,11.843253421262416
ITA,2008-Q2,-4.326070331107843,2.9064025432535514,1.6341895624630154,10.339990382375829
ITA,2008-Q3,-0.6964379960398931,3.2279093704110884,2.664540516161613,9.35343589824699
ITA,2008-Q4,-0.15684914988516363,2.947495164061329,3.2404822156874684,9.672671283074225
ITA,2009-Q1,0.6033981718107032,3.5302973075601383,3.0852096543692626,10.157712698429012
ITA,2009-Q2,4.1284239645029,1.5428200791049325,1.5331692865120443,10.312390134157592
ITA,2009-Q3,1.9975629050516983,1.9223039238573953,1.812369933751731,9.2603821756777
ITA,2009-Q4,4.01839144580403,3.611735450186137,3.7236185535229955,7.069394892355825
ITA,2010-Q1,1.2051105559452673,-0.38541358120484226,2.7235280411870817,10.214423841025873
ITA,2010-Q2,2.343466714454533,1.26914275585553,2.919942922086478,8.811212125212066
ITA,2010-Q3,2.3438279766077144,3.1528890999902766,1.6875041766364491,9.737062828718926
ITA,2010-Q4,3.3337669530122778,2.5563801574896905,3.507446331276264,13.103544753450802
ITA,2011-Q1,2.264862095696913,3.2254245568967903,2.9165446013137477,10.542914274714137
ITA,2011-Q2,2.6295261467550564,3.2668976964879777,2.4173845984440616,9.94524748620344
ITA,2011-Q3,4.024193029624868,3.7337044501651713,4.194065718794793,8.763661342734222
ITA,2011-Q4,3.4978114443767216,3.69652971465331,3.1200184838167657,9.202450028789897
ITA,2012-Q1,1.2664897935239279,2.3304906084720396,3.675771057516907,9.967541984834678
ITA,2012-Q2,0.19913604985851885,3.703940468719322,4.339532570199367,9.361944450954137
ITA,2012-Q3,-0.6541814127241883,2.696313765232239,3.642281441227146,10.627762217708653
ITA,2012-Q4,0.5413613910033325,0.12472265320805231,3.0978673596867887,10.060038224594878
ITA,2013-Q1,2.2241528575910774,0.8734115337154278,4.783862822200702,7.1673002598298945
ITA,2013-Q2,3.508022812072015,1.9174776725167535,4.85011398685155,8.613768078231322
ITA,2013-Q3,3.7418963329122548,2.1795944074227083,3.0196569171287164,10.615728756520703
ITA,2013-Q4,2.4355389933247213,2.88470376744884,4.604919435746838,8.168694917549683
ITA,2014-Q1,2.719802184870047,2.1994189899499306,3.9472442821083247,9.055141928693788
ITA,2014-Q2,0.30519486060126,1.4526007345732983,5.0395046834209305,11.062925709219837
ITA,2014-Q3,1.1333729946811861,2.454577173305053,3.9220662997843103,12.22564246342094
ITA,2014-Q4,1.3439671212542712,2.8661627883403686,4.95126293421338,9.472760324102282
ITA,2015-Q1,3.48983918621726,1.1092235263423516,5.759605118023021,8.610077979532402
ITA,2015-Q2,1.9698639282641122,-0.1450430777483973,3.8376464943209685,7.683665157089631
ITA,2015-Q3,1.1446615794528463,1.3684040963347082,4.4289253013007785,9.649799798278906
ITA,2015-Q4,1.9295756012264629,0.8769482590852584,2.9208053597560237,12.133301119131144
ITA,2016-Q1,1.047686004102792,3.945156870336327,3.104028881187725,10.602360074656278
ITA,2016-Q2,2.9357247006708893,4.881152144199156,3.5862541536690173,9.208933258217346
