country,quarter,oil_price,gas_price,electricity_price
AUS,2011-Q4,3.8304949311867658,1.4799761409907752,4.2884878947206975
AUS,2012-Q1,4.020161262266571,1.4290194119606083,4.25771171999636
AUS,2012-Q2,3.9253676076237745,1.5338644782862187,4.4015118445939345
AUS,2012-Q3,4.057301908053669,1.932163491701988,4.23957088816151
AUS,2012-Q4,4.356215837253824,1.809344914849192,4.381672600118168
AUS,2013-Q1,3.9759503475524096,1.5524361837224827,4.695148301490589
AUS,2013-Q2,3.9503174058337103,1.7955842132439013,4.382716607257408
AUS,2013-Q3,3.955466381136917,1.2722044209088812,4.572620191010275
AUS,2013-Q4,4.138865931437833,1.2724446148921313,4.098534804409835
AUS,2014-Q1,4.129657767988312,1.477400616873265,4.35276802139808
AUS,2014-Q2,4.330578862578779,1.3009871733298901,4.543800663944659
AUS,2014-Q3,4.462568692923271,1.1045498326754315,4.545210980114424
AUS,2014-Q4,4.2156241054672865,1.317794661475441,4.513828039541781
AUS,2015-Q1,4.046153147626921,1.2127381763251404,4.485552613133257
AUS,2015-Q2,3.8075200021888147,0.9694459678052754,4.522279235365398
AUS,2015-Q3,3.62816718112297,1.181102819911543,4.421625914536352
AUS,2015-Q4,3.38721766765049,0.8767048241159565,4.519795800380423
AUS,2016-Q1,3.3674812477499376,0.7567491285701153,4.3553420113351295
AUS,2016-Q2,3.7065769619040063,0.8702577047850479,4.10775194955368
AUS,2016-Q3,4.071739832295036,1.5407945761348294,4.293934775514521
AUS,2016-Q4,4.0599434977420605,1.2921719993183662,4.316684403415119
AUS,2017-Q1,4.139125256095125,1.4830792042556231,4.57810752508565
AUS,2017-Q2,4.2201396843963455,1.1627036462703402,4.688873635697676
AUS,2017-Q3,3.9471476402370897,1.1671781033509216,4.547803426986275
AUS,2017-Q4,4.354798832745287,2.1239156672160595,4.515614698740453
AUS,2018-Q1,4.204381845800153,1.962679111287582,4.8224185539742255
AUS,2018-Q2,4.071595753571199,2.1214183231677444,4.796792742988012
AUS,2018-Q3,4.142327631940648,1.9572162761929408,4.840033043789864
AUS,2018-Q4,4.260079429074906,1.621572113262331,4.684774698726545
AUS,2019-Q1,3.954686740380626,1.593509822037152,4.739649547664138
AUS,2019-Q2,4.052497278119346,1.8909206473732336,4.613094992241688
AUS,2019-Q3,4.163158412424575,1.4381056856311778,4.5926541618299455
AUS,2019-Q4,4.2459804268328885,1.700366151524167,4.495511163155635
ITA,2005-Q1,3.9535027543304198,1.6032535745407308,4.44009565238086
ITA,2005-Q2,3.955147718111233,1.391707597422889,4.281265072802254
ITA,2005-Q3,3.9626138871254026,1.1216496174104345,4.3667555260159165
ITA,2005-Q4,4.259334155347932,0.9635249411656489,4.518926507944144
ITA,2006-Q1,4.122519356343577,1.0751272442348514,4.566706643538865
ITA,2006-Q2,4.150551842020668,1.3340756867784966,4.625184315952847
ITA,2006-Q3,4.03590264644419,1.1462327216712795,4.42573029715391
ITA,2006-Q4,3.8568277801815287,1.8137710705144736,4.617010762376
ITA,2007-Q1,3.626342606551853,1.0570711487871598,4.734621926633646
ITA,2007-Q2,3.8446708177282773,1.1863442589431366,4.465240548464025
ITA,2007-Q3,3.862956754075601,1.2154034362869581,4.459842395399039
ITA,2007-Q4,3.456987686969801,0.9512422720141295,4.334222364060165
ITA,2008-Q1,3.65171169832695,1.6245822014792122,4.349713961911815
ITA,2008-Q2,3.6902702852607727,1.5015936345248861,4.560010604679187
ITA,2008-Q3,3.863986131439296,1.431983619866255,4.839814783191794
ITA,2008-Q4,3.675390638608711,1.3041911683597733,4.529856279656085
ITA,2009-Q1,3.8806540099609346,0.9823028468764604,4.427050711048288
ITA,2009-Q2,3.85421785779146,1.2631132346291922,4.514896394302559
ITA,2009-Q3,3.645587058831132,1.1105516657799335,4.387354830803681
ITA,2009-Q4,3.496987992713112,0.9071960969211417,4.3340584243937945
ITA,2010-Q1,4.13001292583467,1.1836237284523685,4.095842581989712
ITA,2010-Q2,3.974832280916467,1.4294110769281922,4.623140590919231
ITA,2010-Q3,3.6619639678603226,0.7527691010399334,4.849232590328755
ITA,2010-Q4,3.8380756466427934,0.7021481485700928,4.550235602684381
ITA,2011-Q1,3.356281438512967,0.7110329909771667,4.406345681810844
ITA,2011-Q2,3.73102906853303,0.5948417790392935,4.268588582961229
ITA,2011-Q3,3.62341345642759,0.8098342680578168,4.083173617650467
ITA,2011-Q4,3.6515472853336557,0.6306979708812035,4.2706998541948815
ITA,2012-Q1,3.924551356731279,0.820507828123166,4.217062756102177
ITA,2012-Q2,3.654245700451573,0.8125802462298873,4.2578531141768865
ITA,2012-Q3,4.278908642188483,0.8367572347696076,4.459322732213066
ITA,2012-Q4,4.3913858378914865,1.2423149683847399,4.650061683841581
ITA,2013-Q1,4.345169214711801,1.4582853229064536,4.582775528691529
ITA,2013-Q2,4.483110260448373,1.7802496506198162,4.5242602571733235
ITA,2013-Q3,4.071105777060494,1.492118260290684,4.57048092681337
ITA,2013-Q4,4.033847162685662,1.6533051210408536,4.524206217295643
ITA,2014-Q1,4.011906371284035,1.448652403231763,4.72692565354564
ITA,2014-Q2,3.5557346267682903,1.0224552420666648,4.6645499497311045
ITA,2014-Q3,3.9258080636895625,0.9526289452769426,4.1921685484102165
ITA,2014-Q4,4.068785967442308,0.952567927861033,4.119907113716926
ITA,2015-Q1,3.920059132933358,1.009357135620086,4.188005537623503
ITA,2015-Q2,3.499706215299924,1.1296698110620862,4.480387893682006
ITA,2015-Q3,3.776876782644235,0.7982193070047297,4.376593949830637
ITA,2015-Q4,3.8392875184714597,1.0730462097790958,4.402943627354193
ITA,2016-Q1,3.7374445368407097,1.054953025264399,4.458582894298545
ITA,2016-Q2,4.104153673884237,1.3217446480176023,4.513051258659868
ITA,2016-Q3,4.086450930971225,1.6292899433826622,4.58456716726047
ITA,2016-Q4,3.88507610331153,1.7066585119001196,4.729038797235417
ITA,2017-Q1,3.8277225017587617,1.2756883156682823,4.72927579708449
ITA,2017-Q2,3.968820743951037,1.2677330713397303,4.617976266796989
ITA,2017-Q3,4.314944029347389,1.6012518568932297,4.568511716876148
ITA,2017-Q4,4.405500970363056,1.3244494739847774,4.696033361059009
ITA,2018-Q1,4.642489982867148,1.467315934408521,4.510748194241549
ITA,2018-Q2,4.316103243954779,1.2253103417509925,4.50494109027818
ITA,2018-Q3,4.143948684716727,0.953260236147537,4.522669035977334
ITA,2018-Q4,4.277997547725425,0.9754407306876687,4.657182658953965
ITA,2019-Q1,4.293534734779704,1.4509017059210259,4.422047070304026
ITA,2019-Q2,4.373157393425503,1.2225920933072434,4.667343661098526
ITA,2019-Q3,4.292356077022945,1.4665816542182069,4.424192967659555
ITA,2019-Q4,4.022413319127128,1.4962104949537092,4.411987471441851
ESP,2005-Q1,4.3254975940013605,1.6121953506083568,4.439283999438049
ESP,2005-Q2,4.1929159201152615,1.6731802743042277,4.641696339525878
ESP,2005-Q3,3.874847457864429,1.3714017450784763,4.972561358379792
ESP,2005-Q4,4.182615846756505,1.3177362446882679,4.891214221262067
ESP,2006-Q1,4.0753739718004045,0.881024567952466,4.610741349217524
ESP,2006-Q2,4.386183817106383,1.1063918269756636,4.474969635107044
ESP,2006-Q3,4.231205315863953,1.6843922742853796,4.772448756195546
ESP,2006-Q4,4.626444050938854,1.6298825244614565,4.8323049674730605
ESP,2007-Q1,4.1560266089175,1.8289763957603697,4.675187303973491
ESP,2007-Q2,4.173418022139236,1.3132650392956928,4.696942584842217
ESP,2007-Q3,3.9747844124319855,1.0975338490074773,4.585490880818607
ESP,2007-Q4,3.893539612861835,1.2880769800152412,4.387106309872992
ESP,2008-Q1,3.990430297550519,1.505344894654221,4.430938053055175
ESP,2008-Q2,3.8705617132803036,1.2356215580887786,4.751892062295917
ESP,2008-Q3,3.9690590086313446,1.0615582215610697,4.702448126732698
ESP,2008-Q4,3.778727159219117,1.1921479937519335,4.638359755271666
ESP,2009-Q1,3.8043916003700655,0.9035655212087135,4.443157246591012
ESP,2009-Q2,3.9908818706726885,1.3120145495319635,4.33076376175176
ESP,2009-Q3,4.1061389333256395,0.7917300275572,4.414019145502571
ESP,2009-Q4,4.088929749898227,0.8053037983754713,4.2790113054767875
ESP,2010-Q1,3.9495391967794427,1.0409768165281672,4.332630371630298
ESP,2010-Q2,3.537875474225076,0.4377799386100769,4.339725824657873
ESP,2010-Q3,3.7888944323127243,0.0643278607053348,4.165749591375628
ESP,2010-Q4,3.7678208144598835,0.8470109652111102,4.044120186866004
ESP,2011-Q1,3.9349166502145647,1.007444542327103,3.9421745450686085
ESP,2011-Q2,4.128927381621003,1.1834216055914502,4.331401907687874
ESP,2011-Q3,4.896340991566428,1.0243620951611154,4.722517090643798
ESP,2011-Q4,4.590793473360889,1.4195414077639614,4.665594304450059
ESP,2012-Q1,4.349552447817474,1.3151249802671034,4.764101242035404
ESP,2012-Q2,3.9620962572823566,1.4187662721375482,4.6478174581669585
ESP,2012-Q3,3.7682977954340386,1.1022582543327064,4.825115172972309
ESP,2012-Q4,3.7515857225450433,1.1184800447653884,4.516366833155175
ESP,2013-Q1,3.998538658910715,1.29303347458623,4.760057333766496
ESP,2013-Q2,3.9847085552821175,1.3818611890666923,4.678303261190207
ESP,2013-Q3,4.269314628214546,1.2060448394584948,4.7579163677236
ESP,2013-Q4,4.170425063671305,1.2469528513863164,4.681884229265876
ESP,2014-Q1,4.19058990699971,1.2584228634749004,4.669198689187591
ESP,2014-Q2,4.469880829556694,1.6250643688029975,4.761560452196055
ESP,2014-Q3,4.258652958629372,1.3046774588112529,4.930277505296608
ESP,2014-Q4,4.37711071269098,1.730866279943568,4.676029152120292
ESP,2015-Q1,4.238912050956077,1.171047568171956,4.722634754701547
ESP,2015-Q2,4.387396820929603,1.213867703523336,4.733583769000636
ESP,2015-Q3,4.253921436595621,1.3773170206747944,4.51063129138596
ESP,2015-Q4,4.2156311786881755,0.664610407004107,4.584842055921359
ESP,2016-Q1,3.8456914594831555,1.1514221006948338,4.568893792866727
ESP,2016-Q2,4.0061625011758855,1.5115616913609549,4.403084375639203
ESP,2016-Q3,4.3746306735506915,1.6962978530307313,4.543585702371424
ESP,2016-Q4,4.510209784066533,1.3779271074841768,4.599667149302736
ESP,2017-Q1,4.256273187343094,1.266142064615574,4.5232490489182675
ESP,2017-Q2,4.444852127703691,1.3317872242005777,4.638613433862456
ESP,2017-Q3,4.218170499254309,0.9244652202638544,4.708368518952601
ESP,2017-Q4,3.7911126375385216,0.9635667552309277,4.380071042722317
ESP,2018-Q1,4.272078329267587,1.3705483431055239,4.424286462940887
ESP,2018-Q2,4.464040449162705,1.2544470707018989,4.6537183433995555
ESP,2018-Q3,4.385634684302097,1.4352532441121466,4.83874035625148
ESP,2018-Q4,4.437286982711889,1.5470509475634964,4.536135745008875
ESP,2019-Q1,4.13493591198689,1.397931839909524,4.69544982967244
ESP,2019-Q2,3.8892586766004986,1.812363833305282,4.892906235630726
ESP,2019-Q3,4.063749020843306,1.5264805314607288,4.8064676886110425
ESP,2019-Q4,3.8750849057303274,1.3229600691516303,4.784333072896055
NLD,2005-Q1,3.7415613502514287,1.318078270611268,3.8571823577772535
NLD,2005-Q2,3.688249307954966,1.150587898626152,3.9334534524097458
NLD,2005-Q3,3.4784099620272886,1.2556987804933581,4.335353519139555
NLD,2005-Q4,3.641644642295425,1.1919640303191965,4.377983733417705
NLD,2006-Q1,3.601453961666326,1.1317313775100262,4.16769947588569
NLD,2006-Q2,3.3147727859194114,1.0657540640190908,4.2501122146414545
NLD,2006-Q3,3.445136990243937,1.0623078681496643,4.081814034733958
NLD,2006-Q4,3.6773659056110763,0.9409191708592008,4.270165244849642
NLD,2007-Q1,3.5178335042457354,0.9634997605979208,4.02119977509059
NLD,2007-Q2,3.5063237976982142,1.3674491959645858,4.1916610690325795
NLD,2007-Q3,3.7942318548976837,1.5688248368295268,4.130678667225531
NLD,2007-Q4,3.733925227666194,1.3553645538045074,4.529674613932387
NLD,2008-Q1,3.5185107041844,1.5580382150177847,4.567988298999332
NLD,2008-Q2,3.973002307375624,1.5125882608317154,4.586895554498829
NLD,2008-Q3,4.381552756574033,1.6108360483601638,4.310720088900636
NLD,2008-Q4,3.8352056969235973,1.7875656345677704,4.216436711725976
NLD,2009-Q1,3.7543009513622603,1.7584670536767657,4.460776483425646
NLD,2009-Q2,3.8572204128937435,1.7280260415845088,4.697818434530481
NLD,2009-Q3,3.6537117869811877,1.4323042996927329,4.5051874236784215
NLD,2009-Q4,3.8677573873626803,1.7229618661396295,4.506937164559802
NLD,2010-Q1,4.088249678635189,1.4728050822396466,4.773674210942696
NLD,2010-Q2,4.310543273490412,1.8859991988471643,4.856082385861565
NLD,2010-Q3,3.83017642401106,1.6311770792964688,4.658601513590324
NLD,2010-Q4,3.9695401356625375,1.4115733840911817,4.678980553864338
NLD,2011-Q1,4.196906097866446,1.7991046062016918,4.579170080575214
NLD,2011-Q2,3.884380374429689,1.5274467905364735,4.795459638774484
NLD,2011-Q3,4.019056836985176,1.6164870452009656,4.546984300680646
NLD,2011-Q4,3.5522989853706752,1.2541693125714715,4.812738689752692
NLD,2012-Q1,3.374638949662306,1.2822524090757144,4.653943840443875
NLD,2012-Q2,3.255383505266483,1.2437577879845239,4.5698478656040065
NLD,2012-Q3,3.425389092171315,1.908958820712411,4.146043418397753
NLD,2012-Q4,3.7536388446000233,1.658815380971996,4.504964021798746
NLD,2013-Q1,3.8599293956631926,1.455911541319661,4.542040363658045
NLD,2013-Q2,3.4744910607879045,1.5296628297388677,4.526554989833963
NLD,2013-Q3,3.70399655038348,1.7406540770817909,4.510078150669788
NLD,2013-Q4,3.7665362433314185,1.425829084867258,4.426473253081585
NLD,2014-Q1,4.018043068470786,1.9050024764098081,4.387628340785577
NLD,2014-Q2,3.9659514714835318,1.589213513547093,4.716561170698567
NLD,2014-Q3,4.053370168880155,2.12618436248719,4.473911397865762
NLD,2014-Q4,3.905878312515792,1.944703447591273,4.735477138715022
NLD,2015-Q1,3.835102065354855,1.5635821146063085,4.813206441614048
NLD,2015-Q2,3.972919292360842,1.4105084577598563,4.808978915907613
NLD,2015-Q3,4.1592040205952365,1.6537991591923416,4.602369492530397
NLD,2015-Q4,4.166375142743173,1.5533213390052478,4.59216712622346
NLD,2016-Q1,3.6301066651017124,1.712501098278594,4.338608255082413
NLD,2016-Q2,3.9858794053603255,1.6179197762870936,4.414247056297914
NLD,2016-Q3,3.8086895766386535,1.5305867293913655,4.686979378663436
NLD,2016-Q4,3.3126417464433686,1.6627651933328755,4.603713175455035
NLD,2017-Q1,3.221565667042242,1.1245099670007939,4.743120563494617
NLD,2017-Q2,3.2101153650443504,0.8290419740161247,4.578974893742399
NLD,2017-Q3,3.4589121048915548,0.8225691980245808,4.308099430162515
NLD,2017-Q4,3.36020871079936,1.2701029828228219,4.342475848224061
NLD,2018-Q1,3.602668111427268,1.406013332743462,4.557208614123549
NLD,2018-Q2,3.66592571758006,1.1469166109763793,4.515820845164542
NLD,2018-Q3,4.127478186316791,1.2287101869312664,4.326133552713259
NLD,2018-Q4,4.116644712145371,1.509902072376244,4.229062126716569
NLD,2019-Q1,4.250143643851181,2.2537963272455888,4.426104061771683
NLD,2019-Q2,3.9384076668519534,1.612862869911507,4.712990428886633
NLD,2019-Q3,4.121781609562946,1.8193994399820634,4.599514746115297
NLD,2019-Q4,3.911513570439528,1.4870266486342987,4.742487628928181
CHE,2005-Q1,3.7667993247380798,0.32298574131220836,4.228939644490384
CHE,2005-Q2,4.183918290051678,0.9136570452692039,4.102219368318909
CHE,2005-Q3,3.8503426920794395,0.8724992558506767,4.341476744120839
CHE,2005-Q4,4.0355994448906225,0.8570372339504204,4.496056998186025
CHE,2006-Q1,4.453070142397833,1.3262651596537471,4.493411564029525
CHE,2006-Q2,4.321638728430176,1.2565596273555808,4.82517602253786
CHE,2006-Q3,4.140804143673214,1.2435478239520934,4.767584919122178
CHE,2006-Q4,4.039325784971295,0.8607498730677088,4.761647084040492
CHE,2007-Q1,4.056446978071182,1.108886516383939,4.532286655059576
CHE,2007-Q2,4.324796867374788,1.0105237290397835,4.821870301530246
CHE,2007-Q3,3.918950228159051,1.1301748603351673,4.765065045233862
CHE,2007-Q4,3.8252734690855106,1.1357851465637205,4.845386275306275
CHE,2008-Q1,3.475447383451396,1.0243542459378059,4.335996656498596
CHE,2008-Q2,3.480799930673687,1.2188385420252434,4.339725811936819
CHE,2008-Q3,3.442903681552138,0.8754529383423536,4.765096325967818
CHE,2008-Q4,3.284815850607643,0.4446484329768565,4.764931206340503
CHE,2009-Q1,3.9120312870952483,0.6744205502906959,4.254357915904952
CHE,2009-Q2,4.398710324290857,1.3917070342315894,4.441539290171344
CHE,2009-Q3,4.1577364801784675,1.2986182651640896,4.625705420612429
CHE,2009-Q4,4.217705520010394,1.6143002057082434,4.799048986914288
CHE,2010-Q1,3.9780383715726764,1.669239417619668,4.87321902382056
CHE,2010-Q2,4.163159742235008,1.775508702677059,4.691170368342189
CHE,2010-Q3,4.148166426785564,1.3641938536059013,4.598902744609603
CHE,2010-Q4,4.214178217233231,1.8931984796397638,4.419170167418374
CHE,2011-Q1,4.1845883528157195,1.7124612527917993,4.763761648506673
CHE,2011-Q2,4.147705959430207,1.1540180024523727,4.868970078487449
CHE,2011-Q3,3.993161099160311,0.608306335044638,4.903774233631277
CHE,2011-Q4,4.228009656342978,0.938906918673789,4.629268693919984
CHE,2012-Q1,4.415590084945549,1.2235302296498272,4.721052815232014
CHE,2012-Q2,4.272536342249466,1.5754556056679445,4.765198898127381
CHE,2012-Q3,4.270705551258152,1.1412852121421746,4.8517490346930625
CHE,2012-Q4,4.064222625344168,0.9958803733678245,4.621750198543863
CHE,2013-Q1,3.8728285743234236,1.48965007277831,4.776342464756619
CHE,2013-Q2,4.336173225417601,1.1163490098685076,4.764279417183554
CHE,2013-Q3,4.017739455713853,0.9557202235573459,4.572543832394061
CHE,2013-Q4,4.301454143250361,1.0359941222237277,4.704783442469861
CHE,2014-Q1,4.3729618011553075,1.7454172808342139,4.4458025670596335
CHE,2014-Q2,4.554039631728427,1.899323590415265,4.598285225446052
CHE,2014-Q3,4.630374132466883,1.8227356595206612,4.821349203465272
CHE,2014-Q4,4.3175945182947695,1.4262089846311319,5.221118469835243
CHE,2015-Q1,4.263572449560186,1.5454978473155265,4.848879276423276
CHE,2015-Q2,4.069649848410154,1.6016442296282587,4.6453947728755765
CHE,2015-Q3,4.006831863268404,1.353463575369695,4.765254669502802
CHE,2015-Q4,4.010083370247004,1.3124178248354932,4.8271058023395605
CHE,2016-Q1,4.1951055912271205,1.0371765802501713,4.703739768543156
CHE,2016-Q2,4.416646209196723,1.4282730605741911,4.45011921975545
CHE,2016-Q3,4.403068049470498,0.9570212541330008,4.669388425174237
CHE,2016-Q4,4.702820760940895,1.0717044592926215,4.513296645621126
CHE,2017-Q1,4.68590021193555,0.9966493291140086,4.538012028377968
CHE,2017-Q2,4.640538098833587,1.1540200110283145,4.583556222905162
CHE,2017-Q3,4.638333534208869,1.4766661594184722,4.707685374980255
CHE,2017-Q4,4.420128741054552,1.5456910012855392,4.782545853541616
CHE,2018-Q1,4.426770963685694,1.3707167939779559,4.799605067584471
CHE,2018-Q2,4.141867839031935,1.2867701374890639,4.67447573355742
CHE,2018-Q3,3.917617920252307,1.2188277849603912,4.719725813030433
CHE,2018-Q4,4.14002701412868,1.0957962301791733,4.726036704198245
CHE,2019-Q1,4.24929814730716,1.2886174151549301,4.545571630737345
CHE,2019-Q2,4.245501122531601,1.36946874227295,4.650298263044806
CHE,2019-Q3,3.795674977060255,1.196868874893889,5.023905997052616
CHE,2019-Q4,3.8260843531531337,0.8948596786313072,4.82511682861877
SWE,2005-Q1,3.631140261679979,1.1914790333336396,3.8755876405622867
SWE,2005-Q2,3.519049091002469,1.1598469852431947,4.034508349081528
SWE,2005-Q3,3.6684127771482165,1.330200130581443,3.9461068737778295
SWE,2005-Q4,4.01628954641798,1.2321115025787654,4.131990977550431
SWE,2006-Q1,4.261837920555575,1.6753820922312035,4.1190174496618885
SWE,2006-Q2,4.091684154527303,1.9747360749033334,4.076602730373572
SWE,2006-Q3,3.8842110755641794,1.7059045947814808,4.493729678485189
SWE,2006-Q4,4.0089582995741,1.4751394295908464,4.353710470317091
SWE,2007-Q1,3.8974632003536076,1.3844764954362352,4.434806243677246
SWE,2007-Q2,3.6679326338658202,1.7918096606086846,4.412122786644882
SWE,2007-Q3,3.9997821972978094,1.6234893291461827,4.343595452566988
SWE,2007-Q4,3.7272741946745205,1.438985109704071,4.398307550327586
SWE,2008-Q1,4.082361568099439,1.3294267259733947,4.225311850920907
SWE,2008-Q2,4.041450273094099,1.2073710754568612,4.29955246966868
SWE,2008-Q3,3.898274144288343,1.372478744379781,4.147098970132367
SWE,2008-Q4,3.784981219328901,1.4512876387477438,4.14650036877553
SWE,2009-Q1,3.7891722965454933,1.3188117944540165,4.230313270641091
SWE,2009-Q2,4.197201080751298,1.605576589538886,4.326823354667557
SWE,2009-Q3,3.874053390966212,1.6518686378294354,4.181857760583776
SWE,2009-Q4,3.6305094076409636,1.3620691830298992,4.426881102376252
SWE,2010-Q1,3.9454167705535994,1.5519975773230748,4.042769564804401
SWE,2010-Q2,3.936592628580928,1.6709138573122893,4.209678948181326
SWE,2010-Q3,3.600913142781496,1.32812321804221,4.271402821365777
SWE,2010-Q4,3.8419544013214812,0.9257998759980772,4.162960934061714
SWE,2011-Q1,3.9320348543718233,1.4797404496187379,4.164020121216164
SWE,2011-Q2,4.082995681293033,1.430588010745153,3.9441198756103164
SWE,2011-Q3,3.9935434449638385,1.800573577607345,4.32586422941489
SWE,2011-Q4,4.151647251405239,1.90610333834791,4.418738063838022
SWE,2012-Q1,4.008986346102507,1.782505402349588,4.680433340477081
SWE,2012-Q2,3.8318358605843756,2.0572211105675575,4.4583621422512625
SWE,2012-Q3,4.161428543699074,1.6020513418016273,4.548898566572322
SWE,2012-Q4,3.9797029728708235,1.3198289736656366,4.452325976328668
SWE,2013-Q1,4.201743458199766,1.3857881509235253,4.082070540303206
SWE,2013-Q2,4.136908487343841,1.581453724711314,4.262199184270081
SWE,2013-Q3,4.299811874884583,1.742913237269211,4.56154722811892
SWE,2013-Q4,4.268772280797262,1.752146254833337,4.247623825678875
SWE,2014-Q1,4.149665711965846,1.714017518434243,4.484976407968578
SWE,2014-Q2,4.211319742660459,1.515531465658482,4.447027442154298
SWE,2014-Q3,4.296287073679128,2.0827750452234213,4.489543311497722
SWE,2014-Q4,4.373627301908681,2.055440803842389,4.586260882940718
SWE,2015-Q1,4.525497110948304,1.775419237697245,4.521514579967725
SWE,2015-Q2,4.227391247383561,1.9323986276967482,4.6641955202776275
SWE,2015-Q3,4.053836035295273,1.2872308278163798,4.498425652160726
SWE,2015-Q4,4.234436990581168,1.7077351171718163,4.372321730453097
SWE,2016-Q1,4.122164252502917,1.4599733866013866,4.457385271575474
SWE,2016-Q2,3.9327156342161125,2.070895608119203,4.426051262897132
SWE,2016-Q3,3.8508283029114843,1.6849500221108265,4.453477154074218
SWE,2016-Q4,3.861736447104685,1.8963068339736575,4.399279904215957
SWE,2017-Q1,3.770946184662569,2.1498596389586853,4.412141045225302
SWE,2017-Q2,4.007487283928573,1.775806002989074,4.515973730060289
SWE,2017-Q3,4.081520116449637,1.3266799037310046,4.721298139694527
SWE,2017-Q4,4.329249993170251,1.5450438838253382,4.257662241038559
SWE,2018-Q1,4.3140443374508815,1.7723122369912567,4.357755530983741
SWE,2018-Q2,4.272203534925431,1.967955446948801,4.607470119502024
SWE,2018-Q3,4.318220134944527,1.7173329182197852,4.740098228837373
SWE,2018-Q4,4.564934026629822,2.66643889389583,4.383513963896727
SWE,2019-Q1,4.458087240741927,1.889247693390743,4.73994129480995
SWE,2019-Q2,4.2250780283569895,2.3464268958486363,4.4897555449417546
SWE,2019-Q3,3.833775031727436,1.861705742381359,4.31084606415646
SWE,2019-Q4,4.047919432581663,1.308855609245049,4.362372353374471
NOR,2005-Q1,3.851738249413176,1.4949234358481864,4.7795375521356664
NOR,2005-Q2,3.8199374163474897,1.3462518781513981,4.881535114044596
NOR,2005-Q3,3.737028444560474,1.5376570517565313,4.674439444111387
NOR,2005-Q4,3.5924530021993157,1.4733237717431984,4.700491886081315
NOR,2006-Q1,3.7171809767193587,1.3983559861965102,4.418857263300742
NOR,2006-Q2,3.6219703750923444,1.5794905083111679,4.517579427975213
NOR,2006-Q3,3.5926010501682026,1.700185785302319,4.534197973246448
NOR,2006-Q4,3.3127585595756335,1.3884384393234275,4.600297960673553
NOR,2007-Q1,3.232180195858764,1.1875341679993754,4.658798802162726
NOR,2007-Q2,3.367166892894043,1.2459414981064627,4.810860415458987
NOR,2007-Q3,3.394939520820788,1.284436952178897,4.571317342519632
NOR,2007-Q4,3.313684188703628,1.073304317581691,4.492208197512769
NOR,2008-Q1,3.4979725597084363,1.7175452855274795,4.366098700260887
NOR,2008-Q2,3.471754198779284,1.4742708506796607,4.652382224311713
NOR,2008-Q3,3.5894365696429267,1.7095504652824813,4.304337121766933
NOR,2008-Q4,3.1417180928173853,1.2518050663318652,4.734032559586519
NOR,2009-Q1,2.992571526757522,0.36205584033086435,4.672297822854601
NOR,2009-Q2,3.250029981577279,0.45343110055346975,4.190098651813725
NOR,2009-Q3,3.1875707112836316,0.7677633702612516,4.096610635104586
NOR,2009-Q4,3.4366107498001175,0.32090036681499823,4.098949771747616
NOR,2010-Q1,3.2869152007843434,0.6602592200753266,4.058159388529635
NOR,2010-Q2,3.566907864634665,0.5518406427921363,4.194238303662
NOR,2010-Q3,3.7150012579930776,1.432329788724829,4.174999028478224
NOR,2010-Q4,3.771891069572129,1.0444775869163827,4.132093250770557
NOR,2011-Q1,3.9157770919633017,1.3260565968625537,4.528597423801651
NOR,2011-Q2,3.572861854686833,1.4697927651097769,4.869606338375768
NOR,2011-Q3,3.6914428880587074,1.5136964405948705,4.744571681523638
NOR,2011-Q4,3.376332198322384,1.677068984679947,4.629793512547836
NOR,2012-Q1,3.5708276582087435,1.134749055452214,4.512801842512415
NOR,2012-Q2,3.893095308697039,1.274398646946981,4.722199712370199
NOR,2012-Q3,3.816019052382695,0.9804612365883068,4.793731244236897
NOR,2012-Q4,3.659733341223236,1.3664201499727198,4.61855982403249
NOR,2013-Q1,3.3596881613741623,1.3175964317686655,4.93637991346446
NOR,2013-Q2,3.556877472771277,1.300963405996542,4.862781168663901
NOR,2013-Q3,3.638446392086987,1.3934587189289191,4.542446710765244
NOR,2013-Q4,3.7001805477252816,1.6588676442001817,4.481735716671304
NOR,2014-Q1,3.981524015763558,1.634209755769383,4.522664441016128
NOR,2014-Q2,4.09309169452501,1.629330335341043,4.793966999268813
NOR,2014-Q3,3.913310927822271,1.61864527284117,4.874813263349953
NOR,2014-Q4,3.903995529100062,1.1498753620538222,4.658134662808706
NOR,2015-Q1,4.025177335434678,1.3950296130772555,4.537840224278024
NOR,2015-Q2,3.6524077998592506,1.1644072347953645,4.351270477694772
NOR,2015-Q3,3.64292778426764,1.1421203539668014,4.330939366169918
NOR,2015-Q4,3.6429232320602285,1.3554519523076207,4.749006260705641
NOR,2016-Q1,3.3541680466359884,1.5418828374917164,4.811159914953526
NOR,2016-Q2,3.298597552876323,1.3789016136975447,4.6514171221102725
NOR,2016-Q3,3.4526544712036453,1.656780347005181,4.691582419193562
NOR,2016-Q4,3.625078272595711,1.412484353982513,4.497000952135414
NOR,2017-Q1,3.602359616815387,1.6718620065492733,4.36923990400138
NOR,2017-Q2,3.417132326241903,1.480082253219551,4.4574309666937
NOR,2017-Q3,3.339986407052761,1.2194334663993247,4.372363474077661
NOR,2017-Q4,3.24966458380013,1.3159688519514803,4.27369714610234
NOR,2018-Q1,3.061689249867595,0.9797207233515339,4.53773642655207
