country,quarter,interest_domestic,interest_foreign,forward_rate,spot_rate
CAN,2005-Q4,4.311110643622279,1.9480856847728745,0.10586089665082815,0.1020602203491116
CAN,2006-Q1,4.342799487668884,1.976410031840418,0.12627400219491025,0.1157989837440386
CAN,2006-Q2,4.363489442541459,2.0146781245122014,0.15704208321550922,0.14461190923976544
CAN,2006-Q3,4.3542250595975736,1.9832385460918833,0.18377349135382112,0.1686029919485919
CAN,2006-Q4,4.347734024610903,1.9299892279495723,0.15217339065735208,0.14390503257959383
CAN,2007-Q1,4.349924598209858,1.8565410130254405,0.09839661296677478,0.09782660988155474
CAN,2007-Q2,4.3425744981284335,1.8768606661019422,0.13150271462565225,0.12151300810634022
CAN,2007-Q3,4.390768453968179,1.8327260018549874,0.10644366533461386,0.0991754341380318
CAN,2007-Q4,4.501294604047747,1.746610378136888,0.10588020287577445,0.09968012610017814
CAN,2008-Q1,4.473420014797355,1.7621535223181266,0.09425069055646676,0.08127786557899094
CAN,2008-Q2,4.404929865818401,1.8618735030154383,0.0634035759664818,0.050238256827390554
CAN,2008-Q3,4.400515763400838,1.8616306665538425,0.07911915384486633,0.06606751139148631
CAN,2008-Q4,4.529501230283554,1.8951702975319082,0.10801933296624444,0.08625061459753926
CAN,2009-Q1,4.4893175018850675,1.8984434718738108,0.09284887968006925,0.07972040658300487
CAN,2009-Q2,4.571273342157271,1.8944878857461651,0.048554062235864184,0.03289956074010668
CAN,2009-Q3,4.655158382861093,1.9312509450656759,0.03989515559960532,0.02697467177505702
CAN,2009-Q4,4.627478970775694,1.9196399632981298,0.05189527569565698,0.03981075188310795
CAN,2010-Q1,4.655928124734958,1.9303356558610059,0.03314354590287874,0.015232520507625375
CAN,2010-Q2,4.7373479558913845,1.9432035681088464,0.040637337399107465,0.023899718903208488
CAN,2010-Q3,4.71839156884201,1.9164799499631244,0.04462874875438167,0.028593521919748576
CAN,2010-Q4,4.708212550836892,1.9561616439445852,0.06329180692738344,0.045179351911770346
CAN,2011-Q1,4.6791285051394595,1.949163253676769,0.06487212179744423,0.05257095928005341
CAN,2011-Q2,4.628390668604816,1.9189334472970552,0.044246737281673824,0.0381095804624223
CAN,2011-Q3,4.595926791351516,1.9403938410398713,0.06804208084927445,0.06704101049571212
CAN,2011-Q4,4.5347297780134035,1.90445512176823,0.061949777414464745,0.06887041903517273
CAN,2012-Q1,4.536433951426365,1.905582368062995,0.08140987948322553,0.07332432824497409
CAN,2012-Q2,4.497935289873433,1.905217608197227,0.06160519592099023,0.059658969063510175
CAN,2012-Q3,4.50962458546297,1.9486534308304901,0.058141365032970516,0.05579332403967997
CAN,2012-Q4,4.431829803152789,1.9676413601456884,0.04523832288657617,0.04309726975914195
CAN,2013-Q1,4.448373814763512,1.9666402817958826,0.049767094195083766,0.04463834856067349
CAN,2013-Q2,4.490050262843958,1.999350933763894,0.09347882022021128,0.08387251816352036
CAN,2013-Q3,4.3903634807153855,2.0549592357245863,0.07377208328626296,0.061434495304893234
CAN,2013-Q4,4.409066309207764,2.0772716479786606,0.04130176709736675,0.03416326734735841
CAN,2014-Q1,4.470449758831429,2.0776857527723958,0.07458383385645424,0.06858667389723058
CAN,2014-Q2,4.409967707896869,2.0252123034783893,0.07678490108133042,0.06940020035419327
CAN,2014-Q3,4.4935963272387545,1.9826077569553744,0.06697758931624477,0.06101874558099494
CAN,2014-Q4,4.514547277707057,1.9703987687811877,0.101006830482533,0.08681683932891647
CAN,2015-Q1,4.479296684919136,1.9460182806948163,0.09358185222577746,0.0797045285341792
CAN,2015-Q2,4.4765082310362505,1.9385394285753985,0.1361477167341935,0.12122472280511792
CAN,2015-Q3,4.504424576662337,1.9408054255712828,0.15508244120286824,0.1397832402319033
CAN,2015-Q4,4.508224846232958,1.961993135745552,0.15303656014323863,0.13502501206898926
CAN,2016-Q1,4.5351626458552765,1.9591731846231883,0.19808613749961815,0.18317117633429933
CAN,2016-Q2,4.489128966201308,1.9786332503762365,0.1813576993069711,0.17605687787423258
CAN,2016-Q3,4.497597007403113,1.9812122269686414,0.2035541654173324,0.19589878531441873
CAN,2016-Q4,4.426911282557864,1.9021935643144865,0.21082651854788576,0.20688463692254858
CAN,2017-Q1,4.4213499794904285,1.8646201485617364,0.24012776064342117,0.23791946271052455
CAN,2017-Q2,4.376154597417189,1.8588566463328717,0.28065545929767155,0.2741496866450616
CAN,2017-Q3,4.339378100287701,1.8104688566192275,0.2924416011464008,0.27978976962637697
CAN,2017-Q4,4.401182759048223,1.8344660058190756,0.28035877495326067,0.2697214122194533
CAN,2018-Q1,4.455748265077936,1.8956960391128235,0.29460852175912067,0.2839208550782356
CAN,2018-Q2,4.486205171123295,1.944446513180716,0.2930189175266081,0.2753665476831935
CAN,2018-Q3,4.431589532889666,1.9359087983435077,0.335420942946597,0.320634292633726
CAN,2018-Q4,4.415769110404926,1.9955378438175058,0.35297983450247994,0.32836499925538076
CAN,2019-Q1,4.476423995403885,2.0014845421055902,0.3471402321929519,0.3260585682291386
CAN,2019-Q2,4.483509841085881,1.9880011032608687,0.34186843736008915,0.3347521743464368
CAN,2019-Q3,4.599476318084966,1.963464996719231,0.3237367542246883,0.31280964855584287
CAN,2019-Q4,4.619142210054684,1.951366209259706,0.3097716999995614,0.29837736778562984
AUS,2005-Q1,4.289752754082746,3.038545081015967,0.04382532931747406,0.04069731013480711
AUS,2005-Q2,4.279301591218444,3.0294857170619736,0.028107206484401768,0.025380873755239168
AUS,2005-Q3,4.236775568507979,2.9911081475930343,0.03673166376418606,0.0316144707521986
AUS,2005-Q4,4.207749396017743,2.9762198765501924,0.0442596228155496,0.04519080075881006
AUS,2006-Q1,4.237178316238773,3.0197698213383597,0.06663146849510815,0.06405291290407295
AUS,2006-Q2,4.320673541456343,3.095153273575744,0.07440759568425591,0.07258174400961745
AUS,2006-Q3,4.340407117947493,3.1568830147066316,0.0773239806176615,0.070241187227951
AUS,2006-Q4,4.280612964845734,3.1373290378351806,0.07016511192587217,0.05868938281497661
AUS,2007-Q1,4.302843098256741,3.09254434050362,0.08698721312106994,0.06541226047590411
AUS,2007-Q2,4.362674672589023,3.0981797903800685,0.06708586704579123,0.04896948023619198
AUS,2007-Q3,4.332185527373054,3.0274422157575547,0.010154157670899357,-0.004457529433700175
AUS,2007-Q4,4.325484669039407,3.040368924324946,0.020835766255740525,0.009273666649453182
AUS,2008-Q1,4.326219078775867,3.034464820872999,0.03924296931080659,0.03235236347117709
AUS,2008-Q2,4.286974163121755,3.0158233607982696,-0.0026561958898754963,-0.009906285239659682
AUS,2008-Q3,4.319388184813948,2.9520352381075976,-0.02051258599420365,-0.025100899333858433
AUS,2008-Q4,4.3133407773835595,2.972579242370386,-0.00276315026249568,-0.007717814113754476
AUS,2009-Q1,4.334317399578911,2.9512712087839095,0.04951949244442861,0.0384320952804795
AUS,2009-Q2,4.289942790688806,2.904474535355498,0.04723828534244777,0.04384796943398766
AUS,2009-Q3,4.268069875672635,2.789584046824232,0.04363583741275365,0.03428791060940497
AUS,2009-Q4,4.304188943564024,2.7884834506222065,0.049678433806660025,0.03562998178730816
AUS,2010-Q1,4.285547285959436,2.8593735144889965,0.07777107435054081,0.06812751017027185
AUS,2010-Q2,4.371895478521106,2.9258238830709113,0.05716491541989903,0.060208226587781154
AUS,2010-Q3,4.351913669240376,2.9075400328074603,0.04546819200865626,0.04922438645477608
AUS,2010-Q4,4.36314790552797,2.883451550392989,0.049965096082597055,0.04456951601113543
AUS,2011-Q1,4.409777447121624,2.90220252063599,0.035260161320036565,0.03050294384596118
AUS,2011-Q2,4.338859160474972,2.8622671030684583,0.03729370125050867,0.03795635016585709
AUS,2011-Q3,4.250818719875934,2.874338779061237,0.07353706069288189,0.0754499193352483
AUS,2011-Q4,4.174535904147429,2.904981990196625,0.09080835169360661,0.08691150479756889
AUS,2012-Q1,4.237665109318788,2.9540593191519973,0.09327704244372148,0.08686443475504314
AUS,2012-Q2,4.210072202024166,2.950053156092799,0.0900659320843321,0.08602820937673226
AUS,2012-Q3,4.337982166307579,2.9419062060857204,0.061997449854581756,0.05976439320279913
AUS,2012-Q4,4.3097697863747095,2.906786902615458,0.08315811859821952,0.08242658874574231
AUS,2013-Q1,4.318997351534561,2.8737116884538634,0.08306665525869691,0.08586984480548628
AUS,2013-Q2,4.396102849162955,2.8646525327778023,0.09499508836406464,0.08726024653367377
AUS,2013-Q3,4.496407493570911,2.8793471530504493,0.16109248682144361,0.15612239789057097
AUS,2013-Q4,4.599482672402731,2.9158905380997795,0.17799506374949103,0.1670974560578847
AUS,2014-Q1,4.659900983932388,2.8837633800725655,0.17345616710654466,0.15706163505598103
AUS,2014-Q2,4.711104110222961,2.9434709228309464,0.17071534281768416,0.15353448313187018
AUS,2014-Q3,4.7407304576830205,2.9326259787892437,0.19216071181571656,0.18150339731580528
AUS,2014-Q4,4.779648511491352,2.931771287015306,0.19939623368617368,0.18876880552656058
AUS,2015-Q1,4.752089225674926,2.9018828198493933,0.17341281175679743,0.16500324596021326
AUS,2015-Q2,4.71117928150381,2.8049132094384754,0.19109461288654325,0.18838782465171733
AUS,2015-Q3,4.711010558633262,2.8402750252929176,0.184985308168427,0.18002494294093746
AUS,2015-Q4,4.702501327507016,2.869748781176615,0.2213618730315055,0.22249089846528838
AUS,2016-Q1,4.679839925040652,2.8584956788918863,0.2558715279175154,0.24909185977958137
AUS,2016-Q2,4.714659297413488,2.861175307580881,0.24890314524416124,0.24514542186640637
AUS,2016-Q3,4.762424557842014,2.881812876289045,0.28090368529641796,0.2757657491011086
AUS,2016-Q4,4.766844902156606,2.819311042013583,0.28869179786417243,0.2821228593116567
AUS,2017-Q1,4.8407214062093695,2.7981489349197313,0.3090953066602076,0.3041783328141011
AUS,2017-Q2,4.783636950502694,2.8299195221046043,0.32656760447248584,0.3188729891599906
AUS,2017-Q3,4.773953977538708,2.779747945177834,0.31138356198993766,0.30694585606017316
AUS,2017-Q4,4.738112861508568,2.7914902624644995,0.3079418264504809,0.29907485941382395
AUS,2018-Q1,4.644786030654915,2.7372269902795634,0.3253133418155322,0.32467407576544716
AUS,2018-Q2,4.64065199636278,2.7558841895769044,0.32563812602995845,0.32297856912331635
AUS,2018-Q3,4.634564620943616,2.754458530285005,0.3329664743837047,0.31990559985847644
AUS,2018-Q4,4.710237108105722,2.6898532576487844,0.311286847318682,0.3058031482714894
AUS,2019-Q1,4.741777692333461,2.736442831827071,0.321181022505683,0.31927512958335863
AUS,2019-Q2,4.690568351117,2.707059168755149,0.3710341014236087,0.3655256279682215
AUS,2019-Q3,4.783272979433709,2.674649071274574,0.35570174368789553,0.34917496968313605
AUS,2019-Q4,4.844324664209977,2.6826718391638114,0.3626325306279095,0.3546593588165912
ITA,2005-Q1,3.4891871301476636,3.0077771748494158,0.28856801135508614,0.28736448646684054
ITA,2005-Q2,3.4771242474167363,2.974047311036768,0.30386179759327664,0.3012032994582287
ITA,2005-Q3,3.5107529324768727,3.0608850197366806,0.28238249385777775,0.2843953179093718
ITA,2005-Q4,3.6057470292216336,3.053849587239387,0.3190746433398344,0.3176139655042972
ITA,2006-Q1,3.599115341902505,3.0587777795107662,0.31967645727911476,0.320642202858612
ITA,2006-Q2,3.550388876668973,3.080837194552385,0.32561503000284925,0.32601919531750895
ITA,2006-Q3,3.6057429101333214,3.082581292407283,0.3481970801290054,0.3451834837826401
ITA,2006-Q4,3.5997238519356416,3.150383334024513,0.3571119690480753,0.35484780640791014
ITA,2007-Q1,3.4910903746349398,3.125477359555135,0.3783841695457435,0.37891053908617506
ITA,2007-Q2,3.533461458492461,3.1332616577646246,0.38916921152161676,0.38965302239021155
ITA,2007-Q3,3.506695049194765,3.1035628343367025,0.38200548889775193,0.3824042748974028
ITA,2007-Q4,3.502168385079557,3.050761933887874,0.39299850563117605,0.39463434540152487
ITA,2008-Q1,3.5187674016080077,3.0262911702516626,0.3749002001862538,0.37675982125511165
ITA,2008-Q2,3.528292385596961,3.024809698369726,0.3911739303705221,0.3839310153706421
ITA,2008-Q3,3.5637649764539128,3.0076376093890356,0.39635106659829905,0.38826641555775293
ITA,2008-Q4,3.5419906579254206,2.9799407701940814,0.39338311774635926,0.38910407841230216
ITA,2009-Q1,3.5676459478342246,2.923688071647208,0.39849603939611844,0.39153332818352354
ITA,2009-Q2,3.554668613955029,2.9203638487420602,0.362292342477206,0.3588963472735708
ITA,2009-Q3,3.591609137999404,2.8601750337808203,0.36179270920612305,0.3529218491187516
ITA,2009-Q4,3.6223775122000568,2.8905772723284042,0.3680339373396797,0.3597787471415739
ITA,2010-Q1,3.575605577097827,2.8938748624457844,0.37332038928710826,0.3679758749815219
ITA,2010-Q2,3.629904682906578,2.8355728024671873,0.35901290838047417,0.35242237216300276
ITA,2010-Q3,3.6031065106508757,2.8232044393851927,0.37982496263376087,0.38273652898029675
ITA,2010-Q4,3.643509400564933,2.7931181831615692,0.36374531372391106,0.3704130320160067
ITA,2011-Q1,3.6618737662350003,2.8058851635783366,0.38525661988304516,0.39480217602654144
ITA,2011-Q2,3.7537829500747564,2.8595031814192624,0.4037008851868428,0.40834606326397516
ITA,2011-Q3,3.742609650956164,2.7844962826334325,0.40700680511113013,0.4004215170670991
ITA,2011-Q4,3.725143811150254,2.7890973257993292,0.4571478548687256,0.4409277349192894
ITA,2012-Q1,3.7241728308558675,2.7826920139766638,0.43662095826199987,0.42205499828415977
ITA,2012-Q2,3.7090138417141536,2.8095456170346824,0.45812894235094814,0.4454380817563598
ITA,2012-Q3,3.7490109368112563,2.81807348216419,0.4705592066044516,0.47044972811721936
ITA,2012-Q4,3.668195406389427,2.787994708894637,0.4600828443336528,0.4620373239356865
ITA,2013-Q1,3.615511285432109,2.7752325514679725,0.4903476701375913,0.4948866299369731
ITA,2013-Q2,3.5621211393531493,2.743391517195833,0.4895125088968419,0.494885699644994
ITA,2013-Q3,3.6096365189518282,2.786431802739777,0.5020538553058929,0.5056595722305912
ITA,2013-Q4,3.6951671875809247,2.787284268686655,0.5120938397498671,0.5158660090060156
ITA,2014-Q1,3.6899447266540513,2.863331896116775,0.5064226474413693,0.5181798341766047
ITA,2014-Q2,3.681503640494551,2.8609054635641904,0.5362016291351878,0.5393959996398003
ITA,2014-Q3,3.68500624865021,2.832569192887772,0.5536233386960417,0.5602657740508447
ITA,2014-Q4,3.74310016378062,2.7720206171832587,0.5282162745768944,0.530295134586081
ITA,2015-Q1,3.6967325070710912,2.6998950301330207,0.5713151832155471,0.5613819394436441
ITA,2015-Q2,3.7086509562078307,2.636529592412801,0.5360522276861986,0.5331320996829306
ITA,2015-Q3,3.7574108376969524,2.6472146584532603,0.5490629625900986,0.5587830237697637
ITA,2015-Q4,3.7824655461939445,2.667563659382458,0.5795522515558902,0.5863171265063154
ITA,2016-Q1,3.7919446270238817,2.6043160313011726,0.5717627832824661,0.5694977979020115
ITA,2016-Q2,3.841996931652239,2.640117563864217,0.5786202918627389,0.5662815121429198
ITA,2016-Q3,3.706835317002277,2.6207951217968795,0.5518019241341794,0.5491674187732011
ITA,2016-Q4,3.7407290829788225,2.6266668422763013,0.5550852630527924,0.5498689981674264
ITA,2017-Q1,3.7080252988224514,2.6911556674065182,0.5505041553126975,0.5487083124837115
ITA,2017-Q2,3.6164936539796284,2.7270292400411393,0.5705103270802138,0.5693015231290983
ITA,2017-Q3,3.6420537839558773,2.716288014124906,0.6153841721067281,0.6005076980514905
ITA,2017-Q4,3.7107367112140253,2.680640325108295,0.6366471023505073,0.6334213742672896
ITA,2018-Q1,3.7038642854826405,2.5945677090551227,0.631642770110935,0.6271780137357236
ITA,2018-Q2,3.7515080128427876,2.565801576285426,0.6343957929182463,0.6279935762608331
ITA,2018-Q3,3.8321219257422197,2.5573563667323183,0.6101753258065485,0.5993248124164141
ITA,2018-Q4,3.897867648421422,2.517869185646271,0.597128662680979,0.5882074110864903
ITA,2019-Q1,3.9798658748899918,2.5126189069625786,0.6212691299001866,0.6125044437484395
ITA,2019-Q2,4.016972249443587,2.5156929822809295,0.6549238252259554,0.6498161002194042
ITA,2019-Q3,4.020743931388666,2.5066987430086063,0.6361403129041004,0.6301291227818058
ITA,2019-Q4,3.9406456407938077,2.480698639775668,0.6266606938721802,0.6232798375987479
ESP,2005-Q1,3.621571889856051,2.2043117311650926,0.1107191234676252,0.10717597307089781
ESP,2005-Q2,3.6778744023946595,2.230681557902389,0.14782582448133352,0.14063093579289662
ESP,2005-Q3,3.6753047162152352,2.268184363407451,0.17358896262347168,0.16415524383772848
ESP,2005-Q4,3.586653092804891,2.203881968832692,0.19795784667095145,0.1884631935295519
ESP,2006-Q1,3.6497491678405907,2.1733729776900432,0.22589935319497748,0.21818580796567627
ESP,2006-Q2,3.6044625527974596,2.1426072836985512,0.23459259722753753,0.22495895978490502
ESP,2006-Q3,3.5717742358650186,2.1050111596541967,0.24441760181767627,0.23390527393301694
ESP,2006-Q4,3.5419911711628442,2.1381901533314664,0.23274105814038926,0.22655223602432994
ESP,2007-Q1,3.6107130758213852,2.1304371077805544,0.2278050176808691,0.22523077890378895
ESP,2007-Q2,3.5039293651224503,2.11985651412813,0.24578347226004327,0.24254620189921178
ESP,2007-Q3,3.66081679180545,2.03970201955186,0.28327688568237275,0.27162389064258813
ESP,2007-Q4,3.713619632258753,2.0651187407602287,0.27670081725039286,0.27383496512896816
ESP,2008-Q1,3.724781577965211,2.01554840496609,0.2659506263659165,0.26983117983193994
ESP,2008-Q2,3.7220368779343964,2.017945710176743,0.2746259074756098,0.2748417390090719
ESP,2008-Q3,3.7363145816772794,2.0290407876950707,0.29347905833753324,0.2918658739876542
ESP,2008-Q4,3.7623707030962463,2.0834671315286166,0.2713269948279548,0.26798877766498336
ESP,2009-Q1,3.7946314823937493,2.031114315563852,0.23213534036098984,0.22706515860223858
ESP,2009-Q2,3.8224117056939217,1.910333829331019,0.2251485077772299,0.2210544216124069
ESP,2009-Q3,3.826890739756684,1.9176878111211668,0.21341652706676817,0.20164017309412374
ESP,2009-Q4,3.8170238187413177,1.989708258381601,0.19759331347288042,0.19647736914117753
ESP,2010-Q1,3.809460154558642,2.0392661124991784,0.19656073877609787,0.1985217627648281
ESP,2010-Q2,3.799714740541008,2.0476524891101633,0.19416944550117843,0.19445679458436785
ESP,2010-Q3,3.856403245384361,2.0279870416848813,0.2218273636646124,0.22850614527378277
ESP,2010-Q4,3.8860810814984044,2.0602719455503737,0.2364139070065665,0.24004104056582917
ESP,2011-Q1,3.7390616497651905,2.021330097562195,0.25832763080775706,0.25105052775804576
ESP,2011-Q2,3.7718566885916784,2.0403844083364437,0.2748665869910142,0.2684946706389138
ESP,2011-Q3,3.7815934983276174,2.060603214703109,0.25750209169440363,0.25071800828329843
ESP,2011-Q4,3.7806580605053224,2.103011611003064,0.2760065813359251,0.2765002440317038
ESP,2012-Q1,3.761232137850878,2.2133980125595074,0.27772568034132833,0.2799849583009946
ESP,2012-Q2,3.8174377738501786,2.2290946512466583,0.2965056854233264,0.29839457064581887
ESP,2012-Q3,3.8648140969563216,2.208736106218358,0.2807002125092287,0.2819574259850158
ESP,2012-Q4,3.826170213565141,2.2077131337306786,0.2628282968450887,0.2558822506646945
ESP,2013-Q1,3.8465228279213677,2.136950097535114,0.28618736821731156,0.27724004382519507
ESP,2013-Q2,3.7979399911943035,2.1091615722915518,0.29147059577771517,0.2897682343471454
ESP,2013-Q3,3.728959082954857,2.0927902747670277,0.2804124191717781,0.27672720325999517
ESP,2013-Q4,3.6976232217253586,2.071826738849644,0.2706261576135282,0.2643339416345013
ESP,2014-Q1,3.7407428953444968,2.0779209337309927,0.30314845852113126,0.2918426373227967
ESP,2014-Q2,3.788399147613301,2.0450241364357047,0.2899622385175315,0.2730543994654501
ESP,2014-Q3,3.814053418618166,2.0898653631286837,0.3182999687008431,0.3109078585305694
ESP,2014-Q4,3.8503082079605657,2.0898736457254117,0.3002453087076557,0.297895443837612
ESP,2015-Q1,3.876117122316314,2.089501632879867,0.312508637780694,0.3156632823497797
ESP,2015-Q2,3.844043042555166,2.07638584421935,0.31238618739486473,0.3140909128348
ESP,2015-Q3,3.8656391697888632,2.082593471573709,0.33396355309096276,0.3311546614564469
ESP,2015-Q4,3.9056596460502475,2.1155974021604145,0.3336125399096688,0.32527238141416304
ESP,2016-Q1,3.943374212540926,2.0809121935319785,0.3338051750977847,0.32701652329271713
ESP,2016-Q2,4.002819881114658,2.0545875339689683,0.3374923729446259,0.33283490680063155
ESP,2016-Q3,4.038235073474711,2.042438492817902,0.3234009145273724,0.3177911576850021
ESP,2016-Q4,4.05580748385179,1.9886036558789733,0.33900311215915996,0.33760764459340464
ESP,2017-Q1,4.109314995767612,1.9558333414901132,0.3457226187054257,0.33234337326397295
ESP,2017-Q2,4.107988932805159,1.936784506548327,0.3353581827359677,0.33277137495717257
ESP,2017-Q3,4.063895200243773,1.971760073776836,0.3221916460391978,0.31788438746500236
ESP,2017-Q4,4.055741852046585,1.982262526936913,0.2863394421907368,0.27163771428909617
ESP,2018-Q1,4.018496719806262,1.9900061233916146,0.28410910398369266,0.2728171590370928
ESP,2018-Q2,3.9847378060575434,2.0240420418783334,0.3340644787009077,0.3260694674693511
ESP,2018-Q3,3.9775118725217675,2.0185471703423574,0.35188236455242855,0.3467615532273116
ESP,2018-Q4,3.9378908764717693,2.034165764339513,0.3553789097244268,0.3513763456326237
ESP,2019-Q1,3.922492799989817,2.030036894222213,0.36222202453871716,0.35111852904845836
ESP,2019-Q2,3.827812066642128,2.0406513881981985,0.35411847026595744,0.3565678469046993
ESP,2019-Q3,3.838476752010775,2.017341041893735,0.3802340060723241,0.3725102292082035
ESP,2019-Q4,3.8385370257788862,1.919788355562678,0.35363216824805455,0.35389397290202657
NLD,2005-Q1,2.733347670765585,2.1566044637610706,0.16404186801970677,0.16260001000219548
NLD,2005-Q2,2.7564563040696823,2.2170506609709646,0.20211131474573574,0.20350423712044194
NLD,2005-Q3,2.8576717852340248,2.1590036333689024,0.21387048009960227,0.21310565230426998
NLD,2005-Q4,2.7895130850043843,2.15852007545506,0.23150871261099407,0.22806051408609787
NLD,2006-Q1,2.7989983933849043,2.108424337678535,0.2549083937466302,0.2463789991271871
NLD,2006-Q2,2.765899284495074,2.122969612983534,0.2730824753298348,0.2598107313394762
NLD,2006-Q3,2.7871936448047254,2.158445108587426,0.28894444233799316,0.28158954134886843
NLD,2006-Q4,2.788151033675513,2.141614636840184,0.2729895494511861,0.27424447761792997
NLD,2007-Q1,2.7560766882232977,2.0374460825750984,0.26594136829427256,0.26807844253900937
NLD,2007-Q2,2.7804703024668513,2.0454040084469582,0.25165755315428234,0.25107535787957547
NLD,2007-Q3,2.8706877079561886,2.0628735505162985,0.2612500674553038,0.26486538249198
NLD,2007-Q4,2.8611425183698236,2.0790453407147664,0.2789509481522054,0.2854441125622223
NLD,2008-Q1,2.897130415477233,2.1284766283876526,0.297748678980533,0.29959956988526004
NLD,2008-Q2,2.8324667675836745,2.0856344812016907,0.33726109601822035,0.3380894185522108
NLD,2008-Q3,2.7846449487427742,2.1128431254197086,0.343068975598531,0.3429774981756299
NLD,2008-Q4,2.808265262636793,2.160543425918828,0.35814694156776045,0.3613523312874801
NLD,2009-Q1,2.8824710640635915,2.089399922558567,0.342212936744943,0.34451831376469383
NLD,2009-Q2,2.9002517315028746,2.102185995595326,0.3363630826658495,0.34177631971520583
NLD,2009-Q3,2.884598829976717,2.0820188023550195,0.3623290560882682,0.3606870748665214
NLD,2009-Q4,2.884563400247885,2.078757895430954,0.38962297276629554,0.3826691170813843
NLD,2010-Q1,2.8220430135493992,2.0926649547724874,0.37759285621371724,0.38178977812810067
NLD,2010-Q2,2.8522687798671678,2.0731758122079453,0.3787447326192636,0.3853577930909393
NLD,2010-Q3,2.896385432983338,2.046147489041481,0.34907875136269195,0.36000031815732314
NLD,2010-Q4,2.873780916341684,2.047513585741002,0.34819462772024234,0.35785973414119093
NLD,2011-Q1,2.8502788089537088,2.0040237481864898,0.3747408416287102,0.38066739741158667
NLD,2011-Q2,2.863572720436311,1.9605907430310823,0.38695330084612206,0.397171497733718
NLD,2011-Q3,2.8417367336342814,1.9877656743493424,0.4016012670537071,0.41218481216134223
NLD,2011-Q4,2.8384301029029904,1.941813912942996,0.40713503222815306,0.4181802859049614
NLD,2012-Q1,2.9434161923613162,1.9684664129793645,0.41815884397436415,0.42332154907752495
NLD,2012-Q2,2.9310649073240165,1.9869700646935227,0.4128820333712633,0.415115126288056
NLD,2012-Q3,2.913147899722955,1.9179377955418988,0.4299853676706833,0.43409169469210673
NLD,2012-Q4,2.8807708094411972,1.8908352094484726,0.4465837679573538,0.4475111535798945
NLD,2013-Q1,2.917980408016194,1.9385995855703675,0.45985513616828916,0.46235153053975053
NLD,2013-Q2,2.908919199355289,1.8993529643247802,0.45478232354442055,0.45683083368639893
NLD,2013-Q3,2.8764505474392177,1.8807767938324047,0.42664834340027324,0.418763975288974
NLD,2013-Q4,2.9425157490528684,1.8992592295624806,0.4585243455044591,0.44570702952404795
NLD,2014-Q1,3.01349589927855,1.9305948499337844,0.4439755903856991,0.44113028040387986
NLD,2014-Q2,2.983474720991615,1.9205332944920046,0.4357705180616597,0.4288747651230175
NLD,2014-Q3,2.8901477234235844,1.896632886704339,0.457040072817609,0.44774434336129737
NLD,2014-Q4,2.9405234079154305,1.9535276811722793,0.44605802597294336,0.4449040905629148
NLD,2015-Q1,2.9062919166274304,2.0230836677241824,0.4765509170454406,0.47110281824384725
NLD,2015-Q2,2.945823196585569,2.062237989755454,0.5004476106610872,0.48844293723538124
NLD,2015-Q3,2.8473180056999774,2.0656507154580552,0.5098229796593835,0.5071143236993908
NLD,2015-Q4,2.891947872614943,2.0333200865924184,0.48284468186271723,0.48479520947538013
NLD,2016-Q1,2.831389276150904,2.000102310330156,0.51853750083136,0.5140340891831081
NLD,2016-Q2,2.86792748210423,2.021002874540786,0.5293102641327272,0.5242590998077853
NLD,2016-Q3,2.868641135496052,2.0377388033763335,0.5286151985532798,0.5218735570228612
NLD,2016-Q4,2.8209441645262197,2.0938027470941907,0.5362939767003664,0.5297413263697063
NLD,2017-Q1,2.8005923488798805,2.119820750795636,0.5059496482231932,0.49921662171173986
NLD,2017-Q2,2.8349082717277154,2.0596975387252434,0.5109655575178618,0.5123896779413533
NLD,2017-Q3,2.840202994383477,2.10177544343416,0.5016995094717939,0.4968022477777118
NLD,2017-Q4,2.869423643407101,2.0618530183415835,0.4845989939165044,0.47474884206084106
NLD,2018-Q1,2.9682456726328756,2.0464941674634893,0.45554937981951626,0.4493016583364832
NLD,2018-Q2,2.890033592047323,2.056502175713557,0.4809850423961181,0.47655542583628174
NLD,2018-Q3,2.970894220795754,2.1363288753049154,0.4649257960257257,0.46897015796242597
NLD,2018-Q4,2.9761120176719147,2.26072561754513,0.5050194479958844,0.504644712160756
NLD,2019-Q1,2.931172815255758,2.2849945399105773,0.5024854911892711,0.49892868289971004
NLD,2019-Q2,2.8646571339688087,2.277666675161762,0.47219993050065096,0.4697815237478511
NLD,2019-Q3,2.855201114429957,2.299046901100984,0.4600812921753113,0.4524510349488779
NLD,2019-Q4,2.90128362002618,2.3345531181359376,0.48596962404936467,0.48216726734901666
CHE,2005-Q1,3.5646059258936003,1.6842685290463075,0.011741644043530518,0.007040800551412287
CHE,2005-Q2,3.5758713219956473,1.6340082532751372,0.002523575533495785,-0.005325054086115041
CHE,2005-Q3,3.5573949755539793,1.6665364607450563,0.020382458133022585,0.010367527636333664
CHE,2005-Q4,3.550821345770396,1.655377943531784,-0.03284262789601654,-0.03734742714400389
CHE,2006-Q1,3.5921237043424714,1.6441875367919505,-0.027152074828562533,-0.03227991701206067
CHE,2006-Q2,3.5702854924805605,1.675802412634019,-0.013533182685502214,-0.020723493555198966
